,logFC,logCPM,LR,PValue,FDR,direction
ADH1B,-3.39274676542625,7.25828254357556,218.012400135974,2.45436167195887e-49,4.7429175776343e-48,down
ADH1C,2.54096373783967,4.80738818915091,32.4788438870037,1.20497164823371e-08,2.58174280216171e-08,up
ADH6,1.65260496890738,1.3157512990776,14.1237501438542,0.000171168917865932,0.000266308130324812,up
ADM2,3.55328749649315,4.48532156585355,314.335841996486,2.4814840142059e-70,1.14102102422429e-68,up
ADORA1,1.3018087150307,3.44068674381353,22.5144330750502,2.08570594233658e-06,3.78754675091721e-06,up
ADORA2A,-1.05855339778336,3.42575783085997,136.864007303135,1.29132826478888e-31,1.13888342703895e-30,down
ADORA2B,1.05303402935091,3.64715535035077,40.9604287031543,1.55342872535516e-10,3.80096122557357e-10,up
ADPRHL1,2.00985702187799,2.8570128892856,89.3644055849701,3.28392208311436e-21,1.6061297207403e-20,up
ADPRH,-1.69498628850463,4.60743941790562,415.030773167689,2.94491268574785e-92,2.66760007450659e-90,down
ADRA2A,1.70281080517711,4.45724103745602,30.4912815293164,3.35370298694611e-08,6.96255001778211e-08,up
ADRB1,-2.82278859559394,3.19744597413857,170.995473853941,4.48485797146573e-39,5.58743910026734e-38,down
ADRB2,-3.1188556766783,3.69601853397231,460.186025146579,4.37934338325086e-102,5.0552349638163e-100,down
ADSSL1,2.02481071293289,3.94837100755153,104.852032210896,1.31605657897497e-24,7.95488508626019e-24,up
AFAP1L1,-1.90392966597507,4.11236236251631,365.128947958868,2.15175041799504e-81,1.49294853469826e-79,down
AFF3,-2.2954405570817,3.88234297220165,135.908867162258,2.08901668416208e-31,1.8275743546754e-30,down
AFP,10.9063357152048,2.89207787867075,35.7111234601088,2.28853568835566e-09,5.15483673267332e-09,up
AGA,1.02722926911829,5.58663297514186,51.5167764809628,7.09878865460336e-13,2.05405055924237e-12,up
AGER,-5.13015418312149,8.74581887670094,538.650013085325,3.70783148248347e-119,5.89816510457492e-117,down
AGMAT,3.56831794747199,1.62049538528654,205.509672471483,1.31092370625108e-46,2.26995812529159e-45,up
AGPAT4,-1.22724724522002,3.58066441537278,118.892351025016,1.10570193991312e-27,7.94205732611602e-27,down
AGR2,2.86002193788436,9.50008804995969,115.219322595362,7.04577217922279e-27,4.83202167748591e-26,up
AGTPBP1,-1.17616799035745,4.72574529834998,257.239714462318,6.85811254512741e-58,1.88330989555036e-56,down
AGTR1,-1.588313346919,2.09289850044615,49.978541339553,1.55436592578859e-12,4.37813628503267e-12,down
AGTR2,-2.30893846729225,4.03062866403539,41.6661593767427,1.08266827468708e-10,2.68638481548758e-10,down
AGT,3.81723530147633,5.40602076279565,84.8632678168555,3.19728099002925e-20,1.47005051934937e-19,up
AHCY,1.04493346482131,7.48459958568054,94.7875766944475,2.11951657229577e-22,1.118405103925e-21,up
AHNAK2,2.21168783323691,7.04442358913583,69.0731459251109,9.48784815258406e-17,3.52089591187216e-16,up
AHNAK,-1.98543260277854,10.2656766530899,231.413026841988,2.93216907466219e-52,6.49358461967633e-51,down
AIF1,-1.24298408186737,4.95728215642859,121.85193358822,2.48724676299356e-28,1.83920900093469e-27,down
AIFM3,1.26599850657015,1.81607795483384,29.9052905059439,4.53673248917414e-08,9.3427752745165e-08,up
AIM1L,1.18937129903763,2.62125540021112,17.2012314784586,3.36218332452348e-05,5.54301305423209e-05,up
AIM2,2.4500599874352,2.64025607910591,66.4010125720967,3.67913093491958e-16,1.30978667890532e-15,up
AIMP2,1.29853130942273,4.91655013486202,142.864927144958,6.29164254145681e-33,5.84115197941371e-32,up
AK1,-1.03670728581014,6.48130836838302,63.2647010225595,1.80713894485157e-15,6.16592215449747e-15,down
AK7,-1.17282268662757,2.68456012547327,42.7479498360801,6.22671097071347e-11,1.57222644022428e-10,down
AKAP7,-1.07520270705455,2.75957029412436,104.549200673797,1.53338142988715e-24,9.23000801635806e-24,down
AKR1B10,8.21312117234135,6.95670758794764,81.299434192054,1.93982096900295e-19,8.52815123682998e-19,up
AKR1B15,7.92769678706066,1.22581350394773,66.8828681970261,2.88127997482692e-16,1.03478568258927e-15,up
AKR1C1,3.99914408685314,9.46292632214056,67.0820406499904,2.6044019020103e-16,9.37153611305443e-16,up
AKR1C3,2.34694037410476,7.97208906208605,50.8762932220723,9.83746039321434e-13,2.8146486810504e-12,up
AKR1C4,9.36136116856615,1.61544598461347,49.7000971877101,1.79137044510494e-12,5.02400259856995e-12,up
AKR1E2,2.15659257952371,1.51984335545819,70.1576134952841,5.47503199920701e-17,2.06048232537958e-16,up
AKR7A3,6.63979310399491,4.10672036724946,183.469775363672,8.46967178774446e-42,1.20346839650696e-40,up
AKR7L,3.94100300638095,1.2882531694195,130.246751498961,3.61877169273578e-30,2.93918169116099e-29,up
AKT3,-1.08305822842237,4.59581287047767,68.244654690024,1.44417994745015e-16,5.28263691378008e-16,down
ALB,10.4207649546612,6.48508117964014,72.4428516232576,1.71939625824419e-17,6.70687942360561e-17,up
ALDH18A1,1.78708196284699,6.89336262522868,383.685947016956,1.9610231001518e-85,1.47009111025173e-83,up
ALDH1B1,1.09641251902639,5.39951498048426,91.7850733414622,9.66205247781937e-22,4.86985365226723e-21,up
ALDH1L1,1.8699362415067,2.28600907239876,28.1280735457097,1.13546792062562e-07,2.27372483215238e-07,up
ALDH1L2,1.14163916775467,3.73588882489705,33.4478652121696,7.32000798990201e-09,1.58977995704765e-08,up
ALDH2,-1.0342052456591,8.60475404878235,75.3716715859916,3.89944761369372e-18,1.57865905254565e-17,down
ALDH3A1,2.10531939438559,6.61762363023038,22.3400174118145,2.28397201200936e-06,4.12976586147077e-06,up
ALDH3B2,2.9295902939494,3.86792122352417,104.314886189477,1.72587462796026e-24,1.03409777892116e-23,up
ALDOA,1.32424938605094,10.6105883567843,151.67503386597,7.46191490510913e-35,7.71261632505891e-34,up
ALDOB,3.11767886349182,2.06263690381783,34.7487516090723,3.75119170724674e-09,8.31727768644e-09,up
ALG10,1.05151213302396,2.8198019464711,95.8772725343351,1.22230554571543e-22,6.53968561866779e-22,up
ALG1L,4.21789303116662,2.94727014594113,203.704103567271,3.24750387809242e-46,5.49422056885053e-45,up
ALG3,1.19713984263157,5.73794787068259,156.879192480778,5.43936284231615e-36,5.91751867516028e-35,up
ALG6,1.07695060176405,4.19935454026481,167.862839354213,2.16750746229461e-38,2.62029354385273e-37,up
ALG8,1.12640222548132,5.56853914541291,146.955106958367,8.02684872544408e-34,7.82527763637463e-33,up
ALKBH2,1.0044290535181,3.65653023542001,72.8114773429573,1.42644889472218e-17,5.58924583441156e-17,up
ALOX12P2,3.4233921720268,1.20732828255,71.7619899132479,2.42784221210875e-17,9.37500704995457e-17,up
ALOX15,-2.44789241753623,3.53987300230772,65.3916816086902,6.13975058629012e-16,2.15287383461205e-15,down
ALOX5AP,-2.31725096855813,6.04228672272883,312.479585238171,6.2960847188759e-70,2.7934057507829e-68,down
ALOX5,-2.21709126456588,5.97833285011054,335.070351377991,7.55932707038775e-75,4.21384026949307e-73,down
ALPL,-1.12868743695508,7.40135404163474,26.157581970689,3.14659163700835e-07,6.11230697142769e-07,down
ALPPL2,1.44132932318865,2.41284314802035,8.68389513731927,0.0032103413426213,0.00448155955406167,up
ALPP,-1.06923175105305,2.59710771332575,9.32163411523408,0.00226463935847909,0.00320320492214284,down
ALS2CR11,3.02230754578494,1.09793769062548,97.140162915452,6.45893766767755e-23,3.51629311090092e-22,up
AMACR,1.1667600323232,5.33016519038769,61.3210460138769,4.84869533481513e-15,1.61096235219889e-14,up
AMBP,4.71811986101482,4.1606910401733,65.05633965954,7.27870098443366e-16,2.5413109111604e-15,up
AMDHD1,1.45435438898624,1.02539053323906,20.7490262786107,5.2358194998246e-06,9.21425115430547e-06,up
AMICA1,-2.22013427190239,4.97611626310254,327.576692001872,3.24035719216355e-73,1.67064107567515e-71,down
AMN,2.80451129652494,3.14628438488543,82.8980830613309,8.6394923712001e-20,3.87263018865753e-19,up
AMOTL1,-1.80030686289628,6.20278923734783,261.643169368509,7.52226647914497e-59,2.14705566638877e-57,down
AMPH,2.04080019691488,1.56804146268403,37.6967676607657,8.26413861951079e-10,1.91946980329236e-09,up
ANGPT1,-2.28430256584044,4.48851706156575,222.215939656007,2.97194932335586e-50,6.05720421466465e-49,down
ANGPTL1,-2.76070276536832,2.24834018026749,303.352730658259,6.12826549728381e-68,2.4902521852514e-66,down
ANGPTL4,1.47562132733501,6.26092660532853,27.9937582934044,1.21707385551459e-07,2.4315379646703e-07,up
ANK1,1.34971611315816,1.0854254419518,25.6752902044242,4.03966531029353e-07,7.76844969887495e-07,up
ANKRD13B,1.5779541319978,3.19316796866967,82.7381694643152,9.36747943781206e-20,4.19174620194924e-19,up
ANKRD1,-4.26470010872898,4.36345100843874,220.46835973451,7.14863089038154e-50,1.42797459929765e-48,down
ANKRD22,2.8134171777431,4.78124793589651,120.136088041382,5.90664065135299e-28,4.27559493097938e-27,up
ANKRD23,1.97083238413826,1.56641322308411,175.145449677684,5.56473238067189e-40,7.26590282016858e-39,up
ANKRD29,-2.0476952307048,4.31905869503939,113.24388300655,1.90801633916177e-26,1.27893962631172e-25,down
ANKRD32,1.42705355416807,3.67825183512575,78.7515440501498,7.04336611519132e-19,3.00732136191671e-18,up
ANKRD34A,2.08405745646796,1.10098829898787,78.6020351363446,7.59711107580821e-19,3.23739682694682e-18,up
ANKRD34B,6.20805297622142,1.58310153712436,85.8144699778537,1.97634680237131e-20,9.1872657484431e-20,up
ANKRD36B,1.84023099986631,0.924776860268613,81.6880084232766,1.59357465323492e-19,7.03437826625932e-19,up
ANKRD36,1.08356852665322,3.25839879275663,45.8593398791236,1.27055909613509e-11,3.36169834685318e-11,up
ANKRD39,1.10057772391131,3.50859439791555,115.094658088597,7.50291988914558e-27,5.137432390237e-26,up
ANKRD44,-1.05955045725896,3.01531543298552,58.8685068145259,1.6856878798755e-14,5.40115762837043e-14,down
ANKS1A,-1.01555337263064,6.23244257693077,175.265890203571,5.23773281123121e-40,6.85265664891674e-39,down
ANKS4B,7.97452304184987,2.09706146234982,69.3006112419823,8.45433848374593e-17,3.148112794233e-16,up
ANKZF1,1.06787607567381,5.42353808201188,146.950030085866,8.0473874298626e-34,7.83944149627541e-33,up
ANLN,4.09001621055551,5.53822524926201,292.901151465789,1.15993144798173e-65,4.23813608052484e-64,up
ANO3,1.61485222791749,1.77540347463731,20.5409797454514,5.83681852344934e-06,1.02401426792028e-05,up
ANO6,-1.10195978050085,6.79344451297186,238.060073501828,1.04160511618651e-53,2.47480822140925e-52,down
ANO7,2.37052896957474,1.17004692062288,175.738200766349,4.13051777906941e-40,5.4258281883365e-39,up
ANO9,1.75914399845181,4.9693093744856,126.103254324032,2.91893853668071e-29,2.2582819853181e-28,up
ANP32E,1.32295479134134,7.25550331257736,92.2369512904373,7.68954981778459e-22,3.89827002810657e-21,up
ANXA10,10.0911491221799,3.24660431969805,60.3779036536069,7.82868684567789e-15,2.56640842460473e-14,up
ANXA13,3.65941415174655,1.67297230630965,22.5872851478492,2.00809197620659e-06,3.65219628243709e-06,up
ANXA3,-1.89069652541511,6.43055775654188,181.499866055425,2.2800588037249e-41,3.15387985533272e-40,down
ANXA8,-2.56358950753094,3.81534705357211,90.9403279457391,1.48070850856269e-21,7.38316582021854e-21,down
ANXA9,1.57927353375641,2.4152780714885,68.9799495356796,9.94695856203829e-17,3.68184243709499e-16,up
AOAH,-1.30631008602769,3.22816494967458,110.33180322038,8.28881084216021e-26,5.37639227375126e-25,down
AOC3,-2.89283426047916,6.77386551459797,473.145722754517,6.62584467496596e-105,8.15353942832604e-103,down
AOX1,-1.4986373821652,3.72034980525731,58.1538702154174,2.42396850022587e-14,7.6967490547581e-14,down
AP1G2,1.17056531799554,6.25721069686913,120.906381864376,4.00596944390337e-28,2.93396212387847e-27,up
AP1S1,1.16280270220134,5.78541174856051,128.426190464774,9.05528454711366e-30,7.1803727436201e-29,up
AP1S2,-1.36210938926663,4.43254001078202,200.873035314803,1.34684641665757e-45,2.24658115842473e-44,down
APBA2,2.34273909672161,4.11717616208649,92.5751194558688,6.48172045479287e-22,3.30651394651225e-21,up
APBB1IP,-1.00010930299028,4.30325657872521,77.44330637661,1.36587312735919e-18,5.7269203064202e-18,down
APBB1,-1.36350105639318,4.96548183685397,143.396887197445,4.81342528429482e-33,4.5072734679355e-32,down
APBB2,-1.10795255249812,5.66645926867271,157.746109068779,3.51655635235308e-36,3.86110783334121e-35,down
APLNR,-1.76553425221028,4.0618861084899,171.393747329836,3.67083838732486e-39,4.60407845425629e-38,down
APLN,-1.67600268763117,4.18663727861287,103.32372278547,2.84624725163847e-24,1.68221337337436e-23,down
APLP1,1.80083518631861,4.18274818232372,35.711883282628,2.28764327977925e-09,5.15371657019698e-09,up
APOA1BP,1.18288348043008,6.9976958011427,130.453658928983,3.26056018624483e-30,2.65651137222846e-29,up
APOBEC3B,2.60827627447185,3.54909640640686,91.3702711658597,1.19153202324434e-21,5.98012455221206e-21,up
APOB,3.77604984100407,2.25264377758104,38.679864237559,4.99333763804083e-10,1.17526337334184e-09,up
APOC1,-1.72588073558451,6.8640409449526,150.726130375144,1.20294946967305e-34,1.2258806939387e-33,down
APOC2,-1.72637772204841,3.59621298187692,82.2046350112639,1.22701794815732e-19,5.45694582876377e-19,down
APOD,1.05111809018619,6.16405721442395,14.001817309703,0.000182634028292047,0.000283537046541473,up
APOL3,-1.78263611363578,5.54914195641337,276.526120367371,4.29171928124974e-62,1.36873316148219e-60,down
APOL4,-1.4318196145298,4.45102827875478,118.629034362482,1.2626710747791e-27,9.02975959397945e-27,down
APOLD1,-1.96935491775082,5.10946042994989,244.845218495074,3.4536203656475e-55,8.5807664856202e-54,down
APOM,1.34677032963595,1.65199437520757,25.0754706737993,5.51297018962644e-07,1.04964506135582e-06,up
AQP4,-2.85954494845135,7.87681777817911,154.151684011431,2.14575447562978e-35,2.27369791877456e-34,down
AQP5,1.81211982279242,6.86223390223035,21.0770516869558,4.41180130844392e-06,7.80623118113708e-06,up
AQP9,-2.04540040447743,4.24568901532537,170.984065138366,4.51066307906168e-39,5.61422606901532e-38,down
ARAP3,-1.4476007517501,4.68774788834039,258.173117630197,4.29277547089761e-58,1.19392245719378e-56,down
ARC,-3.68884461332508,2.27476852815681,363.418816059877,5.07173117723184e-81,3.50029954898477e-79,down
ARG2,1.15363276821018,4.35506513658148,53.7068653002974,2.32748524736678e-13,6.95048479090023e-13,up
ARHGAP11A,2.338586048543,4.32044245676216,178.584050490211,9.87611519983062e-41,1.33634903181111e-39,up
ARHGAP18,-1.37914064420939,5.99460790585907,276.528107924372,4.2874410827546e-62,1.36873316148219e-60,down
ARHGAP23,-1.34652255441903,6.10571550871136,143.127978131279,5.51123829301314e-33,5.1385698566164e-32,down
ARHGAP24,-1.43208041344547,4.47975047827027,195.119107850065,2.42670097730138e-44,3.8229332787342e-43,down
ARHGAP25,-1.46283597872927,4.32264044098362,341.988783074221,2.35370859431223e-76,1.37061495108075e-74,down
ARHGAP28,-1.01174507178622,2.97264037753215,51.0302496359831,9.09534564439687e-13,2.60918602563256e-12,down
ARHGAP29,-1.27381903567972,6.34030688622619,145.870571250478,1.38559483935758e-33,1.33188644691085e-32,down
ARHGAP30,-1.64920734888541,5.3341310277852,306.175861705136,1.48697587877654e-68,6.17710616648446e-67,down
ARHGAP31,-2.27102016943831,5.91612274983461,382.638541440416,3.31523617127708e-85,2.47108232103647e-83,down
ARHGAP33,1.5754284628257,3.71127044421246,69.0973687140479,9.37203143917731e-17,3.47989689987557e-16,up
ARHGAP39,1.08603051350798,4.71370692578318,67.3518711335872,2.27126366356518e-16,8.19313142354653e-16,up
ARHGAP6,-2.59322606779286,2.72274735048026,489.811911910754,1.56580601994181e-108,2.10560553856917e-106,down
ARHGEF15,-2.73040099540223,4.23885759605222,686.653676190269,2.38775475968357e-151,1.07399562363146e-148,down
ARHGEF16,1.81609091969156,5.66290768305693,273.221431591175,2.25334347948557e-61,6.9650740157369e-60,up
ARHGEF19,1.65888980521823,5.76517178311376,151.508666271142,8.11356694393728e-35,8.35306765719952e-34,up
ARHGEF37,-1.34976850844565,3.53922337668766,93.4901661658451,4.08223714341034e-22,2.11304370232716e-21,down
ARHGEF38,1.209149712971,1.78760272188439,58.5675728604252,1.96427373159863e-14,6.27067708149106e-14,up
ARHGEF6,-1.73367559841285,4.99380647174171,340.6164305144,4.68406977892973e-76,2.66807887320346e-74,down
ARID3A,1.03850286354663,3.10857070501328,37.7784392371535,7.92528727392825e-10,1.84306377609414e-09,up
ARID5A,-1.48034955610668,5.30808696879397,353.338848874334,7.94452020237152e-79,5.00619910723353e-77,down
ARL14,5.44926247912404,1.90468291297057,51.9539274945543,5.681829114849e-13,1.65389753523896e-12,up
ARMC3,-1.28677473330322,2.59200385250197,22.2373753572207,2.40937744975204e-06,4.34627568172668e-06,down
ARMC4,-1.63916250518412,2.07441179008145,34.3364452230831,4.63618074237893e-09,1.02049175841361e-08,down
ARNTL2,2.70279343985271,3.30691775929054,108.408533891378,2.18714028815417e-25,1.38222179838581e-24,up
ARRB1,-1.07630468155393,5.91504625498146,98.358682934719,3.49066879622191e-23,1.93589641912919e-22,down
ARRB2,-1.15563138279587,5.96849476383286,247.033101505169,1.15150406371464e-55,2.89406917285043e-54,down
ARRDC4,-1.21130892152472,5.07777222490652,105.702109929927,8.56960802813704e-25,5.23202374150877e-24,down
ARSE,2.5715563638112,5.10298699675353,67.9108306487191,1.71058978749119e-16,6.22223457558145e-16,up
ARTN,3.24241242236059,1.67145911596556,126.465497234443,2.43193249912152e-29,1.88934648710787e-28,up
ARX,2.05978222506051,2.52209643326605,27.0699543259649,1.9622418766439e-07,3.87106519040275e-07,up
ASCL1,5.92713920254582,5.7375051908009,42.7873874243679,6.10243454385304e-11,1.54144376820331e-10,up
ASCL2,1.44340782871577,2.21283757370133,31.1608388155288,2.37509482405871e-08,4.98403103040891e-08,up
ASF1B,2.66565621671308,4.23371944235737,219.525379514947,1.14791813774077e-49,2.24153356118122e-48,up
ASGR2,1.49140779215413,1.01196299421,16.4123443501205,5.09523245600606e-05,8.26952994352906e-05,up
ASNS,2.02607587825624,5.65570538479379,137.672407316277,8.59476458055026e-32,7.62653804004745e-31,up
ASPHD1,3.1030943351784,3.67635192989796,116.523598630757,3.65010069786018e-27,2.54201353459093e-26,up
ASPHD2,1.37568039590018,2.63140362991629,58.6087474350388,1.92359336421168e-14,6.14381778716385e-14,up
ASPH,1.14727420960968,8.93708015134756,42.4802930706354,7.13979849386722e-11,1.79686535894278e-10,up
ASPM,4.12953580082782,4.54923222541174,309.124184875787,3.38856622606885e-69,1.4539624293698e-67,up
ASXL3,1.75918549148074,0.913700832618774,19.2062775594556,1.17326929342956e-05,2.01131878873638e-05,up
ATAD2,2.07786004387921,5.83085593081472,183.033067071482,1.05489338314814e-41,1.48918065906757e-40,up
ATAD3B,1.79636726927825,4.89057414098966,156.145077974381,7.86982137081631e-36,8.48379751743206e-35,up
ATAD5,2.34969214071848,2.83911228341704,219.665598242243,1.06985615071101e-49,2.10168729365578e-48,up
ATF3,-1.63708261628775,6.48484723098665,91.1195889592967,1.35246126808624e-21,6.75143696169801e-21,down
ATG9B,2.25781237482732,2.27601950163489,80.8705207349853,2.41002161313443e-19,1.05455625366406e-18,up
ATHL1,2.12249862300234,7.76063933658187,66.1747769936637,4.12659592230729e-16,1.46349421453443e-15,up
ATIC,1.33941233550455,6.69906773772938,252.192774702276,8.63780110565136e-57,2.2807991421481e-55,up
ATOH8,-1.40482640502239,5.85309728516436,45.8131878468954,1.30084831869586e-11,3.43487155244309e-11,down
ATP10A,-1.03084671218461,4.82159510372027,39.0624635922406,4.10460339493159e-10,9.73108809223694e-10,down
ATP10B,6.12276434942474,4.19969728218668,185.294263655829,3.38499443748468e-42,4.90598527139447e-41,up
ATP13A4,-1.09584256030042,5.67993801511511,21.9854019706411,2.74732134887165e-06,4.93541656447897e-06,down
ATP1A2,-2.46534771520868,1.83859878438579,163.498201183924,1.94707849972627e-37,2.25556766877704e-36,down
ATP1B1,1.69940431391558,9.80531799049862,99.2862620640088,2.18518632294335e-23,1.22490633418449e-22,up
ATP1B2,-1.52124005473843,1.57057819991967,114.963837108935,8.01457623158619e-27,5.47627723231065e-26,down
ATP6V0A4,2.79867060906189,3.35422420230147,52.6740471877957,3.93760077712137e-13,1.15706385530009e-12,up
