,logFC,logCPM,LR,PValue,FDR,direction
USHBP1,-3.7832771747036,1.39214653542134,871.757117103121,1.35391933244571e-191,4.64750625590047e-189,down
SNRK,-1.78523043204103,5.46841838846331,867.600703205225,1.08438132548015e-190,3.62683846399054e-188,down
INMT,-5.23568121415953,5.54495456849158,866.341197993175,2.03701793145266e-190,6.64271547446712e-188,down
KIF2C,4.8865835416956,5.41695180675654,866.164439938437,2.22546917322847e-190,7.08024875502246e-188,up
HJURP,5.20103970832053,5.16276604285291,865.114006244294,3.76515846687869e-190,1.16935064385633e-187,up
CLEC14A,-3.31392208969985,4.80565693568236,862.339016086214,1.51029144852878e-189,4.58145154758357e-187,down
UBE2C,5.16054377276565,5.86192562065797,850.172422965223,6.6693151054338e-187,1.97714877807451e-184,up
GPR116,-4.13686474267282,6.86507052112959,847.626945231381,2.38492270696662e-186,6.91309595326057e-184,down
GNG11,-3.51854385322052,5.00868679103109,842.62060048447,2.92328778588424e-185,8.28942736501611e-183,down
DEPDC1,5.12498442620041,4.68644962189323,834.232363950073,1.94769683823325e-183,5.40548033147117e-181,up
PLK1,4.59860212755147,5.59344091909576,827.441222224076,5.83404455155064e-182,1.58540160688389e-179,up
GIMAP8,-3.53834482829163,4.52652562075052,823.071065117713,5.20097107838973e-181,1.38451972952073e-178,down
TPX2,5.02073606843658,7.29179623054777,821.838152178353,9.64123820271378e-181,2.51520622232397e-178,up
KIF11,3.8898243030564,5.79486533028895,820.631511014139,1.76388348893451e-180,4.51139141758074e-178,up
NLRC4,-3.33949245348419,2.09888077065006,818.738457536508,4.55031558266974e-180,1.14142916269892e-177,down
NOSTRIN,-4.30229254737471,2.8090102711073,816.72116859792,1.24917887678616e-179,3.07439420166014e-177,down
UBE2T,4.12867479802407,4.96297027342248,815.095907102145,2.8182348272382e-179,6.80760279379539e-177,up
SLC39A8,-4.12284393470868,6.97436707108757,812.593974928476,9.86122283788886e-179,2.33872346722586e-176,down
NUF2,4.98109859859536,4.81836478851333,810.659720092406,2.59695908912728e-178,6.04905970688862e-176,up
EDNRB,-4.54818538900081,5.16252176732548,806.382862581362,2.20962586551446e-177,5.05655434908257e-175,down
TCF21,-5.00843257034132,4.19592031109181,803.794622002231,8.07317597036183e-177,1.81562943719655e-174,down
CD302,-2.9354397444204,5.73445278496173,803.741576330214,8.29043723398557e-177,1.83288920813742e-174,down
PRC1,3.99700699150852,6.62094174179587,800.433228452511,4.34379671351049e-176,9.44341405517181e-174,up
BUB1B,4.81149235430337,5.25373973981755,796.618249481059,2.93302994557581e-175,6.27187583771982e-173,up
GINS1,4.46186368427244,5.10293044701606,790.341175535462,6.79327669524532e-174,1.42921776149645e-171,up
LYVE1,-4.50319874861274,3.89489466103487,787.808750487515,2.41370152586877e-173,4.99751154022733e-171,down
AURKA,3.71220972055068,5.39112749372515,787.603585973469,2.67479737442047e-173,5.45157139874072e-171,up
SECISBP2L,-2.26328116820883,6.02163841831169,783.049134412431,2.61537294786985e-172,5.24844995877143e-170,down
IL3RA,-3.02271134168167,3.19454713452047,782.981445680067,2.70552014938627e-172,5.34709164069614e-170,down
HSPA12B,-3.47151275077678,3.71379823797844,782.913012142257,2.79981836696384e-172,5.45087026547407e-170,down
HYAL2,-1.98095676036971,6.84707953670281,781.174165785379,6.68647368156478e-172,1.28262298091663e-169,down
OSCAR,-3.55315859359914,4.1291617595968,779.230159497834,1.76958905146757e-171,3.34529269381782e-169,down
CLIC5,-5.83612204108956,6.01394130430056,777.898949080062,3.44596949431582e-171,6.42131801197936e-169,down
PRX,-4.02136785207182,5.08611658658682,777.422578200557,4.37408006634209e-171,8.03598596976989e-169,down
CDC6,4.68112729953097,5.61224535847359,776.97575808773,5.47062573528364e-171,9.9109502904222e-169,up
CKAP2L,4.57779215550842,4.22362762405004,775.70933514297,1.03131318777331e-170,1.84280126319384e-168,up
KIF18B,5.325334491393,4.7861027937938,774.502923536476,1.88667300195995e-170,3.32564359967102e-168,up
STIL,3.62044017798012,4.46626757309374,770.966441674539,1.10821787673043e-169,1.92741253120956e-167,up
CDC20,4.93592075206127,6.16503141433555,770.758466110833,1.2298294985667e-169,2.11077578675054e-167,up
KIF14,5.20368075363379,4.42776934403476,770.633022364253,1.30954347959802e-169,2.21840066855539e-167,up
CCNB1,3.77808578319392,6.26959289849701,763.24307231919,5.29558735223847e-168,8.85585146443572e-166,up
SYNE1,-3.46588791141346,5.7539160918039,762.242157368491,8.74066080505616e-168,1.44320480431839e-165,down
ECSCR,-3.60875634662128,2.00497809949872,762.1621902235,9.09770048376497e-168,1.48338006387788e-165,down
BIRC5,5.43842674498361,5.51610007374397,759.174744144334,4.05973704785177e-167,6.53768025335538e-165,up
CD93,-3.34373809653582,6.72628854487713,749.210456445017,5.95767611554349e-165,9.47706429892065e-163,down
FAM83B,7.26588189954566,4.96252639249058,748.176559079346,9.99732752644667e-165,1.57114626813217e-162,up
SKA3,4.5833039263669,3.86668039063781,746.007177035783,2.96202087406353e-164,4.59959527158151e-162,up
AK1,-2.59954616183004,5.32451608963938,745.930538384461,3.07788391565214e-164,4.72328444656077e-162,down
GIMAP6,-3.2611531394032,4.55817285957079,744.79573619651,5.432517349157e-164,8.23973910493068e-162,down
TENC1,-2.64303370060339,6.05155293980211,744.657100540379,5.82298655983927e-164,8.73046398695902e-162,down
CDCA3,4.83878054774987,4.49152756135372,742.731603910553,1.52694284742579e-163,2.26334573884341e-161,up
C19orf59,-6.42224806125944,4.55592157991646,742.150887566416,2.04217580152184e-163,2.99304956798325e-161,down
POLQ,5.22674405550197,4.47765772550071,741.897028839286,2.31895295832905e-163,3.36093582093823e-161,up
RASGRP4,-3.43124495174461,1.67558537477076,737.188063966491,2.45024562750536e-162,3.51219823793186e-160,down
E2F7,5.30250012934487,4.41429614694916,729.59959189906,1.09462702343657e-160,1.55199074931594e-158,up
KIFC1,3.83538692613826,5.40328791456855,726.117866384761,6.25675500452943e-160,8.77560347086903e-158,up
TRPV2,-2.87256353869513,4.62228837753015,725.835381570947,7.207326733166e-160,1.00013159475976e-157,down
MAD2L1,3.86609047585188,5.43053890305743,719.250794415947,1.94792663559686e-158,2.67460579312899e-156,up
GTSE1,4.60400024966989,4.52130275307724,718.10063641369,3.4647570873017e-158,4.70773869237119e-156,up
ADCY4,-3.11862744327296,2.80225992737795,717.286303918096,5.20893035952111e-158,7.00466882573127e-156,down
ESPL1,4.32479912043403,4.70434894716799,716.024994251591,9.79534155395579e-158,1.30377995132448e-155,up
SLC2A1,6.00555813036112,10.154894033739,715.916603196772,1.03416345164306e-157,1.36258869325576e-155,up
GPR146,-2.94559551107585,3.08622273521693,715.161162481961,1.5095923011917e-157,1.96911219767446e-155,down
TIE1,-3.12635144050531,4.70380622208993,715.019514107068,1.62054509300323e-157,2.09290992011229e-155,down
AGER,-6.8931885434508,8.10391693025825,707.447162861498,7.18260175342306e-156,9.1852801246716e-154,down
F8,-2.93548318033844,4.45132035412886,704.132347021227,3.77660782113115e-155,4.78272547755677e-153,down
RHOJ,-2.97676445642784,2.8914320978488,702.671264693853,7.84913252813309e-155,9.84462352855461e-153,down
GLIPR2,-2.90753094323865,5.41773199770927,701.785935580353,1.22276057859673e-154,1.51901799878246e-152,down
CENPF,4.56039944459568,6.88504573393631,700.105066027704,2.83698382233037e-154,3.49109594136579e-152,up
SKA1,4.78984289361429,3.98766682939472,698.542989516478,6.20213374626002e-154,7.56080678375848e-152,up
CDC45,5.54733288488529,5.03965401210506,697.402479961805,1.09787639216635e-153,1.32599070920536e-151,up
C16orf59,4.61450793783778,3.68387979898186,696.814892697697,1.4734279705949e-153,1.76324719710458e-151,up
ENG,-2.89169692141431,7.65193934290871,696.68603669306,1.571627720328e-153,1.86366472581441e-151,down
LIMS2,-3.47333688932139,5.22019968029023,694.549057800551,4.58198788242478e-153,5.3844549494008e-151,down
CXorf36,-2.96680968085749,3.75101337709696,691.176075383917,2.48051493935679e-152,2.88891400615804e-150,down
RAD51,4.02492454728237,4.09967683638153,690.858602896126,2.90790087793929e-152,3.35669549131328e-150,up
BUB1,3.75485987203315,5.4150860934664,688.894536210818,7.77477260637572e-152,8.89597665592675e-150,up
CD34,-2.89823585748837,5.6309487622018,688.00413003242,1.21427478910113e-151,1.37730437817697e-149,down
PRAM1,-3.7097561775209,2.75518129920213,687.50269053683,1.56084955787575e-151,1.755148416632e-149,down
DPEP2,-3.66433971432949,2.18079852661418,686.182142416108,3.02364440693927e-151,3.37097586701845e-149,down
ASPM,4.75589649092902,5.53898331434783,683.347150253851,1.25036798802282e-150,1.38218644370929e-148,up
ST6GALNAC6,-1.92673363592621,5.92088451001716,683.126004329454,1.39678368715363e-150,1.53106272396908e-148,down
SOX17,-3.65953268279107,1.53590380816472,679.120518056967,1.03796499563388e-149,1.12826795025403e-147,down
PVRL1,4.82254351562826,9.20389258998262,678.733945420191,1.2596479042564e-149,1.35792126141491e-147,up
AOC3,-4.10441410817069,6.27886197869897,678.42262358496,1.47214700082933e-149,1.57399061301786e-147,down
MCM10,4.78767419522219,4.24817651763655,677.842405515747,1.96847172574705e-149,2.087540259402e-147,up
NPR1,-4.26503450086711,4.1555316131465,676.5776239334,3.70832146723859e-149,3.90091493698872e-147,down
TNXB,-5.08530910040361,6.40067799775178,676.52108446572,3.81480952634921e-149,3.98083003693592e-147,down
MYBL2,5.11062485991608,6.78194179332104,675.676757511843,5.82219180807568e-149,6.0273547575031e-147,up
JAM2,-3.32842185186475,2.86698209602731,675.167524615655,7.51325732921257e-149,7.71676603167313e-147,down
FAM107A,-5.59558692621993,5.52260757526242,673.340513257924,1.87562238018548e-148,1.91137643180777e-146,down
CCNF,3.12114500172815,4.74332472707094,671.512310068923,4.68514811468604e-148,4.73744744247789e-146,up
EMCN,-3.96694734630602,4.1674552331132,671.203497466184,5.46865742050655e-148,5.48716672254518e-146,down
KANK2,-2.81490076827993,6.20482702656532,670.192444803791,9.07307262051223e-148,9.03428696656195e-146,down
TNFSF13,-2.5798247243172,5.41118377691868,669.612819422072,1.21284629738753e-147,1.1985126593275e-145,down
UHRF1,4.62711983963663,4.73323672675102,666.434697345761,5.95602094838057e-147,5.84137874065235e-145,up
CHEK1,3.22570986867883,4.38086153135659,665.979302891231,7.48155473265122e-147,7.28279103975392e-145,up
SHE,-3.76419910662659,3.77948059611532,665.882415569237,7.853480523099e-147,7.58820740320766e-145,down
RECQL4,4.30917751204025,5.70773927133374,663.967940861506,2.04837007761634e-146,1.96462788914908e-144,up
NCAPG,3.9635688035191,5.06140831336369,661.879192063893,5.82983957258017e-146,5.55068813027268e-144,up
AURKB,5.05099149693233,4.8574040956417,661.322495393901,7.70413559207049e-146,7.28208294659185e-144,up
FLI1,-2.76797807043274,4.54697044750599,661.251335829668,7.98361007102033e-146,7.4919575371503e-144,down
CDK1,3.64226141619424,6.42030868659153,659.747626945766,1.69519018720262e-145,1.57943291441935e-143,up
CD52,-3.74251053349018,5.46474583638695,659.125614449818,2.31467986772287e-145,2.14132512018278e-143,down
HELLS,4.27219591030512,4.22364003316844,659.101625219655,2.34265323997693e-145,2.15194146917317e-143,up
CCNA2,4.08609610709841,5.55579660736057,657.737821446449,4.6377001191705e-145,4.23036086394825e-143,up
FAM105A,-3.24659196357528,4.6584878420123,657.359730323906,5.60439310492123e-145,5.07664608754114e-143,down
RAD51AP1,3.80016966717025,4.76411104121017,654.681126324931,2.1432064755796e-144,1.92799898396278e-142,up
PCDH12,-3.13402637658817,4.10187098312717,654.066319272845,2.91588953009341e-144,2.6051276048314e-142,down
ARRB1,-3.33150997362617,4.38748593332065,651.365694264875,1.12745717789032e-143,1.00044567540145e-141,down
RFC4,3.714391078274,6.0576113602276,647.567792913269,7.55213588545431e-143,6.65608516823419e-141,up
ANLN,4.61817915394397,6.41229984641532,647.266499856717,8.78204174360434e-143,7.6881176176896e-141,up
ZWINT,3.5801304991989,5.87756372641676,647.228039432699,8.95282170689622e-143,7.78537375631695e-141,up
PERP,3.67827770874607,10.7063181534382,646.240602317954,1.46794473250977e-142,1.26807093316937e-140,up
CDT1,4.14859404325942,5.45439903825303,646.031535056673,1.62996443852082e-142,1.39876685105694e-140,up
MCM4,3.26589978356055,7.13755338103568,644.326887921712,3.82744993065172e-142,3.26308868597523e-140,up
CENPI,4.49974016077328,2.80981697596047,639.193021515728,5.00548525844438e-141,4.23971102020445e-139,up
SGOL1,4.33723543345553,2.7330497238748,636.388493761854,2.03888876421462e-140,1.71582355099455e-138,up
ARHGAP11A,3.42337612052343,5.357689552992,636.117326368894,2.33544176285172e-140,1.95278861247678e-138,up
C1orf162,-3.04822591585342,4.08168036311111,635.463145023733,3.24074938614262e-140,2.69250541355697e-138,down
FOXM1,5.1112694798178,6.90940251139755,635.401507303172,3.34234215255116e-140,2.75933614163781e-138,up
DLGAP5,4.90388301593575,5.07866711468768,634.422704081952,5.45668697228118e-140,4.47654244442992e-138,up
GIMAP7,-3.12770418526654,3.76682855877313,632.354456303224,1.53727011584066e-139,1.2532594619391e-137,down
BCL6B,-2.89817431872952,3.76146892606802,631.791557984157,2.0378620273991e-139,1.65104796803689e-137,down
CDC25C,4.94827778829616,2.84311218866493,631.728493278394,2.10324910208712e-139,1.69350501775459e-137,up
DEPDC1B,4.75370937724395,4.01787279905446,631.688349193631,2.14596011291422e-139,1.71729470631001e-137,up
CDCA2,4.54573317327209,3.78673195488741,628.215659672854,1.22151801784786e-138,9.71553721024846e-137,up
SPC25,4.25013186905149,3.55146214009454,628.192192299865,1.2359583583896e-138,9.77081262232362e-137,up
VWF,-3.34654966854775,8.10612258981495,625.868169359535,3.95786791230599e-138,3.11002584627225e-136,down
KIAA1524,3.6429970553343,4.75640387753082,625.732929760246,4.23521030052518e-138,3.30802893173955e-136,up
FHL5,-4.61265344410938,1.74649507218598,618.998218336561,1.23492703682041e-136,9.58832635016993e-135,down
PKMYT1,4.52128164615106,5.17703045340311,618.926565031416,1.28004628529788e-136,9.87983653575476e-135,up
DOK2,-3.11051794899355,4.54552284656191,618.773968845153,1.3817035931453e-136,1.06017303935219e-134,down
TGFBR2,-3.10691855817027,7.39322544380736,618.448593523756,1.62623419375827e-136,1.24050285516859e-134,down
VSIG4,-3.89048012223981,5.77584134308745,616.780994425844,3.74871185649902e-136,2.84291845675426e-134,down
NDC80,4.3945500294179,4.58313725658855,616.424870592145,4.48062274624052e-136,3.37833775155846e-134,up
WDR72,5.93656029760642,6.19678006965355,614.940259339385,9.4240925487897e-136,7.06481972450648e-134,up
RAD54B,3.31579977599697,3.71974550205228,614.049987852401,1.47188243845481e-135,1.09709911584026e-133,up
CENPE,3.9435389800433,4.67233303527799,613.974857642244,1.52831869505001e-135,1.13269256012684e-133,up
FANCI,3.23933341127946,6.43832495019647,612.62707137022,3.00163343235907e-135,2.21205121421987e-133,up
ICAM2,-2.97570492555042,4.20657095200608,611.77783953055,4.59268067072046e-135,3.36555767802684e-133,down
PLK4,3.27196927587659,4.07222730981408,610.682355575733,7.94942085367232e-135,5.79286288353641e-133,up
RACGAP1,2.53588464059467,6.15953874540561,607.557750610309,3.80141349908721e-134,2.7547576490052e-132,up
GINS2,4.22043153875615,4.72315887286409,607.264809335788,4.40210994918396e-134,3.17243768934561e-132,up
TRIP13,4.39021852722137,5.84217173818439,602.737560358484,4.24971799211899e-133,3.045786895011e-131,up
CASS4,-3.52629750518449,2.26855040031722,602.114031697642,5.80739884372977e-133,4.13943773320279e-131,down
LRRC32,-3.17846990374501,5.77996574389615,600.536352960846,1.27978814310361e-132,9.07258507534974e-131,down
WDHD1,3.08640498046627,4.83087853092074,600.038052066502,1.64256439951002e-132,1.15814108255182e-130,up
XRCC2,4.32335248999829,3.0891490111287,599.538995154091,2.10897444990797e-132,1.4790033722903e-130,up
NUSAP1,3.57749896037644,6.08927020956631,599.515200888438,2.13425725879471e-132,1.48873003656247e-130,up
SELPLG,-2.8603203974936,5.21256568367775,597.89604963863,4.80204588762636e-132,3.33180247649991e-130,down
GRK5,-2.84123661012729,4.76975492955702,596.093739731789,1.18425796116808e-131,8.17325970660132e-130,down
KIF15,4.07138832227513,3.93661096635402,595.794505806732,1.37572872288334e-131,9.44473971646857e-130,up
BRIP1,4.28868467657608,3.59537884366858,593.55641842478,4.2202854169234e-131,2.88216769520151e-129,up
GABRA3,9.40491737734967,2.72802390631793,593.429920766224,4.49631334206023e-131,3.05468287676217e-129,up
GPIHBP1,-5.93741787818159,3.89630934419505,593.113321648913,5.26890886743978e-131,3.56101799310282e-129,down
MELK,4.9410076154791,5.10181970623257,592.94148629095,5.74244667383059e-131,3.8610553821364e-129,up
MS4A7,-3.33783189628758,5.28989981242825,591.584942642505,1.13282383696894e-130,7.57772006637067e-129,down
ZWILCH,2.21468184649253,5.21495484126531,590.07591693508,2.41210326709797e-130,1.60527933755235e-128,up
OIP5,4.28387378003611,3.27994117971133,588.731196732565,4.73033536537169e-130,3.13210632009687e-128,up
ERCC6L,4.57653179626654,3.47729666223438,586.010515526899,1.8479183300198e-129,1.21738619680698e-127,up
CD97,-2.81658027041029,6.38314297082971,583.822952912443,5.52732915837255e-129,3.62303927345787e-127,down
FAM83F,6.27555091121867,5.16827254138143,583.627973057289,6.09434382488186e-129,3.97473104258795e-127,up
DOCK4,-2.65186738046467,4.85371158385272,583.279498250569,7.25648911302379e-129,4.70913651692947e-127,down
DENND3,-2.83692602054607,5.30941098053833,582.985554497647,8.40745806260181e-129,5.42905361230585e-127,down
CCDC69,-2.84179245750563,5.26075435419943,582.955125578576,8.53657305334387e-129,5.48527383782352e-127,down
EME1,4.28229474409746,3.38137240031669,580.445382511634,3.00055113317925e-128,1.91858769515638e-126,up
C17orf53,4.09191691446777,3.56227728876719,579.896923109573,3.94913567580872e-128,2.51280613440239e-126,up
SUSD2,-5.10552238704558,7.48696006003737,579.055478477256,6.01912927104597e-128,3.81133602968561e-126,down
ARHGAP31,-2.99329130843091,5.36700878038421,577.111882881494,1.5933370927719e-127,1.00403328686554e-125,down
TM6SF1,-2.16021743627264,2.74233337015747,573.39303407523,1.02622924693235e-126,6.43564148893537e-125,down
B4GALNT4,7.01863434369347,5.27360216785736,572.020570005356,2.04074976507844e-126,1.27366219787958e-124,up
CEP55,4.33238182696107,5.59197823716779,571.284274564086,2.95088983987561e-126,1.83292414625417e-124,up
HSPB6,-4.07544855664245,4.57294068849096,570.920583985672,3.54050495728026e-126,2.18873680866179e-124,down
SNX25,-2.21823593514501,4.76487606769589,566.952276252785,2.58393511021418e-125,1.5898513951714e-123,down
SPAG5,3.95471444511293,5.79277467154603,566.363287159312,3.47059450490795e-125,2.12537252216053e-123,up
C12orf56,9.29741072726274,2.34275328379785,564.336220989371,9.5796921860269e-125,5.8391357418007e-123,up
TSPAN4,-2.7670007883946,5.63453442285067,562.53086463788,2.36631764336772e-124,1.43563941116691e-122,down
KIF20A,4.19269966050665,5.34003680521207,560.188478120555,7.64924732858125e-124,4.61929547009323e-122,up
S1PR4,-3.06731184709673,2.84274145405623,559.335097358542,1.17289155516097e-123,7.0503214034653e-122,down
ALOX5AP,-3.3989852070787,5.50701362210368,557.522921203249,2.90716098969776e-123,1.73949577750539e-121,down
PTTG1,3.42931666510817,5.5535407466825,556.47633242539,4.9106559796242e-123,2.92486742457617e-121,up
ECT2,3.51043181494572,7.14865401551528,556.173630314811,5.71463069385302e-123,3.38825648957358e-121,up
SERPINB5,7.78976106343598,7.8689147927756,552.214398049011,4.15212402562776e-122,2.45069256969631e-120,up
KIAA1462,-3.20451808971852,5.67335615405708,551.758851091063,5.21638512425287e-122,3.0649787189529e-120,down
IQGAP3,4.24555514418583,5.35960418457937,551.396529702123,6.2544462587914e-122,3.65843035872982e-120,up
FGR,-2.9368633887231,4.53271837788604,550.409093639369,1.02564176051653e-121,5.97253175186501e-120,down
PBK,4.59406433997448,4.50231967104847,548.552047184199,2.60003648657653e-121,1.5073278191513e-119,up
GMFG,-2.68451802516332,4.27524834745327,547.662268422458,4.06016497645157e-121,2.34339787401921e-119,down
FAM167B,-2.4002812102621,2.4203545371095,546.132154522266,8.73793938189117e-121,5.02104322895984e-119,down
CASC5,3.86973884994602,4.07636323307863,546.054251216943,9.08565789591413e-121,5.19795270150456e-119,up
FEN1,2.55716692607154,5.94421478542273,544.501484358405,1.97765956511833e-120,1.12648870600015e-118,up
MCM2,3.59954445178546,7.29754019708768,543.429491465283,3.38343787283871e-120,1.91885059188296e-118,up
FZD4,-2.68053351428638,4.95417582359195,543.158268879184,3.87580082784601e-120,2.18856909084084e-118,down
SEMA3G,-3.34939421165253,4.0421485901241,541.741819006382,7.87960738085524e-120,4.43024132223602e-118,down
HIGD1B,-4.12255113462764,1.25349535707123,541.092479030606,1.09085352995533e-119,6.10690705782715e-118,down
C5AR1,-2.91953651085032,4.86546214177229,539.553614418632,2.35799469332226e-119,1.31443088802118e-117,down
CFD,-3.3072871444547,5.22220544872895,539.351644395271,2.60904192302535e-119,1.4481848018699e-117,down
AATK,-3.29201844406207,3.63756215465994,538.865569812395,3.32832615746375e-119,1.83960535584564e-117,down
FIGF,-5.54993660805456,3.48055468357074,536.542743960724,1.06550551224018e-118,5.86432654078522e-117,down
FAM64A,4.63529255230679,3.64402675551369,536.525001011348,1.07501788036101e-118,5.89182068547438e-117,up
ARHGAP18,-2.32428329145014,5.28068170199535,536.015264133379,1.38774376609762e-118,7.57394547488591e-117,down
DRAM1,-2.86117449482105,6.43517838298811,535.936284290666,1.44374808083493e-118,7.84677081933786e-117,down
PLAC9,-4.37515189358327,2.67768625041151,534.826128566713,2.51771912085943e-118,1.36270241545603e-116,down
FCN3,-5.51588055621237,5.08198690239633,534.696596094759,2.68650281897338e-118,1.44804722192929e-116,down
CDC25A,4.04435286334284,3.73177041379581,533.240660503408,5.57095410878337e-118,2.99043314382594e-116,up
PDLIM2,-2.33172802807264,5.16096283698549,532.590280054226,7.71652782321379e-118,4.12517987401642e-116,down
MTBP,3.037711909126,3.50463200028129,531.872373775583,1.10561801174838e-117,5.88640054907992e-116,up
MCM8,2.9094125829853,5.05129018210789,531.612250335156,1.25949376880799e-117,6.67838891070384e-116,up
FAM83D,4.37368804741542,6.29697754155431,531.445004909507,1.36955972658962e-117,7.23260610268626e-116,up
SPI1,-2.78190555268683,5.72594777892407,530.608797200708,2.08210122290293e-117,1.09511807869136e-115,down
LIMD1,-1.82906308686022,5.80816676777199,529.89973919398,2.97003190180394e-117,1.55586731434259e-115,down
TNS1,-3.1741980328909,8.05220037065805,529.495413049571,3.63684299495931e-117,1.89755920104997e-115,down
KDR,-2.81872057530546,5.24160019317875,529.40057964938,3.81378418232988e-117,1.98195222606816e-115,down
KL,-3.94924634146407,1.87332830579988,528.508569628927,5.96236344728678e-117,3.0862328891432e-115,down
MAP3K3,-1.61846193705341,5.19108538463384,528.400098707616,6.29530841698049e-117,3.24569181782978e-115,down
HMGA1,2.78566199531657,8.87008259625819,527.86193814508,8.24323220975796e-117,4.22593778109517e-115,up
RASL12,-2.81004686382471,3.46344258217943,527.857548699489,8.26137790692478e-117,4.22593778109517e-115,down
TK1,3.80028471413612,6.99895570299272,527.422499211305,1.02730796367936e-116,5.234455108685e-115,up
TIMELESS,2.59636080142121,6.33034011777087,525.960783585717,2.13652779562676e-116,1.08439177300216e-114,up
TOP2A,4.53109355098482,7.97234224426344,525.362574762868,2.88306296447827e-116,1.45762299645948e-114,up
FAM72B,3.72376389247608,3.89347476744961,524.59548895425,4.23390185698597e-116,2.1323172132249e-114,up
LPL,-4.46106368015258,5.65458567828446,523.744299044118,6.48523347831325e-116,3.25359174965838e-114,down
ESCO2,4.13865213609521,3.66595433539508,523.602383687961,6.96307011305356e-116,3.47993435075367e-114,up
BLM,3.46733175917984,4.24663496910196,523.490277055464,7.36530499939666e-116,3.6669098630584e-114,up
