,logFC,t,P.Value,adj.P.Val,B,direction
KIF17,-2.58557870342535,-19.0895329814533,2.03352606062298e-56,3.35763467528685e-54,117.336635577548,down
CD36,-3.93215064870195,-19.0288760840172,3.60758257505501e-56,5.88216338862719e-54,117.110924941249,down
IL3RA,-2.21071967717427,-19.0041255140875,4.55836004309008e-56,7.34064795087247e-54,116.901824801733,down
PTRF,-2.41298958048514,-18.9795511358178,5.7501547180288e-56,9.14695343194728e-54,116.600627530703,down
FMO2,-3.98183017313178,-18.9460156409636,7.89470371273297e-56,1.22593470510582e-53,116.324387307217,down
VSIG4,-3.20765684997951,-18.9501846878337,7.58966503322004e-56,1.19276615293159e-53,116.317389652304,down
LRRC32,-2.46639421330346,-18.9047617430732,1.16594495153623e-55,1.76844022649285e-53,115.91596584334,down
C5AR1,-2.42990702737568,-18.8822673103972,1.44216943281112e-55,2.16225954960785e-53,115.722855315049,down
CASKIN2,-1.7094524168923,-18.8717717109618,1.59257664197557e-55,2.36063292249198e-53,115.577297602837,down
ADPRH,-1.81756009952039,-18.8561904286419,1.84527555058107e-55,2.70446902042465e-53,115.498781779757,down
MGAT3,-3.76470812972132,-18.7982103805723,3.19205685004428e-55,4.62635439466417e-53,114.956832956874,down
WNT3A,-5.86938821835443,-18.9420314991766,8.19766365100989e-56,1.2580038195738e-53,114.377872829339,down
SDPR,-3.77624371056225,-18.737620225051,5.6597421033886e-55,8.11271164797812e-53,114.339158608988,down
GMFG,-2.01064949092741,-18.719668091452,6.70642711851631e-55,9.50854731890508e-53,114.206628954641,down
MMRN2,-2.32821324709748,-18.7132426786347,7.12636211679099e-55,9.99529757542169e-53,114.144260616657,down
LILRA5,-2.78377294109496,-18.6763896602338,1.00960426116914e-54,1.40098701943514e-52,113.722745338335,down
STX12,-1.11251881379095,-18.6387933318534,1.44040504653179e-54,1.97775193968008e-52,113.362569183714,down
LMO2,-2.07865298818497,-18.5881056825625,2.32570817361374e-54,3.16005598089767e-52,113.002179388705,down
C1orf162,-2.44014857843028,-18.5489863330434,3.36616389356611e-54,4.52662286883261e-52,112.618203910994,down
TMEM204,-2.10236747465707,-18.4754350896781,6.74595944055091e-54,8.88831262045919e-52,111.922114787881,down
USHBP1,-2.88017797784352,-18.4947199041208,5.62193896907028e-54,7.48291550128089e-52,111.529342507957,down
TNNC1,-4.88624659174042,-18.4304516086862,1.03200267708683e-53,1.34614429199207e-51,111.371008187577,down
GPIHBP1,-4.87536881248036,-18.3670317560152,1.87922098863394e-53,2.42698599759813e-51,110.608276448004,down
FOXF1,-2.99600385551535,-18.3286343141479,2.70125516365987e-53,3.42089051988149e-51,110.532585942423,down
CD93,-2.40440416200907,-18.2965367720793,3.65840846740728e-53,4.58848846623659e-51,110.150631661741,down
PILRA,-2.17690068258172,-18.275535101571,4.46147987264623e-53,5.49014560932051e-51,110.065495680187,down
PPP1R14B,1.85970026892509,18.2803636528952,4.26249345472269e-53,5.29523472603835e-51,109.997204545664,up
SCUBE1,-4.69068122066812,-18.3402143699324,2.42125427715515e-53,3.09635694031488e-51,109.781127515448,down
SEMA3G,-3.24793689227766,-18.1942006924672,9.62132468227686e-53,1.17290242201513e-50,109.294921732728,down
PTPRB,-2.91115149319105,-18.15370746668,1.4105318190607e-52,1.70360898590998e-50,108.833854173354,down
PLAC9,-3.59756495103297,-18.1208410405624,1.92410477075892e-52,2.302570883466e-50,108.432889059371,down
MSR1,-2.94910558700497,-18.0976066220683,2.39635410289259e-52,2.84164026528463e-50,108.27357994217,down
THSD1,-2.43911806595994,-18.0709483681413,3.08258278254434e-52,3.62245133473048e-50,108.045757558792,down
GPD1,-5.0243755073978,-18.0269721062742,4.66994323295881e-52,5.39068491422254e-50,107.541674706266,down
GPM6A,-6.03457955453573,-18.0497037963214,3.76760223634939e-52,4.38791103311977e-50,107.144911777587,down
OLR1,-3.48763433947963,-17.892247644088,1.6667088693917e-51,1.90706583266187e-49,106.389715924477,down
SLC19A3,-3.76769981784276,-17.8645936414833,2.16398879007104e-51,2.45452780675536e-49,106.113676188206,down
GIMAP1,-2.3124529191021,-17.8491048048751,2.50474409657775e-51,2.81654155135863e-49,106.036993775169,down
ADRB2,-3.60656594233965,-17.8456432166297,2.58795328156507e-51,2.8852361200628e-49,105.955433237337,down
SLC7A7,-2.08185424395581,-17.7540199356859,6.14576970195604e-51,6.79367966036564e-49,105.053550056658,down
SPTBN2,2.77596248847165,17.7184237102792,8.599624009842e-51,9.42634416675454e-49,104.762796562243,up
CD101,-2.95555104991667,-17.6970489572237,1.05216371823276e-50,1.14370196171901e-48,104.532652093891,down
NCKAP5,-4.54032194145376,-17.6952067119823,1.07061527508222e-50,1.15414096265889e-48,104.433566603255,down
CD300LF,-2.61731172894158,-17.6247755284051,2.08088797333579e-50,2.20675631904e-48,103.960357655283,down
RECK,-1.89853836845791,-17.6221877903412,2.13231573485131e-50,2.22511411563204e-48,103.931034063908,down
PLEKHO2,-1.49178373555789,-17.6235903413868,2.10428622316061e-50,2.21357334636347e-48,103.809052938882,down
PRKCE,-1.86844738506044,-17.608245834848,2.43206195652283e-50,2.51776318737173e-48,103.757948309933,down
FABP4,-6.54477469923738,-17.6609608205105,1.47902620132405e-50,1.58134571885827e-48,103.741718699808,down
CFP,-2.64844222499467,-17.6071460172479,2.45742741971969e-50,2.52399080809635e-48,103.572411027903,down
GRASP,-2.64325346918424,-17.569546552795,3.50363584985792e-50,3.57042390824584e-48,103.440312554168,down
WFS1,-1.91194217263128,-17.5040751625496,6.49669882514134e-50,6.56922011435222e-48,102.688265049949,down
HEG1,-2.36484849677276,-17.4798510971946,8.16391760692454e-50,8.19154932805567e-48,102.466193025305,down
SESN1,-1.89234059182092,-17.4268972580351,1.345022301592e-49,1.32912658348227e-47,102.028109837102,down
SELPLG,-2.08939606955302,-17.4294205810248,1.31340376431821e-49,1.30778921387532e-47,102.002752876575,down
BCL6B,-2.07884660515961,-17.4021949002327,1.69770607642489e-49,1.65260284036465e-47,101.866864652515,down
CAT,-1.96693823861936,-17.4160677747095,1.48959209571865e-49,1.46092024786121e-47,101.861448606856,down
RHOJ,-2.00477130775972,-17.3116019158083,3.98716436008401e-49,3.85248680836562e-47,101.012085556292,down
TLR8,-2.64578718593754,-17.3063943795784,4.18768801748306e-49,4.01648547794479e-47,100.977950783592,down
COX7A1,-2.26960843516419,-17.2642973504012,6.22621703146011e-49,5.88512862017142e-47,100.522097210973,down
SNRK,-1.23871771773031,-17.2658655131609,6.13491219724898e-49,5.84115289787706e-47,100.457191331343,down
SPI1,-2.33403482135927,-17.2355800334379,8.16034357302781e-49,7.65780730694782e-47,100.171000332482,down
RRAS,-1.86631216483904,-17.1968349231742,1.17541481724191e-48,1.08738375007826e-46,99.7926718520054,down
PAICS,1.84686691245354,17.1827430789416,1.3422235548728e-48,1.23295521477189e-46,99.6701012445158,up
TAL1,-2.91676205657864,-17.1522087676934,1.78933640653829e-48,1.63217511097101e-46,99.200080753633,down
DENND3,-2.05048447210013,-17.0961147964555,3.03411408157192e-48,2.7484016722239e-46,98.8793057022016,down
GOLM1,2.46826891426247,17.080790334888,3.50488782008267e-48,3.15294873966609e-46,98.736366687405,up
HBEGF,-2.83850594263925,-17.0371677638111,5.28400126973158e-48,4.72085702482046e-46,98.3712792942543,down
AOC3,-3.07511168302548,-17.0238261369055,5.99076995137146e-48,5.2799731922763e-46,98.2259462251219,down
CLIC5,-4.61236426757051,-16.9982942139256,7.61738534826828e-48,6.66853520018869e-46,98.0397830132854,down
TMEM100,-4.94032982720381,-16.9904173034071,8.20328687426534e-48,7.13357826586114e-46,97.9998004913818,down
FRMD3,-3.15480957611487,-17.0265910600913,5.8369273497355e-48,5.17937961564285e-46,97.6865959431496,down
ITM2A,-2.48372612206306,-16.9432533953162,1.27835270643683e-47,1.10429355647431e-45,97.5306661473492,down
HYAL2,-1.35181700175827,-16.9391647213996,1.32846551087363e-47,1.14003316604182e-45,97.3829843142651,down
PPP1R15A,-1.90834618353599,-16.9315444487866,1.42716141451152e-47,1.21672506476394e-45,97.3082878170504,down
RAI2,-2.4568000950854,-16.8974991851338,1.96563983515829e-47,1.65418103289063e-45,97.1552340363653,down
CFD,-3.05460856866559,-16.9002677127013,1.91513393938878e-47,1.62214331853164e-45,97.0551089381212,down
HBB,-4.5802536154499,-16.8908901457723,2.09165484661716e-47,1.74894524482528e-45,96.9925117395493,down
ITLN2,-8.02036319821211,-17.2052634864664,1.08571935730693e-48,1.0115802354794e-46,96.8517603128087,down
ESAM,-2.38324451246527,-16.8746011263081,2.43779301919404e-47,2.02538676066032e-45,96.7879910996141,down
SLC39A8,-2.75797669326575,-16.8435727737953,3.26335830820759e-47,2.69412947925695e-45,96.4960123209765,down
ARHGAP31,-2.37513958030784,-16.748476015195,7.97491400489973e-47,6.54243888552906e-45,95.6299759870786,down
MARCO,-4.76036453070714,-16.7020195976741,1.23370910545315e-46,1.00578134822068e-44,95.2412702754081,down
EMCN,-3.16627864022861,-16.6925942312983,1.34787548384655e-46,1.09203029883816e-44,95.2372659691488,down
LTBP4,-2.59657307232203,-16.6773962032093,1.55461443173179e-46,1.25175250910553e-44,94.9376512642043,down
ALOX5AP,-2.67346994867761,-16.5619838425761,4.59222700817291e-46,3.6749085334115e-44,93.8620425656775,down
HSPB2,-2.16530237285139,-16.5518717415897,5.04916857270978e-46,4.01593627209917e-44,93.7591332626825,down
ADCY4,-2.22364579719388,-16.5257325830202,6.45202509399859e-46,5.1006191106738e-44,93.6697029838007,down
TCF21,-3.92077530866031,-16.5161976461669,7.0555492072893e-46,5.54413155782419e-44,93.5954239539391,down
MCOLN1,-1.18437729244039,-16.4896096001477,9.0532877278988e-46,7.07132246243784e-44,93.2244947176332,down
CLDN18,-7.16578592281627,-16.4779707584273,1.00971013891203e-45,7.83967800712416e-44,93.1956281750875,down
SYT15,-3.63484484593777,-16.4003435876256,2.09009078147954e-45,1.61320379607214e-43,92.5214150574335,down
LST1,-2.25396840810367,-16.3993309605229,2.11001527960697e-45,1.61900231218784e-43,92.4790787531498,down
CNRIP1,-1.66920789894807,-16.3444726174266,3.52742421246125e-45,2.67510008298515e-43,92.0022812147682,down
TMEM150B,-2.98569516211886,-16.367126733278,2.85304977488948e-45,2.17632638968762e-43,91.9110711017387,down
ARHGEF6,-1.80456141541868,-16.318130334361,4.51425923656715e-45,3.36479985610182e-43,91.6336779195158,down
NOVA2,-2.56840913523909,-16.3369376704997,3.78532523058743e-45,2.8540914628776e-43,91.6310516809441,down
ARHGAP6,-2.64890408017988,-16.3160737542464,4.60202750610335e-45,3.41072993122796e-43,91.6213362200864,down
ENG,-1.95295053865495,-16.3205599140531,4.41272496658323e-45,3.3080220956386e-43,91.6110851018146,down
BTK,-2.06444960744484,-16.2735301049008,6.85350832971561e-45,5.02231250858485e-43,91.2928683977147,down
SFXN1,1.58112620519849,16.2810588750967,6.3871749250212e-45,4.70702314813427e-43,91.2736372821009,up
QKI,-1.43165832005024,-16.2497939827803,8.55827823344213e-45,6.23654644005694e-43,90.9305891289411,down
ALOX5,-2.44108313177647,-16.2094869471027,1.2478592571924e-44,9.0428200837876e-43,90.5724198251268,down
HK3,-2.73981116786547,-16.1701082609676,1.80350209325138e-44,1.29257589584456e-42,90.3482827879605,down
CSRNP1,-2.25005384417115,-16.1767854464847,1.69433289555434e-44,1.22104299942601e-42,90.2615385224379,down
ACP5,-2.18641598892714,-16.1589959112269,2.00098299485786e-44,1.42627443633475e-42,90.0901773124514,down
PTPRO,-2.23813184257491,-16.1303136874245,2.61637318406385e-44,1.85478107678961e-42,90.007829094812,down
PPM1F,-1.35159356969774,-16.1182653988923,2.92825835623515e-44,2.05355924724362e-42,89.7600743125573,down
NDST1,-1.55302166754926,-16.1211285016216,2.85093418539069e-44,2.01013975752628e-42,89.7324524927868,down
SERINC1,-1.16222515737585,-16.0858382734609,3.96478365510906e-44,2.76559561482581e-42,89.4304056207106,down
GPA33,-4.60784556430183,-16.0647614075093,4.82771563935043e-44,3.34535983103079e-42,89.1492206302306,down
NPR1,-3.19798856922137,-16.0370784905165,6.25234630892228e-44,4.29240027650433e-42,89.1403982687294,down
FAM46B,-3.23843284990335,-16.0290919715559,6.73653338292084e-44,4.6005937930272e-42,89.0743618100953,down
LGI3,-7.2429758848911,-16.0643295431564,4.84723250586339e-44,3.34535983103079e-42,88.8209713409594,down
KAT2A,1.62701758566826,16.0093417505583,8.10089539660528e-44,5.50354581006871e-42,88.7128038898145,up
CAV2,-2.97522823692412,-16.0074519459066,8.24510679657522e-44,5.57249601318794e-42,88.6900871944922,down
ABCG2,-2.5549398278546,-15.9822031186894,1.04368202233515e-43,6.84109964790936e-42,88.6311236438079,down
FPR2,-3.59934228297359,-15.9861663975822,1.00577460207582e-43,6.72785841511644e-42,88.5856092223298,down
ZEB2,-1.80696388945335,-15.9900497430753,9.69966159569857e-44,6.52177246671609e-42,88.5431155072238,down
PPAT,2.04831657096593,15.9698171004588,1.17159733796634e-43,7.60314212757856e-42,88.4856657077953,up
INMT,-4.12747705121207,-15.9708579894808,1.16027003735472e-43,7.56728118362749e-42,88.4852946916097,down
FHL5,-3.35591960847233,-15.9838260800397,1.02798937616373e-43,6.84109964790936e-42,88.3825132016336,down
TRAF4,1.30495645434379,15.968629307035,1.18465831589313e-43,7.64984310520299e-42,88.3111869198023,up
AGTPBP1,-1.26798171994459,-15.9531929905623,1.36823039671982e-43,8.79172280532676e-42,88.2579377039254,down
HIGD1B,-3.17337821822941,-15.9825313945539,1.04048868646057e-43,6.84109964790936e-42,88.2498484975402,down
CCRL2,-2.12195734433272,-15.9383263613756,1.57183621940788e-43,9.95292798347397e-42,88.2080355195281,down
LGR4,2.93700219325464,15.9461005598642,1.46185034860203e-43,9.30164680349508e-42,88.1748754149227,up
TOM1L2,-1.50928301952363,-15.9495970537256,1.41492309369554e-43,9.04718472262969e-42,88.1625968314192,down
LPXN,-1.56604606008617,-15.9280753659035,1.72959722906347e-43,1.07946728497148e-41,88.0015775844326,down
PPAP2C,2.7557952483579,15.9309518944111,1.68379622812758e-43,1.06103565215924e-41,88.0008995525932,up
KIAA1462,-2.29503755901932,-15.9281867359758,1.72780101592019e-43,1.07946728497148e-41,87.9640703354201,down
JPH4,-2.96112042167968,-15.9828613571858,1.03728877810589e-43,6.84109964790936e-42,87.9572744553697,down
PEAR1,-2.38029367610229,-15.8753602542346,2.82801909982937e-43,1.74827872692769e-41,87.6513395559684,down
FERMT2,-1.5399338527966,-15.8819026403993,2.66064402194793e-43,1.6526400296328e-41,87.5144128296387,down
AMICA1,-2.46972995752503,-15.8499790786682,3.58306765358216e-43,2.19425044475707e-41,87.333724538345,down
SLC15A3,-2.06978397835704,-15.8563418874784,3.37670750155479e-43,2.0776307853906e-41,87.2762392693864,down
NCF2,-2.18123305202728,-15.8353653507178,4.10597445075672e-43,2.50272573531171e-41,87.0954713176082,down
ICAM2,-1.8437712939751,-15.8108654480664,5.15916936217169e-43,3.13005605396128e-41,86.9260386373179,down
GPR65,-1.75597283398418,-15.7961429312746,5.91775538157296e-43,3.52471238343551e-41,86.919216604241,down
TSPAN18,-2.34682188513585,-15.7979320283064,5.81992799086683e-43,3.48234590425995e-41,86.8988802759809,down
MSRB3,-2.07104828845848,-15.8008362541305,5.66455329680441e-43,3.40499692182105e-41,86.8456995474053,down
SASH1,-1.75500028599431,-15.8062164352698,5.38758112865539e-43,3.25350038158245e-41,86.8456405198101,down
NXPH3,-2.70153154329909,-15.7793468228471,6.92012663628425e-43,4.10300599289508e-41,86.5741039785157,down
NOTCH4,-2.04562758387334,-15.7461607175302,9.4264709015979e-43,5.53868857839833e-41,86.3781777538388,down
SOX4,1.856430146385,15.7594695149828,8.32763875055505e-43,4.91519094399276e-41,86.3755401309062,up
MME,-3.65930910635918,-15.733971961384,1.05594087197085e-42,6.14896997053027e-41,86.2946769272344,down
OLFML1,-1.9634071257535,-15.7241538771524,1.15701368139435e-42,6.70759398227018e-41,86.2432768785722,down
CALCOCO1,-1.44831963532618,-15.7360100690921,1.03609145104294e-42,6.06043806610053e-41,86.1470111634602,down
SLC11A1,-2.40003784069242,-15.6854109808577,1.65940214284981e-42,9.57754050943932e-41,85.7695863113719,down
MYO19,1.73020314831431,15.6828573178491,1.69930818029642e-42,9.76465898845223e-41,85.7217863993225,up
APOL3,-2.03857091540546,-15.6726746858782,1.86819340670307e-42,1.06880328057171e-40,85.608864271883,down
EPB41L2,-1.74975846892944,-15.6698328878502,1.91824985733813e-42,1.09264852135889e-40,85.5570520647562,down
KAL1,-3.24312258606729,-15.6563432852927,2.17475303791186e-42,1.22802937777153e-40,85.5058854337718,down
TYROBP,-2.2208171630905,-15.663397447985,2.0366134661048e-42,1.15502548051613e-40,85.4761199502289,down
FCN3,-5.20112653322999,-15.6260788107306,2.88179807756292e-42,1.62026612602288e-40,85.3377923632379,down
GPX3,-2.91075705120869,-15.6192566060549,3.07054958249655e-42,1.71898063322253e-40,85.0941515804863,down
RASGEF1B,-1.65252304503488,-15.5997448833049,3.68133632965247e-42,2.02613295713025e-40,85.0070231741162,down
VWF,-2.65602963376119,-15.6068190490089,3.44700305918361e-42,1.9214832437603e-40,84.9736515948638,down
GSTM5,-2.98107561152499,-15.6006087844393,3.65188749891153e-42,2.02227878572005e-40,84.9083052160595,down
MYADM,-2.21146978877321,-15.6004044945004,3.65883006309362e-42,2.02227878572005e-40,84.9005937197904,down
INPP5K,-1.19597040597314,-15.5908150422775,3.99998897705462e-42,2.19226286624792e-40,84.8263304675314,down
FPR1,-2.340664087976,-15.5558700930971,5.5348975015423e-42,3.02080347322668e-40,84.6248614306247,down
MSTO1,1.49922630847538,15.5543235642585,5.61501114182714e-42,3.05175855558305e-40,84.5397602555582,up
AFAP1L1,-1.90746642477977,-15.5404170569244,6.38947913820897e-42,3.45827244310364e-40,84.5157201272476,down
IL7R,-2.70095346165042,-15.5285893856848,7.13156193859473e-42,3.84397082343098e-40,84.4078700766708,down
LHFP,-1.80423825266416,-15.5129504763489,8.24651035786013e-42,4.40917731615104e-40,84.1621581992755,down
MASP1,-3.57626166978613,-15.5129340162814,8.24777112190167e-42,4.40917731615104e-40,84.1485621618152,down
MNDA,-2.24809403680879,-15.4902128855205,1.01852121947057e-41,5.42269011705064e-40,83.9814647840397,down
GAS6,-2.33885579894203,-15.4841388827902,1.07761118219939e-41,5.71396758561334e-40,83.8256983816403,down
RILPL2,-1.43185417181018,-15.4640651831142,1.29835030764358e-41,6.85655117931289e-40,83.72647346701,down
FAM167B,-1.89420156266903,-15.4428891253509,1.5803185838681e-41,8.31196597095786e-40,83.6585314392382,down
ITPRIP,-1.78878661136394,-15.4293799667805,1.79136252063413e-41,9.38414968640626e-40,83.3734036897495,down
TGFBR3,-2.78486448860844,-15.4040887515403,2.2650459119933e-41,1.16779679351939e-39,83.24612314173,down
THBD,-2.61490302768231,-15.4154875425202,2.0377803635009e-41,1.06323228246023e-39,83.2284034045186,down
CCDC85A,-3.20368737179085,-15.3892248101369,2.59983705315214e-41,1.329893118483e-39,83.1283781419209,down
BMPR2,-1.19283994420149,-15.4078734243027,2.18691198290808e-41,1.13198729781957e-39,83.1136615029298,down
