,logFC,logCPM,LR,PValue,FDR,direction
JAM2,-2.59601905291687,3.21558873769802,428.60455532666,3.27045057098452e-95,1.42199190826407e-92,down
TMEM177,1.942827798959,3.55679558308704,423.818671051783,3.59978194019734e-94,1.51469534283658e-91,up
PRX,-3.55294674248294,5.67505194971978,423.14442619584,5.04696996884812e-94,2.05727113355171e-91,down
CYYR1,-2.45682690908931,4.48967549354364,421.313001551693,1.26373787282827e-93,4.99521115550664e-91,down
THSD1,-2.50689002355111,2.86147752468219,420.486540671743,1.91225180562386e-93,7.33629780957579e-91,down
FAM107A,-4.6522903061561,5.85440380932785,418.38658070692,5.47807085329608e-93,1.98717985340074e-90,down
CALCRL,-2.94572720005608,6.10653035952207,418.384277884708,5.48439701950526e-93,1.98717985340074e-90,down
EDNRB,-3.72399574190335,5.71116842124858,417.498122680795,8.55092861731058e-93,3.01454899687025e-90,down
EMP2,-2.68848748858423,9.27698760179655,415.486317793173,2.34377050347478e-92,8.0453006440329e-90,down
LYVE1,-3.68599874006299,4.16142827766847,412.04788395686,1.31328022685868e-91,4.39241725106273e-89,down
SPOCK2,-3.6354147753864,7.47158993505515,406.092179399102,2.59877378478685e-90,8.47460131218991e-88,down
MYCT1,-2.49233073646077,3.88155130444072,401.607555789311,2.4603205788108e-89,7.82741990975806e-87,down
TRPV2,-2.20705662303185,4.95844200826267,399.768582549772,6.18459632624921e-89,1.92075891618082e-86,down
TIE1,-2.37247467439553,5.09563918860699,397.05364973757,2.4117035624823e-88,7.31587471372537e-86,down
EPAS1,-2.62708168700003,9.59428161673427,394.700333352522,7.845569861851e-88,2.32585484722692e-85,down
FGR,-2.57185905150986,4.79854017904949,392.492149575933,2.3732181146553e-87,6.87916824168084e-85,down
CLEC14A,-2.5177662461108,5.31710898133137,391.366027158838,4.17342690925448e-87,1.18343870878947e-84,down
TAL1,-2.86361336994834,2.43388735428921,390.59999457962,6.12714233773465e-87,1.70047754581725e-84,down
PTPN21,-2.54129536504648,5.28877099814326,386.078536427564,5.91010998180341e-86,1.60607238755508e-83,down
CAV1,-3.92158782020994,8.73003407525249,385.999983978469,6.14747781525316e-86,1.63648368616658e-83,down
HPS5,-1.33972542984042,5.36199079218151,384.508215953332,1.29857429776386e-85,3.38772062800637e-83,down
CD101,-3.02323591975425,2.97697695925772,384.052449423613,1.63189219877545e-85,4.1738042825151e-83,down
DPEP2,-2.75829546970063,2.68874910569203,382.02174911645,4.51645540505573e-85,1.1329354673759e-82,down
FEZ1,-2.33687984106592,3.43403678823515,378.794503927058,2.27728698624418e-84,5.60470404689982e-82,down
GIMAP7,-2.34894990132053,4.23937537076841,372.428179865562,5.5399863383251e-83,1.33821447772431e-80,down
SRPK1,1.7183930175565,6.66925444207855,368.666941756944,3.65126707634462e-82,8.65947777160713e-80,up
GIMAP4,-2.00260343157589,5.33785203919257,368.258760040268,4.48041663719808e-82,1.04361704670735e-79,down
PTRF,-2.33797936587563,8.26940054536948,365.642008186172,1.66371533607018e-81,3.80728120064903e-79,down
GPIHBP1,-4.42967406813329,4.12476201780041,357.186345559991,1.15413260868553e-79,2.5956044392576e-77,down
PRAM1,-2.99876790539865,3.291612548726,356.782823652551,1.41293921679009e-79,3.12379307522201e-77,down
ECSCR,-2.51522827171839,2.546420457933,356.354884781921,1.75108970075362e-79,3.80686900943838e-77,down
TMEM204,-2.17345798198666,4.70869224484184,356.240685463173,1.85428153934784e-79,3.96512268840216e-77,down
PDLIM2,-1.99562240585098,5.46079211138786,355.557491432465,2.61182398242727e-79,5.49494064948085e-77,down
NLRC4,-2.46504499058358,2.68201259091344,355.104478117574,3.27785548411963e-79,6.78672173569151e-77,down
ERG,-2.24924366325836,4.75442774730354,354.588509505938,4.24565746771942e-79,8.65318062639564e-77,down
FLI1,-1.97606892276937,4.93504288290395,352.142942932737,1.44706298079989e-78,2.90392146485442e-76,down
FHL1,-3.44210227424883,6.70404807245257,350.420876654374,3.43153084569151e-78,6.78195278048486e-76,down
LRRC32,-2.48864244490299,5.90192336770792,342.757798839022,1.60058266255375e-76,3.11611944035091e-74,down
PPP1R14B,2.01668803826631,7.01284639920736,342.672041970938,1.67091362117721e-76,3.20520548156405e-74,up
CD93,-2.35939653533295,7.16662668213384,342.340346325252,1.97328528208233e-76,3.73036713325826e-74,down
ETV4,4.3382963097225,5.8224823673657,339.768427976088,7.1664308976177e-76,1.33541320897893e-73,up
DNAH14,2.78889291197113,3.00161538559828,339.102799413757,1.0006119227567e-75,1.83830731273781e-73,up
GRASP,-2.51984871152364,4.11017857018084,337.768791621439,1.9534069445512e-75,3.53892224787859e-73,down
STARD13,-1.98483352528571,4.4745816015966,335.670211102822,5.59550301870755e-75,9.99832073644128e-73,down
GIMAP1,-2.22201490423476,3.05483829163888,335.470939535076,6.18356024724596e-75,1.08997783601454e-72,down
RASGRP4,-2.56447946840207,1.95156029148233,333.494925396726,1.66571192109686e-74,2.89700617317167e-72,down
SDPR,-3.37649052046302,6.93039257226501,332.925813714946,2.2158972165714e-74,3.80317938065228e-72,down
MMRN2,-2.26431570571345,5.29493256093152,332.372498475907,2.92455332085176e-74,4.95426928794679e-72,down
DOK2,-2.44490376461099,4.92980393167852,331.175396341959,5.33071942193143e-74,8.91460309482995e-72,down
FMO2,-3.46803004135868,6.45525871296622,330.842801176135,6.29832164982694e-74,1.03994060253598e-71,down
CASKIN2,-1.70803277767493,6.1539832787342,330.010817350516,9.55941518891839e-74,1.55866264655314e-71,down
AGER,-5.64392441775728,8.74581888126569,327.959559363534,2.67425101248823e-73,4.306534593444e-71,down
STIL,3.0149750042633,3.79818759956721,327.170612906348,3.97227743342379e-73,6.3188276636073e-71,up
ALDH18A1,1.7112180096101,6.89336262275154,325.719093530475,8.22607583511582e-73,1.29278232762953e-70,up
CD52,-2.6966041461796,5.9812200812987,324.331238940919,1.6499968015973e-72,2.56220931905181e-70,down
GLIPR2,-2.33595741279031,5.76125120429585,323.363285756045,2.68112186254629e-72,4.11441806765339e-70,down
S1PR4,-2.30105802276712,3.5004863504286,321.736007547212,6.06407212094166e-72,9.197646133205e-70,down
UBE2T,3.81811716391106,4.40906018284327,321.300931007947,7.54279092718583e-72,1.13089844660014e-69,up
NOVA2,-2.54952801495998,1.81252850537842,321.160777127128,8.09208171275292e-72,1.1994672029676e-69,down
NECAB1,-3.35350964150294,2.98377143826007,320.542925005922,1.10316564489383e-71,1.61681940134777e-69,down
PPAT,2.22248151940362,4.55352447821922,320.183715473866,1.32094297108675e-71,1.9144866794284e-69,up
IQGAP3,4.12075314721271,4.84079691181626,319.794578316382,1.60563406952821e-71,2.30152646185999e-69,up
GYPC,-1.9435018468609,4.62891133916178,319.517543058619,1.84497740336752e-71,2.61585709233977e-69,down
FCN3,-4.82237901219555,5.43049305639606,319.477877588766,1.882049715161e-71,2.63972650371614e-69,down
HEG1,-2.27530211670236,7.07592635973037,318.794721238555,2.65117608771537e-71,3.67892988171907e-69,down
TOP2A,4.33942230603257,7.12266068543344,318.541955522063,3.00951926213447e-71,4.13222834266127e-69,up
PRKCE,-1.87638602539938,4.80770230707179,318.287876206751,3.418550113519e-71,4.64495496674394e-69,down
RHOJ,-2.01688685067205,3.20849219566394,317.767060908803,4.43903902818981e-71,5.96936341069154e-69,down
RECQL4,3.54599956407929,4.83128040950292,317.161739678605,6.01373481086869e-71,8.00440376254808e-69,up
ERCC6L,3.65201082272869,2.44064175062426,311.901151886938,8.41541558053816e-70,1.10879475588424e-67,up
MS4A7,-2.43141454164159,5.75286248552923,310.837783147283,1.43456441844595e-69,1.8712458274209e-67,down
BTNL9,-3.77198769766625,3.91405354858316,310.641285540458,1.58316220066299e-69,2.04463046984634e-67,down
MEX3A,4.66328931101627,5.02693688961561,308.546925883043,4.52657237633407e-69,5.78868726244133e-67,up
BCL6B,-2.08274657166786,4.10489191096358,307.340366196854,8.29117243144343e-69,1.05000051646357e-66,down
UHRF1,3.85521946079765,3.85325189208293,306.802035039346,1.08615377762428e-68,1.36228748801261e-66,up
KNTC1,2.75786511699914,4.87396307831403,306.647733860735,1.17356170516346e-68,1.45789894115735e-66,up
GINS1,3.50696193294192,4.10231670458808,306.493772738154,1.26778764354162e-68,1.56009641720348e-66,up
GRK5,-2.6200433560954,5.11537364918254,304.693320861171,3.12810118921412e-68,3.81335999178588e-66,down
STX12,-1.06929207326709,6.50912998769326,302.569259693034,9.07870775320961e-68,1.09650614752654e-65,down
CLEC3B,-3.90045605339564,6.1157045398059,302.417731660961,9.79571177821512e-68,1.17225013243154e-65,down
PLAC9,-3.1661812980449,3.16313297175497,301.648639267066,1.44075995111089e-67,1.70847934566276e-65,down
HYAL2,-1.40462639583013,7.29142189721122,301.266802363738,1.74493682889016e-67,2.05053657622012e-65,down
ASPM,4.20471161734321,4.54923203971786,301.041837403865,1.95340088661585e-67,2.27501438973367e-65,up
PAICS,2.07113992530628,7.23826609600558,300.755884289483,2.25470808647634e-67,2.60269135221216e-65,up
PAFAH1B3,2.28361555100938,5.75105607825294,300.446015162854,2.63390390147675e-67,3.01374056937393e-65,up
IL3RA,-2.05952551343759,3.58531722503878,299.83018849,3.58729930270702e-67,4.06893322647916e-65,down
LMO2,-1.96417366230762,4.13329261602983,299.746032814764,3.74198758871971e-67,4.20780052648792e-65,down
DLGAP5,4.64572506906755,4.12922620990394,298.974594859813,5.51028253559005e-67,6.14325858070399e-65,up
NEK2,4.28672991603668,4.0986365274041,298.665500758632,6.43451671314178e-67,7.11286745815436e-65,up
TLR4,-2.0090241282589,4.84947349824229,296.75582392379,1.67718391740802e-66,1.83841907719918e-64,down
KIF4A,4.63892703488396,4.42791293177758,296.442440673831,1.96272254481844e-66,2.13347940621765e-64,up
SNRK,-1.25803472616819,5.81305019676641,295.971475527319,2.48582563109218e-66,2.67976111834433e-64,down
SPAG5,3.67355519457578,5.12980426370901,295.860553544713,2.62807599370924e-66,2.80988715261831e-64,up
E2F8,4.01576320523547,3.18218043360069,295.413887216525,3.28818448759408e-66,3.48707954928269e-64,up
ADCY4,-2.11568166360209,3.23095167033814,294.84907117716,4.36533143482171e-66,4.59204703514632e-64,down
VIPR1,-3.40512822058295,5.20277992744323,291.275783081691,2.62166259527131e-65,2.73575735141752e-63,down
RASIP1,-2.52688042151926,4.62296120860172,291.143458028598,2.80161738001919e-65,2.90034104007701e-63,down
CDC25C,4.80225239113045,2.28555751484197,290.434096637245,3.9991788534011e-65,4.10750306801291e-63,up
SLC31A2,-1.66587444649022,4.73828037434263,290.414241701404,4.03921542960863e-65,4.11621297373554e-63,down
SPTBN2,2.77991904565086,6.22241691745525,290.07272389926,4.79413702194026e-65,4.84765297009215e-63,up
LGR4,2.94948455368978,6.37382477757102,289.282586775622,7.12647586685145e-65,7.15059624670849e-63,up
BUB1B,4.18069256862309,4.10203893771983,288.535378683997,1.03678040958563e-64,1.03234837119351e-62,up
PLEKHO2,-1.47322019032299,5.8388605116947,288.483634602458,1.06404880137816e-64,1.0478325697553e-62,down
KIF2C,4.51586989538429,4.60287089444753,288.475505922215,1.06839720773885e-64,1.0478325697553e-62,up
DEPDC1B,4.43527193650395,3.08629698322875,287.975084743034,1.3733216457952e-64,1.33683638416064e-62,up
NUF2,4.59838540772618,3.78614138887023,287.718122228684,1.56229661215871e-64,1.50952570437024e-62,up
OSCAR,-2.75861057737889,4.6674247608829,287.022165352338,2.21518957530757e-64,2.12462741325823e-62,down
HELLS,3.56015947346593,2.95828197273307,286.264621294247,3.23951089050324e-64,3.08439270479739e-62,up
CENPF,3.85928485867778,5.91491349617404,285.996353396504,3.70625477685625e-64,3.50321647168935e-62,up
CHAF1B,2.53690294969384,3.5768056444079,284.811377168067,6.71653001633005e-64,6.30290773618771e-62,up
SFXN1,1.7119661121911,5.58148362931888,284.032312647951,9.9290421003425e-64,9.25103036834769e-62,up
SESN1,-1.82363476927021,4.94092851225024,283.324328919349,1.41638803986944e-63,1.31030961645794e-61,down
CDC6,4.01793141224805,4.57423968469017,283.10596631785,1.58039391461655e-63,1.45173649452523e-61,up
MYO19,1.91215157982426,5.61308125534035,282.894737158246,1.75709049407433e-63,1.60276142690249e-61,up
GSTM5,-2.78300692598296,2.37065165699397,281.908092635656,2.88266813420862e-63,2.61121688490397e-61,down
ADRB2,-3.13655054492657,3.69601865310325,281.767313753202,3.09365658463072e-63,2.78301079240849e-61,down
EZH2,3.17296298754955,4.35440563059856,281.548319428364,3.45297770346209e-63,3.08497542218901e-61,up
CDC20,4.37412516669031,5.13844214695571,279.775237719154,8.40573708677384e-63,7.45880507210055e-61,up
RAD54L,4.24113898846106,2.93562057834329,279.727098319136,8.61125091794554e-63,7.58953763335687e-61,up
CAT,-1.80920242880198,7.31624059831395,278.97164814908,1.25803657973709e-62,1.10133081517387e-60,down
CDCA8,3.56978067184042,4.3598938343248,278.621864663044,1.49940275616768e-62,1.30388063676342e-60,up
HBEGF,-2.80783863741693,5.63368842473485,278.600997185873,1.51518537285098e-62,1.30887933797802e-60,down
DEPDC1,4.29769008176984,3.65359799584997,278.006909756757,2.04141114061449e-62,1.75185308672207e-60,up
B3GNT3,4.44449886671038,5.4974411427385,277.878473775838,2.17730681904821e-62,1.85626079396503e-60,up
FAM83A,6.40904148339519,6.57092894415547,277.710564033207,2.36870563860334e-62,2.00632443830792e-60,up
C1orf112,2.17992782405837,3.48911261401092,277.64890107438,2.44314315391401e-62,2.05602318062286e-60,up
ANLN,4.04139003149153,5.53822518426222,277.552901990126,2.56371304240144e-62,2.14365852083874e-60,up
HJURP,4.3115124128239,4.18746334066292,277.45200563906,2.69685235040672e-62,2.24062051329333e-60,up
KIF14,4.24861166391002,3.3678214456571,277.049774209811,3.29999602267146e-62,2.72437646327383e-60,up
TCF21,-3.37956774324242,4.74677753919194,276.552807430843,4.23463008331604e-62,3.4739946419355e-60,down
RAI2,-2.3269543551398,3.92697861649,276.461892513714,4.43229126499504e-62,3.61342545378721e-60,down
EFNA4,2.38627684805566,4.3358899171937,276.379634286563,4.61907058880417e-62,3.74230787331438e-60,up
AOC3,-2.77735183403094,6.77386553184162,276.247358977068,4.93606681953731e-62,3.9744478761756e-60,down
CCNB1,3.26447933585293,5.48857540082212,274.75063443453,1.04607286697011e-61,8.37114998574118e-60,up
CLDN5,-2.99114551876897,6.17931620877568,274.689639364863,1.0785858443993e-61,8.57870350874666e-60,down
MFNG,-1.87027817996201,4.44240169376948,274.488821634013,1.19294220687573e-61,9.43075039181032e-60,down
KIF20A,3.75760846635759,4.4654909646692,273.967820785845,1.54939767341765e-61,1.217490557353e-59,up
VSIG4,-2.83044596902041,6.29866843577727,273.848415165049,1.64507416998473e-61,1.284930986424e-59,down
NOTCH4,-2.04586002510986,5.00458078726729,273.450186448678,2.00897015962331e-61,1.55982183107895e-59,down
SMAD6,-2.52574146520774,4.4943913358394,273.405995595349,2.05401802575982e-61,1.58536160520776e-59,down
DNA2,2.94749217353548,3.23267788828285,272.674742841075,2.96463441365456e-61,2.27474654657118e-59,up
KIF11,3.12031973565991,4.82031234141756,272.547999010785,3.15931877511292e-61,2.4099505323142e-59,up
NME1,2.40851255982475,6.71127471212645,271.823700419017,4.54408616654756e-61,3.4461081370027e-59,up
TMEM100,-4.44534783944504,5.31488065153976,271.76695294188,4.67534997951072e-61,3.5251598342623e-59,down
KAT2A,1.81630436506171,6.2276108285817,271.562374785542,5.18083844281178e-61,3.88384233609407e-59,up
CSRNP1,-2.33319687716714,6.63055742609897,271.329508810392,5.82305899866569e-61,4.34034180449116e-59,down
RECK,-1.82611595322123,3.85940575908259,270.64030679393,8.22920307341116e-61,6.09896164145313e-59,down
TROAP,4.67405565587328,3.6758911809463,270.216248113063,1.01807315971369e-60,7.50268152277143e-59,up
C1orf162,-2.22709077710953,4.65513911216468,270.08572327429,1.08699175432735e-60,7.9655732828348e-59,down
SPAG4,3.26922104395613,3.73176889220332,269.885670945649,1.20178503252001e-60,8.7575888068106e-59,up
EXO1,4.27978685147271,3.32685863363352,269.737152535986,1.29477949491548e-60,9.38283540648748e-59,up
C5AR1,-2.21042689337321,5.06306959180316,267.765120285316,3.48336444352956e-60,2.51033181223202e-58,down
GPD1,-4.16700818810851,4.05881074940193,267.640063180086,3.7089878951897e-60,2.65824385191508e-58,down
KIF17,-2.40347989497734,1.9067328445787,266.232981273846,7.51511419189225e-60,5.35667483710615e-58,down
ARHGAP6,-2.41324904626793,2.72274748118718,266.066546990281,8.16979424061119e-60,5.79167369970285e-58,down
PTPRB,-2.63790865777897,6.49374522625536,265.832779678089,9.1867628812312e-60,6.47741270393404e-58,down
PPP1R15A,-1.96202064648896,7.10440300285337,265.520592153522,1.07450005783711e-59,7.53536492173506e-58,down
UBE2C,4.63167302379068,5.01231936465832,265.264024070794,1.22215944568071e-59,8.52505230452363e-58,up
CDCA3,4.0799429326576,3.30924209832633,264.516809713108,1.77824421142667e-59,1.23379880286433e-57,up
BIRC5,4.51971161386305,4.26699194768275,264.24683668013,2.03627015451147e-59,1.40534962409776e-57,up
IGSF9,3.66385978268782,5.06510877741334,264.236094460789,2.04727791393167e-59,1.40551016364867e-57,up
CD300C,-2.53914520161947,2.0927049159045,263.157168432677,3.51839395340454e-59,2.39643941420169e-57,down
FAM167B,-1.9275591155026,2.83770398856735,263.15206476777,3.52741772099605e-59,2.39643941420169e-57,down
WFS1,-1.81837227190333,6.62351722795793,262.007411431335,6.26548554717023e-59,4.2345592475279e-57,down
TGFBR3,-2.59155108384015,5.01674929213864,261.57889095831,7.76890028215948e-59,5.22358429280867e-57,down
ADM2,3.32115449915814,4.48532156722539,261.015759833614,1.03063855215341e-58,6.89417911502004e-57,up
GPM6A,-4.85387002399345,3.90898532768293,260.910378504467,1.0866174542768e-58,7.23155003754416e-57,down
CBLC,3.53823655687348,4.52591176157315,260.587630471384,1.27769524207307e-58,8.46002880081278e-57,up
PLK1,3.78147015425515,4.51213358830787,260.221062062485,1.53578339693499e-58,1.01175548634445e-56,up
KIAA1462,-2.27371939500049,6.22116365995253,259.525735347919,2.17718265335142e-58,1.42709399649829e-56,down
TPX2,4.07505724703377,5.99283668551226,259.359029771242,2.3671893306053e-58,1.54388088142078e-56,up
XRCC2,3.36338516618834,2.06888281120522,258.806939575076,3.1230366465152e-58,2.02671094612658e-56,up
SELPLG,-1.94613133966529,5.59438630696942,258.715391273442,3.26988729897757e-58,2.11150544197344e-56,down
SPI1,-2.12040340202296,6.04404677829881,258.484068107243,3.6724571796546e-58,2.35977987445392e-56,down
KIF18B,4.35428593416148,3.55780715883828,257.635952661603,5.62122409341114e-58,3.59427681737524e-56,up
TMEM182,1.81275346781405,3.23930558592418,257.56406146951,5.82776476061752e-58,3.70816407499975e-56,up
UPK3B,-5.08202700359084,5.64158516103586,256.667421044345,9.14021659626109e-58,5.78762064473931e-56,down
GOLM1,2.54704970533859,8.54862254838226,256.463500143018,1.01253167809234e-57,6.36748855384959e-56,up
EPCAM,1.80584506559461,9.29310267849892,256.457939739344,1.01536156025814e-57,6.36748855384959e-56,up
CD36,-3.58420853481924,6.09241476127242,256.443287532963,1.02285651490336e-57,6.3837992250715e-56,down
PCDH12,-2.03490508601448,4.56511210802473,256.196967206408,1.15746954633733e-57,7.18953941067816e-56,down
MELK,4.17678712250132,3.98726815986461,255.57586001661,1.58089971547584e-57,9.77310705624024e-56,up
FAM46B,-3.00625539138646,4.19916756408424,255.518688876203,1.62692331887236e-57,1.00101829110241e-55,down
ZEB2,-1.69706074003494,5.70372518060026,255.367478786457,1.7552116438877e-57,1.07488172220052e-55,down
OLFML1,-1.92573220710533,3.78503679872226,255.356284866561,1.76510142578391e-57,1.07588705597782e-55,down
SLC6A4,-7.60190814649406,5.1223707815733,254.479810399599,2.74052987907242e-57,1.66267310430794e-55,down
PLEKHN1,3.34424197482833,2.92519450634381,254.397634136498,2.85593607078583e-57,1.72466806052455e-55,up
SCN4B,-2.91434422962848,3.72469565906071,254.138938783429,3.25194122254925e-57,1.95476135054988e-55,down
INMT,-3.52683949147963,6.38457595509909,253.694600105462,4.06449565723047e-57,2.4319853831612e-55,down
GMFG,-1.7968586071423,4.6455910674154,253.197836278266,5.2155472081693e-57,3.10646565220824e-55,down
FPR2,-3.57563790714801,2.72086602894288,253.154355940537,5.33062976457846e-57,3.16057884768916e-55,down
IL7R,-2.70951302782254,4.29395865442266,252.615940635537,6.98477881498532e-57,4.12259976754156e-55,down
FERMT1,3.68486362474536,5.00468403521792,252.195859105057,8.62443781396427e-57,5.06743994798874e-55,up
RRAS,-1.72125567841594,6.35965130304632,252.12196846837,8.95033063853992e-57,5.23534138336837e-55,down
MYADM,-2.1531782278433,7.5930740304902,251.87178694493,1.01479708629483e-56,5.90938089001327e-55,down
SERINC1,-1.15764777619453,8.11802366328184,251.800906045043,1.05155367345675e-56,6.09620716291994e-55,down
ARC,-4.24769926659872,2.27476889129629,251.577964730212,1.17607056891036e-56,6.78790464640119e-55,down
COX7A1,-2.0936303266271,2.70779321046311,250.771874879454,1.7626456497717e-56,1.01286122711991e-54,down
DENND3,-1.90176025934022,5.95974799768354,250.388106372428,2.13712167321507e-56,1.22265855725515e-54,down
CCNB2,3.71427818577475,4.44495951385889,250.306807783861,2.22614258457882e-56,1.26802637001075e-54,up
ACP5,-1.97076207686681,7.36784407672527,250.269018972645,2.26877402779409e-56,1.28669080080635e-54,down
ZWINT,3.03151497108027,5.18727481069381,250.223380797701,2.3213505945851e-56,1.3108094006826e-54,up
ADPRH,-1.6288941028465,4.60743946483183,250.016120737611,2.57587755009807e-56,1.44826494670169e-54,down
TTK,4.20276229990878,3.48234749050274,249.735528211724,2.96549389185528e-56,1.66016748177512e-54,up
TRAF4,1.42530604543777,6.79731987291165,249.618952249053,3.14421165804027e-56,1.75269644732809e-54,up
CDC45,4.47260372902641,3.32359596297632,249.604579362592,3.16697920403947e-56,1.75787560585067e-54,up
FABP4,-4.69365892214241,5.12486980187143,248.716225151276,4.94671625350395e-56,2.73410876316549e-54,down
MSI2,2.0479032993798,4.18290580963277,248.083528238426,6.79601167710603e-56,3.74038718633633e-54,up
DONSON,2.09613814006306,3.97285439748452,247.732569735866,8.10529389001757e-56,4.44224594543652e-54,up
FANCI,2.39115783566504,5.21373027287901,247.445595941585,9.36125402829069e-56,5.1091296043943e-54,up
EMCN,-2.91705233673795,4.84739518082544,246.902478876929,1.22954309971823e-55,6.68256674696857e-54,down
ECT2,2.56470492563147,5.93379590531796,245.97637595365,1.95728462774746e-55,1.05937015287709e-53,up
NDST1,-1.52946657317203,7.10923710920566,245.90846431667,2.02516443697992e-55,1.09158036842835e-53,down
MSR1,-2.48106873156805,6.73381447324107,245.037853611417,3.1352704064068e-55,1.68298218852553e-53,down
WNT3A,-4.65112787623694,2.37070176270542,244.978535869575,3.2300395421755e-55,1.72674736836628e-53,down
TSPAN18,-2.27752930977291,4.5937369809557,243.912503438154,5.51611398147163e-55,2.93682411323739e-53,down
KIF15,3.83460187116184,3.04149776102764,243.571240823737,6.54695037912524e-55,3.47148051810202e-53,up
CTHRC1,3.79704206722165,5.98604247035986,243.280113489399,7.57729429174009e-55,4.00154764135456e-53,up
HSPB2,-2.02048906535366,1.94161945649463,243.026658065855,8.60549434924178e-55,4.52621243110927e-53,down
ENG,-1.85754054274725,8.14970879809866,242.967968265566,8.86282502506806e-55,4.64283894084288e-53,down
PEAR1,-2.26212338018276,3.41164488339529,242.627865658619,1.0512989597288e-54,5.48525745228098e-53,down
ABCG2,-2.48088673336315,2.96909601231679,242.137923650654,1.34447017517494e-54,6.98695974700474e-53,down
POLQ,3.92450089677383,2.71498874134827,242.085095084226,1.38060597257077e-54,7.14627948659253e-53,up
TNNC1,-3.78615547066509,4.1835339371594,241.806405055009,1.58794193548917e-54,8.18700182075917e-53,down
EPN3,3.56491071109323,4.42099318313971,241.578491936846,1.78044445602665e-54,9.14335334031952e-53,up
CEP55,3.41867651764397,4.48387473441282,241.534094418417,1.82057601003973e-54,9.31278175488558e-53,up
PRC1,2.93849934569898,5.28093821508331,241.345864047355,2.00101543510287e-54,1.01957989591726e-52,up
MRPL3,1.28372924478681,6.7419260134919,240.842734164902,2.57604340777664e-54,1.30746732338671e-52,up
PPM1F,-1.34551926834978,5.27574031624438,240.833551514546,2.58794698874357e-54,1.3084178496578e-52,down
CKAP2L,3.62038079875692,3.12320967547973,240.513982679394,3.03832935286198e-54,1.53019181771165e-52,up
CDCA2,3.72875447939449,2.65485587933418,240.379772661641,3.25011255572594e-54,1.63055646834189e-52,up
POLE2,3.73759611227522,2.431374621616,240.12555577011,3.69257047181445e-54,1.8454363691321e-52,up
