,logFC,logCPM,LR,PValue,FDR,direction
CHEK1,3.07845809027006,4.41693741642721,561.732675523387,3.52943227583289e-124,4.18526496417856e-122,up
ZWINT,3.48081237210812,5.89535299606645,560.205742030493,7.58338708892916e-124,8.91150461153081e-122,up
NUSAP1,3.68760199362821,6.12845166976181,556.918935260905,3.93420963282142e-123,4.58194914736809e-121,up
NEIL3,5.372757792727,2.64048283428219,555.435821940275,8.26967512511207e-123,9.54598604707626e-121,up
USHBP1,-3.75364945483806,1.30534929501276,555.125929493892,9.65831780676223e-123,1.10511489010006e-120,down
PBK,4.80540893802151,4.53032187338784,554.754294779429,1.16344496729256e-122,1.31965010029253e-120,up
DLC1,-4.23964437333067,6.06363080221688,553.895211386461,1.78907588444693e-122,2.01178498592463e-120,down
TCF21,-5.05780259303353,4.08977491541527,552.903911877753,2.93950562604568e-122,3.27717191334528e-120,down
ERCC6L,4.5268595368785,3.49378248244663,552.084410969035,4.43146772553761e-122,4.89864957728073e-120,up
SPAG5,4.16831731915903,5.83534919341644,548.34491847685,2.88428772675003e-121,3.16156715190986e-119,up
FAM83F,6.41698631643246,5.18045878504221,547.998588623817,3.43067714734875e-121,3.72914605916809e-119,up
STARD8,-3.24159295623237,3.4278393546243,547.131938744821,5.29557254566774e-121,5.70871473435455e-119,down
B4GALNT4,6.98083136419438,5.32143721592076,543.684325296655,2.97796994096858e-120,3.18398687786837e-118,up
CENPE,3.89679233732393,4.71610943519789,543.332981483588,3.55102319786695e-120,3.76581679617695e-118,up
HYAL2,-2.01975086124308,6.8139850263593,543.279848883782,3.6468026802957e-120,3.8362011420788e-118,down
FAM105A,-3.52848849585846,4.58435485435429,542.973032536914,4.25264185335989e-120,4.43771682681811e-118,down
CEP55,4.32394412806748,5.61000558274326,541.464065464027,9.05584430493773e-120,9.37495500901648e-118,up
MCM4,3.13234936605605,7.16113861840406,541.350004157951,9.58832233070066e-120,9.84803751824089e-118,up
IL3RA,-3.10781579173294,3.12614751287023,541.278411707726,9.93841991268742e-120,1.0127871042273e-117,down
KIF15,4.02919297616556,3.97120977764069,541.100147461288,1.08667129881803e-119,1.0988015830839e-117,up
CD34,-2.99957066557537,5.57859273108327,540.945302675016,1.17431399392198e-119,1.17828859513217e-117,down
OIP5,4.4448876726461,3.30269909820557,540.803685442411,1.26064462064942e-119,1.25525560547718e-117,up
RAD51AP1,3.63427728935855,4.7945522940572,540.176726892082,1.72578208983344e-119,1.70538648331722e-117,up
NLRC4,-3.29250987837462,2.02322568675957,538.571236235858,3.85707253460906e-119,3.78283113845418e-117,down
KIAA1524,3.50045410685313,4.7784002211593,537.241586747176,7.50796626448821e-119,7.30850089208837e-117,up
GABRA3,9.21246379661249,2.74704113539182,537.005332551215,8.45122023500975e-119,8.16575679596054e-117,up
PLK4,3.22330211103172,4.10423961866447,536.504421060122,1.08615765183093e-118,1.04175297135902e-116,up
CCNF,3.06354616909462,4.78617853498714,535.678605105393,1.64266796525503e-118,1.56401174735669e-116,up
RACGAP1,2.55617373794055,6.19045638352149,535.289461839537,1.99621996152515e-118,1.88686182450246e-116,up
TRIP13,4.24725690905793,5.86463246952988,533.791986514322,4.22656056094763e-118,3.96627740697848e-116,up
RAD54B,3.19792385414257,3.72937450095949,528.747863053851,5.28881786833566e-117,4.92766716246931e-115,up
GIMAP8,-3.50948775884637,4.44703605620754,528.411160141374,6.26052167198448e-117,5.79164855952948e-115,down
WDR72,6.1254594142472,6.20412438583538,528.048390131629,7.50816139946622e-117,6.89693361229841e-115,up
PTPRB,-3.90450879728515,5.66308855894162,527.801198953734,8.49790312341546e-117,7.75151387005813e-115,down
ECT2,3.69721201151761,7.18944129173565,525.444536517912,2.76708570990723e-116,2.5065184722243e-114,up
SECISBP2L,-2.23321672298318,5.98167588991428,523.943810030581,5.86840347925586e-116,5.27913482644231e-114,down
PTTG1,3.59219666478079,5.57731592575158,521.680041080741,1.82401258633486e-115,1.62961782028438e-113,up
KIF20A,4.18838870918396,5.37518669731411,521.631117646457,1.86926858540643e-115,1.65868975700962e-113,up
FAM83D,4.5581754877535,6.31635610062875,520.958705315368,2.61796129310189e-115,2.30734372346089e-113,up
ESCO2,4.34391394403973,3.68936148383555,520.502143781974,3.29074297348873e-115,2.88083566081792e-113,up
FAM64A,4.8365047122936,3.66988383023726,516.667615262153,2.24672934822343e-114,1.9537558412151e-112,up
NOSTRIN,-4.26415980558891,2.71026273930752,515.121794711733,4.87382111772323e-114,4.2102067986478e-112,down
KANK2,-3.0020112437184,6.15910236613703,514.193209018358,7.76067851128516e-114,6.65988753297392e-112,down
TRPV2,-2.9936085255484,4.56547691809324,513.676830834179,1.00518761650822e-113,8.56971716976024e-112,down
GPR116,-4.16597075051596,6.77810245019416,513.179257354775,1.28974385621563e-113,1.09242979613485e-111,down
CASC5,3.97162098190108,4.12988422884648,511.978637245584,2.3535394012495e-113,1.98061728709022e-111,up
HSPA12B,-3.58234795293914,3.64920997989029,510.178844631614,5.7983337179878e-113,4.84829903957903e-111,down
SYNE1,-3.66901392482822,5.69247825102356,509.297811027094,9.01552627458708e-113,7.49035189335757e-111,down
CXorf36,-3.01173155216711,3.69108164272368,507.565509591042,2.14729904977851e-112,1.77274486109563e-110,down
TIE1,-3.2583194704174,4.64105388717169,507.227440015414,2.54359243262847e-112,2.08670564095633e-110,down
PSAT1,5.45748227043867,6.71495836527418,505.638809598348,5.6375803170933e-112,4.59603735351032e-110,up
OSCAR,-3.58930627165179,4.05638044725634,505.542405375919,5.91654123696141e-112,4.7935008630388e-110,down
ICAM2,-3.30098483834139,4.14515023160304,504.136304677554,1.19674388954211e-111,9.63600450320206e-110,down
RHOJ,-3.10342436186031,2.83448552313421,503.287100966112,1.83133632261927e-111,1.46551846578195e-109,down
SLC39A8,-4.03144845621651,6.89683810252706,502.685904231341,2.47499796260715e-111,1.96852886733218e-109,down
TSPAN4,-3.10632890695624,5.5860454014991,502.656316700137,2.51195831166436e-111,1.98581722529393e-109,down
GIMAP6,-3.28720396839952,4.48367098049801,502.548786579115,2.65099294253769e-111,2.08310553870251e-109,down
TENC1,-2.65291227574261,5.99707357808424,498.79809086957,1.73572966257194e-110,1.35573998314901e-108,down
SERPINB5,7.98726312489968,7.90550258833184,498.536295977115,1.97899032591728e-110,1.53654463162291e-108,up
EZH2,3.82231233287785,5.27493334144091,498.20941546445,2.33113128379055e-110,1.79924712815172e-108,up
JAM2,-3.42903435472427,2.80228103421568,497.695818155265,3.01519948479694e-110,2.31354482821714e-108,down
ZWILCH,2.20765336061531,5.23551494108514,492.012135124929,5.19991503366745e-109,3.96653167831335e-107,up
EPT1,2.99890908445638,7.10808454906164,491.646125168144,6.24647844913968e-109,4.73715493549872e-107,up
WDHD1,2.92005211649267,4.87241993363627,489.275569628803,2.04851971853948e-108,1.54456018546988e-106,up
CD93,-3.4198454877392,6.66160403351352,489.263263989471,2.06118856167581e-108,1.54518066658042e-106,down
TOP2A,4.65677101065684,8.04979312630082,487.156538362293,5.92271203292667e-108,4.41462032899974e-106,up
GLIPR2,-3.10168595048918,5.35813900829709,486.401188219463,8.64725768057871e-108,6.40879711281072e-106,down
ECSCR,-3.53738804868405,1.93331706285647,485.851965315522,1.13863615968743e-107,8.39116952935755e-106,down
C19orf59,-6.4391872534481,4.43882164378346,485.273172537316,1.52168938702076e-107,1.11510766091566e-105,down
TK1,3.8142185297567,7.00764345889133,485.205648761313,1.57405066540637e-107,1.14703446254529e-105,up
LYVE1,-4.34675117421834,3.79614354873772,484.145351459489,2.67751826199792e-107,1.94030823386116e-105,down
ASF1B,3.7570290779917,5.2432571451106,483.095045973526,4.5318240604443e-107,3.26591784775886e-105,up
CHAF1B,3.29004716870209,4.24843858231361,482.498387868133,6.11086881403736e-107,4.37967982474194e-105,up
RRM2,4.1180251665963,6.81007303780312,482.061124779345,7.60763213343806e-107,5.42262041248995e-105,up
CDC25A,3.8824061099555,3.74435917398718,481.828337740641,8.54875797978874e-107,6.06032603741111e-105,up
EDNRB,-4.65680232543705,5.08037281036371,480.530741043967,1.63778065442387e-106,1.15476815439486e-104,down
ADCY4,-3.20613266371118,2.73514478436687,474.396272798517,3.54092704279094e-105,2.48321786807338e-103,down
ENG,-2.97768032458021,7.60692878874499,472.884131033507,7.5537874060463e-105,5.26906967510524e-103,down
BLM,3.48711710647043,4.26550256471621,472.553122559824,8.9164863603447e-105,6.18652383427321e-103,up
C12orf56,9.09754493842158,2.32459389300686,472.011084733172,1.16988707662688e-104,8.07407779233914e-103,up
FAM72B,3.71519383393052,3.91236540926202,470.900016684634,2.04135671831589e-104,1.4014451070375e-102,up
NPR1,-4.46223580857248,4.06993460685958,470.853085944568,2.08992804836509e-104,1.42727861062169e-102,down
MND1,4.46550391608008,2.47633507157788,470.214290858129,2.87830945067844e-104,1.95545148305467e-102,up
MTBP,3.01560670652091,3.53002535564437,468.224857936863,7.79927348316163e-104,5.26236243789951e-102,up
MCM8,2.93893392521273,5.06969011759572,468.217884206861,7.82657400300908e-104,5.26236243789951e-102,up
CLIC5,-5.79389242575715,5.90923211569484,467.983469326698,8.80202349489436e-104,5.88787663935395e-102,down
FLI1,-2.8713812997567,4.49346885977205,467.576782416865,1.07914909909116e-103,7.18184737170668e-102,down
GRHL3,8.08390600122284,5.03429829247333,466.586144170628,1.77277824423533e-103,1.17381316841653e-101,up
UBE2S,3.32539971936322,6.20119943603498,466.285041255085,2.06147305810823e-103,1.35807346312948e-101,up
FEN1,2.61980586166445,5.98607820023832,465.195219064406,3.55906161322751e-103,2.33288440617787e-101,up
ARRB1,-3.5328463633089,4.32567882171237,465.145903624039,3.64810341757843e-103,2.37929304894465e-101,down
MCM2,3.58430391490695,7.34829988100377,462.591066422913,1.31230223477515e-102,8.51625390567515e-101,up
ECE2,4.30534589700367,5.49990522132136,462.016951133545,1.74972553990389e-102,1.1298722743815e-100,up
BCL6B,-2.99158171826045,3.70527274898169,461.41815565372,2.36198494965836e-102,1.51772077257851e-100,down
FERMT1,5.03624288506528,6.58531350607277,460.344604098151,4.04482301832401e-102,2.58630742406953e-100,up
AOC3,-4.24752098191797,6.19090402339825,458.477264821788,1.03101722371132e-101,6.56028715419048e-100,down
CENPL,2.63674775959338,3.96313114772907,458.259627899301,1.14981464501799e-101,7.28067098524986e-100,up
EPN3,4.75473620397812,4.99113204319419,457.647678583097,1.56242743090608e-101,9.8455572022893e-100,up
SLC6A8,5.10437385265954,8.67221073064369,455.294964178975,5.07925076005114e-101,3.18527629394745e-99,up
PCDH12,-3.16780541154491,4.04716183215501,454.223806771704,8.68775933606615e-101,5.422159463141e-99,down
LIMS2,-3.45963703371569,5.15286887890339,453.351191489657,1.34527021853356e-100,8.35604987169131e-99,down
TNXB,-5.13007966159232,6.2979468067624,453.135595841217,1.49874714356877e-100,9.26524063540807e-99,down
ZC3H8,2.48112674108053,3.71767805763331,452.450707886788,2.11240368620153e-100,1.29972611711381e-98,up
TGFBR2,-3.33012885531109,7.33569046668327,451.609023472281,3.22069000969564e-100,1.97233241720516e-98,down
GINS3,2.82975635011786,4.4999286716974,451.178572820542,3.99600720313145e-100,2.43569710082461e-98,up
HMGA1,2.78208106906316,8.90529619896749,450.955910391429,4.46769498731218e-100,2.71054015881395e-98,up
TP63,6.61116242330238,9.28934122379723,449.001394996768,1.1897074779117e-99,7.18451126938899e-98,up
DQX1,7.17124294635146,3.00386956929627,447.99233568297,1.97260911549148e-99,1.18574715679589e-97,up
TIMELESS,2.59357002321931,6.36117991770808,445.993017496704,5.37222790024941e-99,3.21446517114006e-97,up
CD52,-3.83823831755107,5.37526933559953,445.935558068189,5.52916357358956e-99,3.29326071479006e-97,down
EMCN,-4.02832105438952,4.07907171480803,445.791411018587,5.94333847656109e-99,3.52385941310286e-97,down
CSRNP1,-3.56737119421373,5.97948696423061,443.919076384121,1.51884216439757e-98,8.96460506443523e-97,down
DUSP9,7.6789850905963,4.03218079056947,443.632712257334,1.75321558862621e-98,1.03013261883064e-96,up
FHL5,-4.60309732639213,1.64292072797642,443.553581523762,1.82413470996787e-98,1.06699610568704e-96,down
FAM72D,4.04072228660579,3.0588535759579,443.539822196295,1.83675577236213e-98,1.06958224529873e-96,up
RASGRP4,-3.3513151130877,1.59956268116463,441.022796783364,6.48405665022234e-98,3.75902377535556e-96,down
GPR146,-2.79848766190459,3.02703525599737,440.942299424058,6.75096786185909e-98,3.89644357478274e-96,down
DLX6,9.9239798916455,3.23123754236813,440.694724944858,7.64271321946974e-98,4.39169829228032e-96,up
CDCA4,2.88948747476656,5.7558477964025,440.408069522603,8.82337333635662e-98,5.04789832453666e-96,up
AK1,-2.38630077778794,5.27829628087516,440.369048251533,8.99761013166986e-98,5.12510159639745e-96,down
TMEM132A,3.31942118822881,7.49809737456372,440.199358432942,9.79621170007882e-98,5.55572980068818e-96,up
ST6GALNAC6,-1.86027422922782,5.88988066964283,440.029348712299,1.06674055797236e-97,6.02362070917378e-96,down
F8,-2.80748177300575,4.40454573481511,439.508168287485,1.38512155547136e-97,7.78772653860707e-96,down
AGER,-6.72711391939301,7.98346381593504,436.952006234719,4.98668936831738e-97,2.79168996224601e-95,down
CCNE1,4.75040425174306,4.12199588764373,435.212340086379,1.19244500970106e-96,6.6471165412567e-95,up
NXPH4,6.91567853944025,5.62999917328087,433.208800538099,3.25460919999894e-96,1.80651584701218e-94,up
RASL12,-3.04061043744251,3.40173356688906,432.941651751604,3.72085553498247e-96,2.05656099992845e-94,down
KIAA0101,3.91281715377716,4.97766635164931,430.53100006155,1.24542072928896e-95,6.85454345689671e-94,up
PRX,-3.87096084093636,5.00638318982383,429.51695898763,2.07024628054087e-95,1.13463413795694e-93,down
CENPH,2.91851387769974,4.29099435646962,429.29511136591,2.31370125457789e-95,1.26275812404661e-93,up
SFXN1,2.65148218225077,6.19979211105561,428.778020916278,2.99814445716803e-95,1.62949151247083e-93,up
C1orf112,2.70379133226689,4.16586252980821,428.690923018115,3.13191187036206e-95,1.69513105547729e-93,up
DNA2,3.14302402778552,3.8091347133294,427.553664026045,5.53778829690606e-95,2.9849136588778e-93,up
GNAI2,-1.52425932734811,8.07075027375797,426.03740520951,1.18401074892105e-94,6.34715094810715e-93,down
ATAD5,3.37266372975142,3.80556824872873,426.031881696069,1.18729287897742e-94,6.34715094810715e-93,up
CENPM,3.73080683669094,4.30836291848377,424.507298194187,2.54912900712047e-94,1.35717709260732e-92,up
DPEP2,-3.61935069697601,2.09287424307506,423.938558604013,3.38986038963408e-94,1.79745280172304e-92,down
GIMAP7,-3.17739943180813,3.68990072084626,423.454883633308,4.31973621747468e-94,2.28124045428096e-92,down
TNFSF13,-2.56994822451137,5.35068041740919,423.338551125318,4.57907646336084e-94,2.40844650758382e-92,down
KPNA2,2.73649803828252,7.78812791126812,421.920825192583,9.31876139642411e-94,4.88168368092193e-92,up
PRAM1,-3.546820567627,2.66755141605169,421.6405417964,1.07241920156189e-93,5.59545442606934e-92,down
E2F8,4.13342157514121,3.34016963328369,420.833946280927,1.60667642041711e-93,8.34959650514773e-92,up
DRAM1,-3.11137545769515,6.37599677705324,420.557935741515,1.84503727217125e-93,9.55026435642928e-92,down
TRAIP,2.96956966534352,3.02110218839306,419.42550796689,3.25455377510289e-93,1.67796045227044e-91,up
SELPLG,-2.9698238257101,5.1518816005072,417.868623507494,7.10179844331383e-93,3.64708105884195e-91,down
FBLN5,-3.61362106470512,5.41221296128841,417.528955192605,8.41980679631757e-93,4.3069788176928e-91,down
GYPC,-3.06475106118947,4.35280396518407,417.428449613879,8.85479813080665e-93,4.51179636008757e-91,down
GRK5,-2.9900214995151,4.71312547707722,416.730024982403,1.25661300406927e-92,6.3779221887469e-91,down
DENND3,-3.09877391535863,5.25195609756088,413.959095444379,5.03898472445825e-92,2.54761692813308e-90,down
FAM131C,6.72423423620825,1.54225612054133,412.604359374219,9.93639039794443e-92,5.00425777416167e-90,up
HSPB6,-4.26794644267509,4.48292707544223,412.56341200597,1.01424226039111e-91,5.08837540174678e-90,down
VWF,-3.25127670909256,8.0465108873607,411.973876505413,1.36290861685048e-91,6.81140996099525e-90,down
ARTN,6.46318614381019,4.76949149497902,406.461873993801,2.15920403047269e-90,1.07498692265213e-88,up
