,logFC,logCPM,LR,PValue,FDR,direction
STX11,-3.50347843810425,4.57725162506038,957.764353959435,2.72252272889229e-210,3.5512586475671e-206,down
SH2D3C,-2.72598293452719,5.26907896193438,796.787422112086,2.69485332684833e-175,1.75758333977048e-171,down
KANK3,-3.09247198653935,3.86093212553231,772.197280840545,5.98420300674982e-170,2.60193146733482e-166,down
LIMS2,-3.13466841638362,5.44095327702264,698.148114983027,7.55804508185871e-154,2.46467850119413e-150,down
HSPA12B,-3.14858670326356,3.97521666016729,695.989394081766,2.22761597686962e-153,5.81140456045745e-150,down
TEK,-3.49121929070671,4.73596685004291,681.70781136788,2.84142242570494e-150,5.51017444963644e-147,down
GIMAP8,-2.81065034184887,4.93512590662788,681.628181057614,2.95700867429125e-150,5.51017444963644e-147,down
ACVRL1,-2.79370026941701,5.9255098174557,678.336544939261,1.53698769933375e-149,2.50605844376367e-146,down
RAMP3,-3.42638784486348,5.04466137665327,654.30533503728,2.58696382460864e-144,3.74937290313279e-141,down
S1PR1,-2.93326070023815,5.58308512221892,650.844381303103,1.46377746896863e-143,1.90935133052268e-140,down
RTKN2,-4.33997564901254,6.13660442284709,647.250893575386,8.85094368860705e-143,1.04956099521991e-139,down
LDB2,-2.85756081860519,4.82984655587348,638.970844707284,5.59456758176646e-141,6.08129496138015e-138,down
ROBO4,-3.13121235686314,5.46476276292472,636.250217430031,2.18507776067867e-140,2.19247340848405e-137,down
SEMA3G,-3.45433615299623,4.42509346375218,634.070199524301,6.51020617185522e-140,6.06565209326282e-137,down
FGD5,-2.50042510748166,4.98447079507848,594.072724786427,3.2586607375459e-131,2.83373137736992e-128,down
CDH5,-2.75989974085941,6.36172621106182,567.612293712303,1.8565594939007e-125,1.51356012740255e-122,down
RAMP2,-2.98636264622496,4.69966138150768,564.196169798888,1.02758318945773e-124,7.88458536663916e-122,down
PYCR1,3.79210953153063,7.30327983015301,550.640231692974,9.13511173451952e-122,6.61991097028181e-119,up
CLEC1A,-2.59787225739204,2.15502962484475,547.884978642543,3.63157321208407e-121,2.49317057781182e-118,down
GIMAP6,-2.44511792263876,5.03593006296898,546.397054828035,7.65211939700286e-121,4.99071227072527e-118,down
USHBP1,-2.86748413699613,1.94300188010966,543.822708614998,2.77853385119417e-120,1.72586645499889e-117,down
GPR146,-2.47146948181345,3.32659728843261,532.447638893803,8.2880814380339e-118,4.91407883080519e-115,down
ARHGEF15,-2.77370433224945,4.18893077160556,524.096778709262,5.43550739313523e-116,3.08264167113287e-113,down
CALCRL,-2.94027031189117,6.0449086349329,521.163963564685,2.36214604032017e-115,1.28382637291401e-112,down
SPOCK2,-3.65825954430248,7.3843354866255,520.445961635754,3.38467607267956e-115,1.76598858768129e-112,down
PNPLA6,-1.73723432659592,6.92562771662175,520.281324251279,3.67566655377027e-115,1.84405363566844e-112,down
OTUD1,-1.9868472640697,4.94473864365612,520.134591695366,3.95603105910482e-115,1.9112025605542e-112,down
JAM2,-2.57745272098165,3.16286682749014,518.761951878028,7.8685781837174e-115,3.66563335101464e-112,down
STARD8,-2.4499325902117,3.9706333617526,515.112664214263,4.8961654150749e-114,2.20226143704265e-111,down
CYYR1,-2.42708774039293,4.44257049419874,500.623216711787,6.95618438809209e-111,3.02454897194244e-108,down
FOXF1,-2.91013282704526,3.92337934605289,496.711686226344,4.93680164894813e-110,2.07727873254449e-107,down
PRX,-3.49552039797667,5.60395483186741,495.410244010326,9.47583933322903e-110,3.86258900820748e-107,down
LYVE1,-3.63122182515167,4.09121331304623,493.908457486597,2.01086590007078e-109,7.94840448500706e-107,down
TRPV2,-2.25469386412995,4.90864724138256,491.212790316883,7.76110249619862e-109,2.97752414589455e-106,down
CD101,-3.08593388282755,2.90857685755549,490.188541465157,1.29654518910475e-108,4.8320386990521e-106,down
EMP2,-2.68318044358068,9.21552578904924,487.703151567117,4.50383575187714e-108,1.63188982076349e-105,down
EPAS1,-2.62477523920293,9.53565675939167,485.162717711664,1.60827459585329e-107,5.6698199535974e-105,down
EDNRB,-3.61849860019192,5.63952781754374,484.099532776143,2.73969558374518e-107,9.40436557746634e-105,down
MYCT1,-2.47144053460155,3.83083692446517,478.300512064576,5.00667961000649e-106,1.67454176494679e-103,down
TIE1,-2.33888927398499,5.05338069872075,475.149692482503,2.42756472101364e-105,7.91628855522548e-103,down
C10orf54,-1.89046647676645,6.03147786067747,474.939109561551,2.6977032555908e-105,8.58264421120156e-103,down
CAV1,-3.88750928544161,8.64162614595041,474.336999762729,3.6476652396391e-105,1.13286060442506e-102,down
FAM107A,-4.45949774666795,5.7715518099059,466.348895966362,1.99655914585154e-103,6.05653895313662e-101,down
FEZ1,-2.34266650309181,3.38615849933634,462.704289973199,1.23992315919078e-102,3.67580856556467e-100,down
THSD1,-2.41732516193527,2.82680878657603,461.972120302326,1.78947569279143e-102,5.18709354150475e-100,down
DPEP2,-2.79118131457054,2.62547966724874,455.510118721607,4.56013073404925e-101,1.29309446293344e-98,down
TAL1,-2.83625879035279,2.39525906934973,454.925529517969,6.11219039580744e-101,1.69632790474281e-98,down
CLEC14A,-2.46488411542818,5.27600369146346,454.073721796167,9.36633677903142e-101,2.54530201970179e-98,down
FGR,-2.57486072272871,4.74505860082836,453.414082729241,1.30353554628676e-100,3.47006482974785e-98,down
GPIHBP1,-4.41121291689127,4.03374797142831,452.075683415975,2.54912845252456e-100,6.65016630694607e-98,down
ECSCR,-2.53634825048114,2.49006364358931,447.302166499628,2.78767847370329e-99,7.12989764921288e-97,down
GIMAP7,-2.34315503631292,4.18630976358281,436.324525444253,6.8293391621419e-97,1.71311346213421e-94,down
HPS5,-1.3169190945687,5.34317196378267,427.812418561512,4.86427081205615e-95,1.19716129193322e-92,down
GIMAP4,-2.00054275101997,5.29942496043944,425.915690068306,1.25848345447489e-94,3.03993670003157e-92,down
PTPN21,-2.43713420782908,5.25623309360364,425.446901408444,1.59177507780103e-94,3.77511165724302e-92,down
PDLIM2,-2.02029500798596,5.42685094167702,421.740564938954,1.01998448796138e-93,2.37583529660147e-91,down
PTRF,-2.27415720741584,8.23465838405044,415.330481191841,2.53416941771883e-92,5.79924664644287e-90,down
ERG,-2.18580615191058,4.72243331029123,410.761767904385,2.50212806397323e-91,5.62719973559772e-89,down
TMEM177,1.90292141782001,3.57048168816412,408.947260619105,6.21271605571072e-91,1.37353674967272e-88,up
LRRC32,-2.47024532332069,5.85842241069583,407.309043800743,1.41215761580357e-90,3.07003065675697e-88,down
AGER,-5.59840586789098,8.62895090323091,406.56910902594,2.04621322775061e-90,4.37554185947197e-88,down
TMEM204,-2.10204896567268,4.68672658513659,405.734507190504,3.10904078511176e-90,6.54102064532223e-88,down
GRASP,-2.54397158940931,4.06077807179278,402.393123665513,1.65953168927932e-89,3.43602084999356e-87,down
FCN3,-4.90759386991821,5.32306913876528,399.23455098102,8.08283428614475e-89,1.64738266294488e-86,down
C16orf59,4.04287315218256,3.03706484898276,398.922886451151,9.44951484609941e-89,1.89629956388493e-86,up
IL3RA,-2.17013182328997,3.5265062419072,397.727618548841,1.72031116889331e-88,3.39996043743097e-86,down
NLRC4,-2.45664877681781,2.63422291359777,397.599757785179,1.83417636773381e-88,3.57089500607758e-86,down
CASKIN2,-1.69909661046088,6.12603407879579,397.453038470441,1.97415175618988e-88,3.78688757466776e-86,down
GLIPR2,-2.37970474166154,5.70884484723126,394.55613585787,8.43364916716988e-88,1.59432637299368e-85,down
CD52,-2.77032506790238,5.9083751522192,393.883110433426,1.18176196689177e-87,2.20212901373375e-85,down
SRPK1,1.75479481576551,6.69230666055281,391.93141519914,3.14346380197989e-87,5.77511856803179e-85,up
FMO2,-3.41978326520603,6.38325197662335,391.549938409436,3.80588347938595e-87,6.89499223682087e-85,down
STARD13,-1.95563539851966,4.4483319027907,391.340863006589,4.22640421065048e-87,7.55194746900341e-85,down
CLEC3B,-3.99016113593616,6.01866316023407,389.314859778134,1.16689948413191e-86,2.05689687446171e-84,down
GYPC,-1.95293067920821,4.59144549967191,388.433805247411,1.81485315429353e-86,3.15639260594731e-84,down
FHL1,-3.28670745089441,6.64521069224548,386.506726930454,4.76843324837249e-86,8.184137275233e-84,down
PRAM1,-2.94701162122312,3.23061586829926,386.258592921332,5.40002862172928e-86,9.14778874569308e-84,down
NOVA2,-2.53103286400394,1.76058752018554,385.560636680079,7.66206897062146e-86,1.28133368785624e-83,down
DOK2,-2.46069261337513,4.87577689408987,382.919169064967,2.88017304241734e-85,4.75556672978376e-83,down
MMRN2,-2.20217841939885,5.26858533834774,381.472689488067,5.94751044377907e-85,9.69741577858178e-83,down
FLI1,-1.92742875577607,4.9120976335773,379.240402129729,1.8211179111538e-84,2.93267432507285e-82,down
GRK5,-2.62755932770693,5.06405925409866,378.045242480158,3.31547321284259e-84,5.27402836442911e-82,down
GIMAP1,-2.24651130251504,3.00318858906966,373.838908532724,2.73121705590185e-83,4.2922885876125e-81,down
CD93,-2.27538098302066,7.14779244098078,373.146675386123,3.86431987527509e-83,6.00073672060575e-81,down
MS4A7,-2.48228928000424,5.69359442794431,372.538919778968,5.24080029621046e-83,8.0424704780905e-81,down
ADCY4,-2.17166401618772,3.17864499518156,371.688892946514,8.02549808092578e-83,1.21726275543716e-80,down
