,logFC,t,P.Value,adj.P.Val,B,direction
RACGAP1,2.77209505347348,34.51010838465,1.84467611266185e-29,2.40619552135612e-25,57.0922321649923,up
KIF23,4.2927440678166,33.2036006148679,7.23067300238671e-29,4.71584493215661e-25,55.7654488279812,up
ERCC6L,4.4931295227828,30.5090440878264,1.42898978180052e-27,4.84686936562044e-24,52.8501654498643,up
KIAA1524,3.63640316967043,30.4749246164524,1.48631381957082e-27,4.84686936562044e-24,52.8115912858618,up
EME1,4.25898291690523,30.158195276414,2.14549214951219e-27,5.59715991964739e-24,52.4514155635214,up
CDCA5,4.69258822967432,29.909184003995,2.87045414727245e-27,6.2403673161703e-24,52.1655626495363,up
XRCC2,4.30153511452382,29.4603905592568,4.87841518824961e-27,8.53298489630027e-24,51.6442868586468,up
PLK1,4.83564231626134,29.3737056808155,5.40927867857839e-27,8.53298489630027e-24,51.5426868617691,up
HOXC13,8.85695036077141,29.3027847205601,5.88752407748409e-27,8.53298489630027e-24,51.4593402264931,up
PRC1,4.15038417655573,29.0265787224578,8.20374410160803e-27,1.07009638061375e-23,51.1328135238601,up
KANK3,-4.01781097943413,-28.8426391150494,1.02485578109102e-26,1.12436956095136e-23,50.9136431425876,down
ARHGAP11A,3.59225862545253,28.8157084372432,1.05891452462345e-26,1.12436956095136e-23,50.8814378389984,up
EXO1,5.34988094968535,28.7691389140194,1.12057683934128e-26,1.12436956095136e-23,50.8256766837611,up
CD302,-3.22345370838506,-28.6802944199876,1.24864155451437e-26,1.16337717407753e-23,50.7190477894365,down
POLQ,5.43419658746204,28.5698362807754,1.4290699689609e-26,1.2427192450084e-23,50.5860213461584,up
S1PR1,-3.86862460812952,-28.5069346982207,1.54356796009748e-26,1.25839377946947e-23,50.5100402668666,down
GINS1,4.50279027614603,28.3469580486518,1.87914861468771e-26,1.41269221247659e-23,50.3160492229517,up
SH2D3C,-3.32018917209929,-28.317186574491,1.94943727572666e-26,1.41269221247659e-23,50.2798283688992,down
KIF18A,2.93058045617944,28.1837004942768,2.29934926374351e-26,1.55384198145974e-23,50.1169619462999,up
CENPI,4.86837006132595,28.1550641321434,2.38246240640868e-26,1.55384198145974e-23,50.0819236311684,up
E2F7,5.48097067141812,28.1121177208775,2.51292917413582e-26,1.56088800702037e-23,50.0293102350465,up
MTBP,3.07832142420387,27.9540264348851,3.05980158029209e-26,1.73734121830607e-23,49.8349494017511,up
ESAM,-3.30060255977132,-27.9530880386417,3.06338914604719e-26,1.73734121830607e-23,49.8337924919933,down
ACVRL1,-3.44062809520674,-27.9187324376207,3.19774930987925e-26,1.73797674991937e-23,49.7914105920514,down
FAM83B,7.15742245848322,27.8698126790052,3.39958359599229e-26,1.77376673704494e-23,49.7309734655887,up
C17orf53,4.2742796093316,27.7506710712071,3.94767797303343e-26,1.98051967231723e-23,49.5833449987944,up
MAD2L1,4.07421194057949,27.532107981724,5.20106634907258e-26,2.51269294286306e-23,49.3109003116584,up
RAD54B,3.16805436431763,27.4921939835795,5.47084909629868e-26,2.52395604142732e-23,49.2609178782176,up
TROAP,5.67128345590363,27.4721966922207,5.61137114392765e-26,2.52395604142732e-23,49.2358495127433,up
UBE2T,4.18939365297724,27.194208757166,7.99726524553991e-26,3.47721092876075e-23,48.8855089518011,up
CLEC3B,-5.48542935152509,-27.1491402569377,8.4727131243819e-26,3.56509903207863e-23,48.8283814790304,down
TCF21,-5.31135715240669,-26.8613520359392,1.22765407768677e-25,5.00422493417072e-23,48.4613990163151,down
TTK,5.84889056630256,26.6937545031874,1.52612472104752e-25,6.03235480646782e-23,48.2459181915429,up
RAD54L,5.32055627790955,26.5876549984581,1.752674551559e-25,6.67567740068684e-23,48.1088269299502,up
NUF2,5.47229503987823,26.5537808051076,1.83205536965512e-25,6.67567740068684e-23,48.0649465353064,up
ZWILCH,2.2180502348605,26.5494722192026,1.84241326605893e-25,6.67567740068684e-23,48.0593613421883,up
NEK2,5.41235230170142,26.5196438423322,1.91578866940949e-25,6.75393173075064e-23,48.0206709484874,up
INMT,-5.90480397588793,-26.4384768351172,2.13101730422618e-25,7.31499729377006e-23,47.9151758752089,down
HSPB6,-4.38576841244986,-26.3382896950351,2.43130224020409e-25,8.13177087723644e-23,47.784527670669,down
RAD51,4.34427545814642,26.300254095776,2.55638295643908e-25,8.33636482094784e-23,47.7348020590663,up
CCNB1,3.85480268256638,26.2255813194686,2.82151037096771e-25,8.97653201924459e-23,47.6369770902384,up
LDB2,-3.67098786131818,-26.0921522449991,3.36769830197438e-25,1.04591087264176e-22,47.4615087735372,down
PLK4,3.24625342616768,25.9661030009845,3.98345657131796e-25,1.20837691898306e-22,47.2949510252357,up
FAM107A,-6.0538389993487,-25.9289207291884,4.18632650551513e-25,1.2410555213168e-22,47.2456711379562,down
B4GALNT4,6.90295282235291,25.8963920693073,4.3724911781779e-25,1.26743944284783e-22,47.2025033140767,up
NCAPH,4.92946762428045,25.7444795703023,5.36115370508383e-25,1.52023671585029e-22,47.0002139375096,up
SKA3,4.83929526154792,25.6982478514293,5.70549963811937e-25,1.58345823999211e-22,46.938424017341,up
GPD1,-6.79356149813086,-25.6520592334855,6.07222083354201e-25,1.65012601151504e-22,46.8765854031293,down
DEPDC1B,5.06009789240463,25.5811608474581,6.68282036491307e-25,1.77899405795768e-22,46.7814572306301,up
C5orf34,3.24631377224247,25.5377954174402,7.08701247252026e-25,1.84885981383109e-22,46.7231472675704,up
KIF14,5.59299636310364,25.4978462716769,7.48155496447591e-25,1.91351770503184e-22,46.6693471815373,up
CHEK1,3.2506111901571,25.4343184106072,8.15597248979363e-25,2.04589432993977e-22,46.5836274311194,up
FAM72B,3.64988331666406,25.407431408713,8.45990319762621e-25,2.08209391150635e-22,46.5472866092139,up
NOSTRIN,-4.51921497464167,-25.3906788574389,8.65512633423019e-25,2.09069385006849e-22,46.5246251026755,down
GPR116,-4.5426809858357,-25.3608482079313,9.01427408176383e-25,2.13785802040959e-22,46.4842372991708,down
CKAP2L,5.07708009397678,25.2092406718394,1.10906919164239e-24,2.58333902424702e-22,46.2782737821282,up
HJURP,5.49219032937729,25.1744122441826,1.16334608085564e-24,2.66222566292648e-22,46.2307918997632,up
FAM72D,3.94386545675527,25.0743030313393,1.33504471330074e-24,3.00246952418878e-22,46.0939639107854,up
CDC25A,4.24121903294277,24.927318102843,1.63555480921121e-24,3.61596219175441e-22,45.8921247511289,up
CASC5,4.43134325147476,24.8568709042339,1.80338146800027e-24,3.92055131143259e-22,45.7949869005154,up
FAM64A,5.19476915199499,24.827810144795,1.87766840868907e-24,3.99232398359409e-22,45.7548398383606,up
ATAD5,3.25416600398448,24.8148057225223,1.91192088676026e-24,3.99232398359409e-22,45.7368600012042,up
WDHD1,3.06515981013892,24.8066414012968,1.93375187676102e-24,3.99232398359409e-22,45.7255675057501,up
KIF18B,5.83201765253164,24.7777741893606,2.01301339100451e-24,3.99232398359409e-22,45.685611576046,up
CDC45,5.91685933529934,24.7772048781943,2.01460964813625e-24,3.99232398359409e-22,45.6848231339027,up
UHRF1,4.86092730321312,24.775273311376,2.02003513429324e-24,3.99232398359409e-22,45.6821479688736,up
FAM105A,-3.33968153478507,-24.7630733979436,2.05465095963019e-24,4.00012942050988e-22,45.6652468810271,down
MFAP4,-4.57734106049775,-24.7344454681303,2.13828906482173e-24,4.10174155316686e-22,45.6255564135735,down
CCNA2,4.45518634642447,24.6822783205027,2.29979397720007e-24,4.347610527333e-22,45.5531189030749,up
SLC2A1,5.58814158299075,24.6654343989542,2.35457232021671e-24,4.38169933831326e-22,45.5296991433085,up
CDCA4,2.84840957542548,24.6562480535953,2.38500960610427e-24,4.38169933831326e-22,45.5169201036469,up
