,logFC,t,P.Value,adj.P.Val,B,direction
TIMELESS,2.53724744124964,25.0547454333027,4.23761259983487e-79,2.6832727549634e-77,169.713911848015,up
LIMS2,-3.62859973303457,-25.0522494283783,4.33163736066073e-79,2.72955931074679e-77,169.692005611323,down
FAM72B,3.57315088311491,25.0340068544286,5.08532764038135e-79,3.189087199093e-77,169.531879207921,up
NXPH4,6.79347289018623,25.0284665504899,5.33924592279923e-79,3.33230257497575e-77,169.483241525428,up
GPR146,-2.98487715851376,-25.0105429096618,6.2509824279043e-79,3.88275308521827e-77,169.325869672351,down
SYNE1,-3.65254959698003,-24.9853596488076,7.80141418113829e-79,4.8228268520743e-77,169.104699933684,down
TRPV2,-2.97505061372784,-24.9811354540095,8.09686323565959e-79,4.98186245499734e-77,169.067594748242,down
CDCA4,2.86451847956666,24.9634136003644,9.46352103240934e-79,5.79540696463603e-77,168.911906026843,up
HMGA1,2.73412645912142,24.9419524985036,1.14314152288474e-78,6.9678215067797e-77,168.723323144175,up
CD300LG,-7.95370079817759,-24.9088006028184,1.5306762223734e-78,9.28657704401797e-77,168.431915560624,down
ALDH3B1,-4.13307322149426,-24.8892870183921,1.81774478815354e-78,1.09771588040161e-76,168.260335663237,down
SLC6A8,4.73659319675306,24.7274302496908,7.57504886050433e-78,4.5534072505262e-76,166.835618052707,up
ST6GALNAC6,-1.97174486313881,-24.7158336501007,8.39153966587389e-78,5.02106621108527e-76,166.733436122309,down
F8,-2.97844986933487,-24.6917861812713,1.03764367963904e-77,6.18037632749392e-76,166.521500552435,down
TIE1,-3.20436268503069,-24.6792032889254,1.1595938572194e-77,6.87533739707723e-76,166.410580928942,down
CHAF1B,2.97461447214343,24.6524117029518,1.4691973151409e-77,8.67158813515743e-76,166.174355543875,up
C1orf112,2.57076414100734,24.6209195052236,1.94056090693378e-77,1.14021065180379e-75,165.896589488378,up
FERMT1,4.88385608335872,24.5724720540161,2.97799823549723e-77,1.74192865398322e-75,165.46907625802,up
GPR87,7.48548922627244,24.56353109133,3.22300949184844e-77,1.87682749159246e-75,165.390152487008,up
ZC3H8,2.37384428112508,24.5532132216583,3.53094592820191e-77,2.04700705277626e-75,165.299064287417,up
OTX1,5.96137213522515,24.5448226939623,3.80295676636693e-77,2.19494548940222e-75,165.22498300991,up
TNXB,-5.51225064873416,-24.536143252856,4.10643350258699e-77,2.35966161267598e-75,165.148343292591,down
ADCY4,-3.17094457974722,-24.4984299954362,5.73303844128351e-77,3.27990146614483e-75,164.815244772608,down
CENPH,2.77673078082009,24.4863545468819,6.37970021868806e-77,3.63392181888939e-75,164.708558940214,up
