,logFC,logCPM,LR,PValue,FDR,direction
TFAP2A,6.2333419105712,5.68761944858794,818.725166839996,4.58069179915893e-180,5.42294676743663e-176,up
CDCA5,4.19871490972412,5.70444374041361,817.53423231703,8.31485244930486e-180,5.42294676743663e-176,up
KIF4A,4.91043540987563,5.42593904408901,807.372552464363,1.34630862456971e-177,5.8537498996291e-174,up
KIF23,3.93570693490889,5.52986469334541,798.781191396349,9.93235664259477e-176,3.23894150115015e-172,up
TTK,5.10705768260563,5.06972038111272,793.588422685451,1.33678148501527e-174,3.48739553810784e-171,up
NEK2,4.77566469469525,4.89361799353886,777.541071631576,4.12214435745662e-171,8.9615418331107e-168,up
RAD54L,4.93834031802495,4.27881448073947,762.238251778648,8.75776857794256e-168,1.63194761900975e-164,up
TROAP,4.94452750645373,4.90727244639573,754.281335153923,4.70423137766678e-166,7.67024926128568e-163,up
CENPA,4.97860866462294,4.11977458230961,752.093217290203,1.40689475897108e-165,2.03905947066875e-162,up
EXO1,4.71306810144936,4.36301083618142,748.258868821683,9.59371389060538e-165,1.25140403989057e-161,up
UBE2C,4.92346177024143,5.87947814076385,744.339143205522,6.82781643472144e-164,8.09654887040968e-161,up
DEPDC1,4.93132299911143,4.69684251945613,735.820969611917,4.85816622259662e-162,5.28082668396253e-159,up
KIF2C,4.78893421301109,5.45621369905647,735.208837053692,6.6004796898883e-162,6.62281977499254e-159,up
NCAPH,4.36385754975277,5.31042100236707,732.735462875663,2.27715006070483e-161,2.12165324227384e-158,up
CCNB2,4.39989467621602,5.69765477744397,730.726362112862,6.22668559681656e-161,5.41472579499168e-158,up
HJURP,4.85678746968522,5.18347287780074,712.582404077036,5.49050354650172e-157,4.47613301628553e-154,up
TPX2,4.84948236477326,7.33274309727459,697.596610108215,9.96181232924364e-154,7.64364000133259e-151,up
PLK1,4.44389234136291,5.63028406636141,694.272179183622,5.26336754777327e-153,3.81418701628636e-150,up
BUB1B,4.71141215176775,5.29258922351236,674.987719509603,8.2211034442674e-149,5.64400385931705e-146,up
CKAP2L,4.55172238137093,4.26035913614459,671.120364059786,5.7011140015632e-148,3.71826655181952e-145,up
CDC20,4.79683318076529,6.2089875186892,663.292792238782,2.87233664586159e-146,1.7841313908866e-143,up
KIF18B,5.03525603295821,4.81966930845603,662.055585542608,5.3369797780029e-146,3.15469212336565e-143,up
FAM83B,7.22401717054772,5.01902811949491,661.972916129367,5.56255127548374e-146,3.15469212336565e-143,up
KIF14,4.97142586080406,4.4624550534586,653.831841784357,3.27917677467582e-144,1.78223257703631e-141,up
