,logFC,logCPM,LR,PValue,FDR,direction
A2ML1,8.06159121174155,6.55112999135121,162.668080721081,2.95620120678179e-37,1.48310340543314e-36,up
A2M,-3.48509630444717,10.0591415330268,751.011920907534,2.41754035711107e-165,1.44653194578701e-163,down
A4GALT,1.48071051574544,6.59414273636966,59.2429073055833,1.39361740732357e-14,3.14667568999976e-14,up
AATK,-3.29312279970993,3.56654680416674,970.177603286269,5.45353564228983e-213,6.71093574698383e-211,down
ABCA12,7.68866318633511,4.88791335512123,345.130559876893,4.87023757582884e-77,6.71536775254878e-76,up
ABCA13,2.80350996741669,6.22346604476201,83.8410738335131,5.36191445475258e-20,1.49222983033481e-19,up
ABCA3,-4.19509960472815,7.74962689158664,552.680977662991,3.28678354555826e-122,9.48513375404026e-121,down
ABCA4,4.41520010128858,4.65926134403275,61.2921212598867,4.92045404178356e-15,1.13076819099762e-14,up
ABCA6,-2.98336952540579,2.38509762670082,559.251715496878,1.22291496363385e-123,3.61716616454421e-122,down
ABCA8,-4.99161849234717,3.59867449286371,613.046337433308,2.43314004743902e-135,8.81607743855406e-134,down
ABCA9,-2.99553161429683,1.71940972449882,563.693338167758,1.32189946627349e-124,4.01931390164834e-123,down
ABCB1,-3.28139987623004,1.59306380628825,684.581661154243,6.73870448537578e-151,3.15052549488321e-149,down
ABCB6,2.69697720544001,6.24201748492452,179.135298323858,7.48552443521477e-41,4.26008641941281e-40,up
ABCB9,1.66371083180423,3.33375961739769,231.201670415489,3.26047753218858e-52,2.55433447026233e-51,up
ABCC1,2.25874835603494,8.64492367871647,114.910058805646,8.23489906767997e-27,2.91891368040265e-26,up
ABCC2,5.63786499038194,3.94850669902456,86.7808405823283,1.21238380000772e-20,3.45215767022499e-20,up
ABCC5,4.01215219322533,8.92838916576061,271.624336455097,5.02222380285539e-61,4.91815970603947e-60,up
ABCC9,-2.15703262274153,3.73397636057395,248.10690920423,6.71671160728214e-56,5.77539790411261e-55,down
ABCF3,1.46522476536153,6.81217653059819,193.003116191725,7.02816516661927e-44,4.35099128777322e-43,up
ABCG2,-1.69340425049793,2.95225327076512,73.2406968007206,1.14764841302918e-17,2.92552782871851e-17,down
ABHD11,1.11492227751446,5.19337615820463,96.3947835084902,9.41147978241981e-23,2.90564123744104e-22,up
ABHD14A,-1.01362757919193,3.23995039764441,139.400237817249,3.6005580265797e-32,1.53784148325821e-31,down
ABHD3,1.2713601888207,5.61496294925672,74.103795178088,7.41157029673288e-18,1.90308116044456e-17,up
ABI3BP,-3.91882954539872,5.20172826657104,604.931330734413,1.41645443215794e-133,4.9401688804995e-132,down
ABI3,-1.78880322712073,3.99838913065509,310.137331052374,2.03848757008832e-69,2.4150800966605e-68,down
ABLIM3,-2.50963010710108,3.90391154197524,274.597801845446,1.12945536365434e-61,1.12291278685268e-60,down
ABR,-1.00968824287426,6.6707876124746,133.451739941423,7.20120738037578e-31,2.93081276348274e-30,down
ABTB1,-1.17009667513222,5.26323919768733,190.776496560992,2.15199070417362e-43,1.31601344328367e-42,down
ABTB2,1.13514432612355,3.75233195613637,35.7788710109585,2.21032061125175e-09,3.95384284876136e-09,up
ACAA2,-1.36875128918585,5.54136238782077,102.399078873842,4.53912628065038e-24,1.46519087366502e-23,down
ACACB,-2.12839041610818,3.63880911280069,421.234457160116,1.31447701068613e-93,2.4183410616911e-92,down
ACADL,-3.45121484327343,2.28042465505095,334.529397411507,9.91513402110756e-75,1.29722174695413e-73,down
ACAN,1.03123885468612,1.60898568997258,16.5411377587764,4.76059529949119e-05,6.89050211790535e-05,up
ACAP2,1.28495014498492,7.49513710549284,118.186104247393,1.57859382181109e-27,5.73251052664362e-27,up
ACBD6,1.02718128634199,4.93342129827661,130.846231754142,2.6754895795548e-30,1.07183925293958e-29,up
ACBD7,1.48219378842267,1.56105549106736,37.8020999910593,7.82974434745239e-10,1.43281685280821e-09,up
ACE2,1.13096840730155,2.69905023263896,18.3172931815173,1.87001925806003e-05,2.76152283506567e-05,up
ACN9,1.703962681287,4.3109352855951,144.573500191382,2.66198324472729e-33,1.17426139479955e-32,up
ACOT11,1.99859671728476,3.41526948459916,152.24125223528,5.61175531973955e-35,2.61147828721665e-34,up
ACOT1,-1.51771423531913,3.99505026367827,250.18800910143,2.36293655489002e-56,2.05070821170894e-55,down
ACOX2,-2.70470932869942,1.71231283767678,350.709602156097,2.96902684645122e-78,4.19588149351134e-77,down
ACP5,-2.26766041126662,7.00395266936285,472.464883166621,9.31955277411781e-105,2.11416080670596e-103,down
ACPL2,1.74636345374095,5.09289583477257,167.403559021561,2.73073842910279e-38,1.41741950136159e-37,up
ACSF2,-1.11554964724562,4.6384448481403,78.8943762880555,6.55210059213212e-19,1.7506267948335e-18,down
ACSL1,-1.23013033623581,7.00123204944235,162.336262409543,3.49321667227859e-37,1.74781427975458e-36,down
ACSL4,-1.56966736116698,6.81987612852752,261.552220375164,7.87359307909548e-59,7.28908077528186e-58,down
ACSL5,-2.5363798517886,5.09736580112142,311.078075362604,1.27167029104748e-69,1.51347329164447e-68,down
ACSM3,-2.20531546151945,2.34464739875124,172.289035679943,2.3401157322704e-39,1.26343003359831e-38,down
