,logFC,t,P.Value,adj.P.Val,B,direction
ASPM,5.12174265412248,36.16620382009,4.35743644155486e-124,1.29178183962822e-121,273.038121798063,up
ANLN,5.03337715909159,35.9757336544025,2.01974559791806e-123,5.85456923983183e-121,271.50819577447,up
CDC6,4.86409619421951,35.9724635325682,2.07371562962329e-123,5.88033623321874e-121,271.481889401489,up
CCNA2,4.41670226897668,35.9302142821654,2.91585006670447e-123,8.09241452555171e-121,271.141896726815,up
CCNB1,3.88087032492886,35.9044225721145,3.59063404255985e-123,9.7575480106564e-121,270.934233261243,up
UHRF1,4.88363532221564,35.7358210707481,1.40295155148235e-122,3.73471429337464e-120,269.57467897585,up
CENPF,4.82734225334855,35.539769414711,6.87396740072354e-122,1.79328061550076e-119,267.989299789949,up
SKA1,5.02856501826924,35.5359679937759,7.08941209068721e-122,1.81322139825341e-119,267.958511859948,up
MAD2L1,4.00619056485382,35.1747945129236,1.34145018590329e-120,3.36497619710048e-118,265.025078155359,up
DEPDC1B,4.98456595731453,35.1351144203168,1.85480484666266e-120,4.56491970186183e-118,264.701799761617,up
AURKB,5.31813929218209,34.7010724840602,6.50409697328392e-119,1.5711007577688e-116,261.152679635053,up
BUB1,4.05981581814445,34.6954074997872,6.81425010636506e-119,1.61609233431683e-116,261.106200830933,up
PKMYT1,4.88077910080058,34.640798727752,1.06789602997669e-118,2.48743496696713e-116,260.657951613029,up
CDC25C,5.4666001218753,34.5518227424368,2.22217001797693e-118,5.0852606516651e-116,259.926798672427,up
AURKA,3.73049858372092,34.549363988802,2.26765947458938e-118,5.09988796319722e-116,259.906579899043,up
KIF20A,4.69144562353634,34.5175567198321,2.94750423014156e-118,6.51648223355365e-116,259.644954322645,up
RAD51,4.16727956487369,34.4446114825237,5.38048336048099e-118,1.16971708256857e-115,259.04447341301,up
MELK,5.31249723575665,34.3696903098998,9.9900903850533e-118,2.13624162266615e-115,258.427028351839,up
KIFC1,4.01313796873119,34.3206224549362,1.49880528272528e-117,3.15329292062395e-115,258.022263662706,up
HELLS,4.41153068894533,34.3186218370049,1.52381105223572e-117,3.15501450243853e-115,258.005753961238,up
TRIP13,4.59417443969708,34.2706904423637,2.2654697717103e-117,4.61731057846705e-115,257.610058719872,up
STIL,3.65189033038486,34.2294816042274,3.18661737963414e-117,6.39480570768427e-115,257.269629513828,up
LDB2,-3.78435134991347,-34.1867572694238,4.53992169452374e-117,8.97253614899511e-115,256.916454467067,down
SH2D3C,-3.52233190365854,-34.134672649369,6.99163516441586e-117,1.36117744902448e-114,256.485592318995,down
C16orf59,4.81719784515341,34.0789067906143,1.11052215414115e-116,2.13024279097312e-114,256.023898183428,up
NDC80,4.69600780655869,34.0757088353049,1.14039676456519e-116,2.15584570970845e-114,255.997409919655,up
ACVRL1,-3.60196464403224,-33.7665050719818,1.49409746948219e-115,2.78414391313224e-113,253.430216721697,down
SLC2A1,5.75397810052581,33.5916025462787,6.43732367622686e-115,1.18265422581272e-112,251.972726337863,up
CDCA2,4.86297175265366,33.4583421679822,1.96392958340362e-114,3.55798576193289e-112,250.859653310503,up
CDT1,4.36344026782422,33.3213922618104,6.19394484937065e-114,1.106764611167e-111,249.71342616884,up
CENPI,4.55620544818233,33.2783857881063,8.88852820014492e-114,1.56678326814446e-111,249.352986940859,up
RECQL4,4.26328838134342,33.2186360655747,1.46868738768944e-113,2.55434110466947e-111,248.85183408488,up
SGOL1,4.59397486406446,33.1174536679528,3.44120939777898e-113,5.90620202429329e-111,248.002135077397,up
CEP55,4.66364227942907,33.0681630866229,5.21255818454436e-113,8.83020895573982e-111,247.587739491615,up
SPC25,4.51909808120614,33.0636236312538,5.41584362112759e-113,9.05695694794721e-111,247.54955997326,up
NUSAP1,3.8894760154614,33.0611459532887,5.53012979145438e-113,9.1310143037634e-111,247.528720131022,up
PBK,5.11021001846321,32.6515646481092,1.76421807084925e-111,2.8765575645197e-109,244.073065199556,up
ROBO4,-3.9702188621986,-32.6309235038041,2.10174553918952e-111,3.38458874236891e-109,243.898354760993,down
TOP2A,5.08186415975487,32.61042948215,2.50085816138133e-111,3.97819437281196e-109,243.724836437367,up
IQGAP3,4.5341013904102,32.5406609963553,4.52187040051832e-111,7.10641897642904e-109,243.133725141999,up
CDK1,3.74363190761882,32.5207117330581,5.35695095545852e-111,8.31857955511915e-109,242.964592810922,up
OIP5,4.54496513162593,32.497260902373,6.53827824065442e-111,1.00335648671878e-108,242.765709607719,up
ARHGEF15,-3.80391194010149,-32.4293857552725,1.16446547087432e-110,1.76619623280055e-108,242.189679371888,down
ESAM,-3.43604833310018,-32.3690143874848,1.94665520667461e-110,2.90635919481924e-108,241.676843010982,down
FAM83B,7.36010329478014,32.3681674436681,1.9607452402951e-110,2.90635919481924e-108,241.669645215454,up
CENPE,4.04579779029106,32.2472006514571,5.49764296059185e-110,8.05744435707416e-108,240.640674780008,up
FAM64A,4.89215164913241,32.1075423523965,1.81178911114504e-109,2.62588635175288e-107,239.450419167476,up
CHEK1,3.25084240973805,32.0611415500446,2.69415380855979e-109,3.86181783284108e-107,239.054419334801,up
GINS2,4.29728379175188,31.9446336213501,7.30471894577195e-109,1.0356821079201e-106,238.058908811565,up
CASC5,4.2165720878149,31.8051026422348,2.41743538713288e-108,3.39064808492057e-106,236.864431749169,up
CLEC3B,-5.63088967908294,-31.8025290085875,2.47144842870862e-108,3.42952907490162e-106,236.842376788566,down
ARHGAP11A,3.52204940608498,31.7744249931804,3.14608467893609e-108,4.31973984758341e-106,236.601483060354,up
CDH5,-3.86503057820113,-31.7148305344352,5.25025105506832e-108,7.13377862107408e-106,236.090340905489,down
KIF15,4.43745287962871,31.70751367457,5.59113844469076e-108,7.51864019304601e-106,236.027553429728,up
ZWINT,3.62688440669472,31.5461186451067,2.24318549565084e-107,2.9857256740071e-105,234.640882678862,up
BRIP1,4.37681897477075,31.4858553207941,3.77152786369861e-107,4.96927368223078e-105,234.122276609148,up
S1PR1,-4.07448672503929,-31.4320908834669,5.99791904438114e-107,7.82368560149075e-105,233.659214074624,down
RAD51AP1,3.83796642662331,31.3906129163736,8.58117749801451e-107,1.10824632954556e-104,233.30172535774,up
CCNF,3.08722681425264,31.2242192475175,3.61803760712395e-106,4.62683162228674e-104,231.865456067594,up
TEK,-4.51735304348445,-31.1412756640159,7.42237831931593e-106,9.39975755312204e-104,231.148216133597,down
SCARF1,-2.92482623329876,-30.9926691163326,2.69521268454202e-105,3.38041867857367e-103,229.861022086538,down
GABRA3,8.38788879949063,30.9841268936848,2.90283299496493e-105,3.60614796060215e-103,229.786947804574,up
MCM4,3.24828656358265,30.9630337035953,3.48675558294474e-105,4.29068300225765e-103,229.60399831731,up
MYCT1,-3.46483787407975,-30.9175081652776,5.17968048556578e-105,6.31436936950655e-103,229.208948816723,down
DLC1,-4.36292901206346,-30.8819645661979,7.05626901141371e-105,8.52240490600745e-103,228.900338748986,down
INMT,-5.78270758800693,-30.7634091625079,1.98120578523877e-104,2.37090351033527e-102,227.869837027285,down
XRCC2,4.28183119549909,30.715640881966,3.00464754786908e-104,3.56296569221857e-102,227.4541345966,up
NOSTRIN,-4.62464121456327,-30.6356873183494,6.03661692406094e-104,7.0938406448154e-102,226.757707225655,down
IGSF9,5.46818468045028,30.5809056664133,9.74086146755127e-104,1.13446247306017e-101,226.280079957194,up
FANCI,3.33717670810096,30.4997156462062,1.980941189357e-103,2.28667228973209e-101,225.57152167333,up
RFC4,3.6701899635839,30.4946574405937,2.07056555670577e-103,2.36916290540965e-101,225.52735092618,up
STARD8,-3.42707366104869,-30.4204160484712,3.96559257294533e-103,4.49801648013033e-101,224.878674698733,down
CDC25A,4.17135092092357,30.3999627631064,4.74362489902704e-103,5.33412441231972e-101,224.699846698239,up
KIAA1524,3.61832547690053,30.3755814431624,5.87331921338372e-103,6.50848569755154e-101,224.486607484417,up
WDHD1,3.0778617091767,30.3753009293094,5.88777455006962e-103,6.50848569755154e-101,224.484153681249,up
FAM83D,4.44492853443147,30.3319575122689,8.60906479037713e-103,9.43669253156969e-101,224.104889252566,up
SPAG5,4.08713433902677,30.2695992351398,1.48773112673343e-102,1.61716373475924e-100,223.558834340573,up
RAD54B,3.26046979626532,30.2255420263558,2.19025943827537e-102,2.3611358770962e-100,223.172748304995,up
PLK4,3.24760224575857,30.2002239967958,2.7357034063303e-102,2.92496026493217e-100,222.950771019223,up
KLF2,-3.7950965705656,-30.184815934249,3.13226453119014e-102,3.3217283369792e-100,222.815641345928,down
MND1,4.83169406185807,30.1105303964738,6.01827173702979e-102,6.33083359175941e-100,222.16374300596,up
RAMP2,-3.45469553477877,-30.0816660057173,7.75803413362032e-102,8.09566377911547e-100,221.910258504548,down
B4GALNT4,7.01680528816605,29.9700814662159,2.07247641725255e-101,2.1455065386224e-99,220.929371810892,up
RRM2,4.36270398228629,29.9634247092282,2.19769894327917e-101,2.25722716662468e-99,220.870807190526,up
SNRK,-1.79045730633013,-29.9417364296637,2.66070009406746e-101,2.71141968961062e-99,220.679961048419,down
NEIL3,5.14623952410878,29.8800824047012,4.58308266768512e-101,4.63424266025463e-99,220.137121712158,up
EME1,4.2009976448565,29.7762468568018,1.1464291042752e-100,1.1503093258589e-98,219.221840708003,up
PTTG1,3.54695405007697,29.5551094375141,8.11448996058668e-100,8.07980206457196e-98,217.268197616292,up
PTPRB,-4.08210476158325,-29.5485648642019,8.59911307751139e-100,8.49748719568626e-98,217.210288866894,down
GPR116,-4.52858019631563,-29.5151376165291,1.15654439634364e-99,1.13428309066966e-97,216.914431438941,down
ESCO2,4.30200152003426,29.4605403981776,1.87719803445763e-99,1.8273262060795e-97,216.430911772219,up
PERP,3.54625308991533,29.4358941727484,2.33623360989957e-99,2.25732083018741e-97,216.212523479432,up
SLC9A3R2,-2.73958152120384,-29.3873420878725,3.59556954891488e-99,3.4485742055916e-97,215.782092180942,down
CLEC14A,-3.41555316787085,-29.2560167425577,1.15576393539101e-98,1.10042224622192e-96,214.616419911628,down
USHBP1,-3.97390284912087,-29.1841673930518,2.19123976012307e-98,2.0626623842272e-96,213.977789569842,down
RACGAP1,2.58323893832098,29.1838204298238,2.19802262655306e-98,2.0626623842272e-96,213.974704092503,up
C17orf53,4.07722954595716,29.0405930554593,7.88233380393193e-98,7.34408300989201e-96,212.699775596163,up
AGER,-8.01456952377961,-29.0382911092794,8.04595124021921e-98,7.44336084946237e-96,212.679264890595,down
MKI67,4.23616667313646,28.9448225064965,1.85397075474459e-97,1.70304186794989e-95,211.845909126898,up
GPD1,-6.49134801857456,-28.882273780635,3.24306379978882e-97,2.95821847583534e-95,211.287648468196,down
GIMAP8,-3.73830703047013,-28.8720202965532,3.55455383159284e-97,3.21983334578452e-95,211.196089413132,down
CD302,-3.13373916174645,-28.8543664776362,4.16268903322059e-97,3.74469763788478e-95,211.038419292308,down
HSD17B6,-4.61705853726564,-28.8422279149559,4.64028028638808e-97,4.14574082572918e-95,210.929985585607,down
PVRL1,4.65935013734387,28.7892748862197,7.45431225173009e-97,6.61456115724948e-95,210.456751308919,up
MCM2,3.6112770470049,28.7700819835115,8.85235267814294e-97,7.80203299552004e-95,210.285144490617,up
HSPA12B,-3.54168653681172,-28.750844017831,1.05172966795132e-96,9.20722267701815e-95,210.113090821709,down
SLC39A8,-4.37814083723892,-28.7399847638588,1.15920572704198e-96,1.0080453002357e-94,210.015952279308,down
GNG11,-3.56332948488417,-28.7129176162731,1.47744979828072e-96,1.27628179925653e-94,209.77376943647,down
SERPINB5,8.31587971701099,28.6634607472294,2.30201733261157e-96,1.97549434780166e-94,209.33103048636,up
RAMP3,-3.82766202152943,-28.6586100492096,2.40439061637443e-96,2.04986086274431e-94,209.287591323996,down
HMMR,4.03179874981532,28.5591970317478,5.86874128944131e-96,4.97090008957613e-94,208.396710747108,up
MTBP,3.04189951408752,28.5342942290163,7.34010507755838e-96,6.1770535891401e-94,208.173363687999,up
ERCC6L,4.5284226219696,28.3889284891228,2.7131399277412e-95,2.26860238573438e-93,206.868156549248,up
KIAA0101,4.13445210522718,28.3616495869842,3.4684707625506e-95,2.88170271507707e-93,206.622948481133,up
CCNE1,4.50932871789118,28.3534382778789,3.73467886018915e-95,3.08323740837388e-93,206.549120529341,up
ZWILCH,2.20588961971783,28.3244295247437,4.84994377545907e-95,3.97878406333887e-93,206.288239302128,up
FAM107A,-6.27002061348022,-28.2446466159668,9.9556743341735e-95,8.11636350093495e-93,205.57022849006,down
EZH2,3.72134883309461,28.1800232698923,1.78358587387673e-94,1.44503690303404e-92,204.988102025911,up
EDNRB,-4.93129256131216,-28.0822217856957,4.3144435159569e-94,3.47392600136678e-92,204.106182257173,down
PSAT1,5.11009465790428,28.0625303743304,5.15493804974452e-94,4.12521545526795e-92,203.928481577526,up
SECISBP2L,-2.28773306879653,-28.0067974312574,8.53313714652427e-94,6.78696591093065e-92,203.425288594833,down
TENC1,-2.79948513674567,-28.0008424650501,9.00545047440363e-94,7.119217938674e-92,203.371502044939,down
TK1,3.8582826552668,27.8926758543012,2.39769905380212e-93,1.88407147336113e-91,202.393804499493,up
TCF21,-5.42799171956681,-27.8910851379329,2.43250313817432e-93,1.89997430744586e-91,202.379416243281,down
CSRNP1,-3.54138430152296,-27.888955780442,2.4798856142912e-93,1.92545404481038e-91,202.360155445094,down
BLM,3.48074358468549,27.8389252668099,3.90254945656209e-93,3.01212160422461e-91,201.907461398238,up
ECT2,3.44982871544985,27.7829527424059,6.48336168656054e-93,4.97464528467622e-91,201.400660906925,up
HYAL2,-1.95765274488272,-27.7512955094532,8.64079067968249e-93,6.59125576758938e-91,201.113862905577,down
GRHL3,7.83218134091362,27.7222116527764,1.12514764089222e-92,8.53280571383608e-91,200.850277180311,up
DSP,4.37420639708203,27.5967086579222,3.51928632276816e-92,2.65350120197618e-90,199.711740902909,up
ASF1B,3.66203985132101,27.583117847431,3.98227929954275e-92,2.9853362748986e-90,199.588340275315,up
CLIC5,-6.48101166348326,-27.5382458734089,5.98989004997785e-92,4.46469290353778e-90,199.180766671881,down
CDKN3,4.302047056922,27.5312714215084,6.38239218901801e-92,4.73022293826994e-90,199.117396971589,up
ECE2,3.97028734826357,27.3609978846042,3.01081092107266e-91,2.21881455674981e-89,197.568588365626,up
PITX1,7.40549562865526,27.334067220055,3.84916436716155e-91,2.82070224748625e-89,197.323327467589,up
FAM83F,6.25283294276804,27.3284199754446,4.05267614142236e-91,2.95324623400633e-89,197.271886969853,up
E2F8,4.29770749248924,27.3105300604812,4.77128489919268e-91,3.45759112361496e-89,197.108904887109,up
MCM8,2.84869124987976,27.2249085642665,1.04267316705256e-90,7.51415955305721e-89,196.328372428036,up
FEN1,2.56750028703582,27.1673101377448,1.76498806083919e-90,1.2649727618454e-88,195.80283925514,up
NPR1,-4.59536616348815,-27.14805042027,2.10481774039662e-90,1.50028648118763e-88,195.627029329895,down
DNA2,3.23908534829631,27.1201070371909,2.71768081811879e-90,1.92659937997508e-88,195.371878222935,up
FAM105A,-3.39244791180426,-27.1178292450013,2.77489730601967e-90,1.95652759241733e-88,195.351075867546,down
NLRC4,-3.41142676255695,-27.0958891859706,3.39168874120441e-90,2.37855849141238e-88,195.150674723717,down
RTKN2,-4.34071436773392,-27.0746640995084,4.11876004155617e-90,2.87300031989619e-88,194.956753288369,down
CDCA4,2.89774255281985,26.9807263991583,9.7351708043302e-90,6.75455148785548e-88,194.097899174859,up
HMGA1,2.78442831417874,26.9520052889163,1.26662424445981e-89,8.74171780144643e-88,193.83511300496,up
PRX,-4.14426917747249,-26.8730216308065,2.61330355809813e-89,1.79410166378063e-87,193.111977177975,down
ALDH3B1,-4.19448392813728,-26.8497979309146,3.2339382438527e-89,2.20855970957145e-87,192.899221954578,down
FAM72B,3.63571971734222,26.8320867791087,3.80473483648845e-89,2.58484172953934e-87,192.736928145345,up
SHE,-4.04957014131376,-26.8311461956252,3.83772424546811e-89,2.59374482165213e-87,192.72830827174,down
IL3RA,-3.06447945956893,-26.8292596334522,3.90475815819033e-89,2.62544667089869e-87,192.711018788826,down
AK1,-2.63117301014425,-26.8264887958557,4.00534376843721e-89,2.67926687771769e-87,192.685624618203,down
KNTC1,2.83062643469957,26.8193773097244,4.27553693521591e-89,2.8454134583141e-87,192.620445429277,up
DUSP9,7.35684845560879,26.8118449494641,4.58165110584935e-89,3.03365771698979e-87,192.551402752366,up
TIMELESS,2.58387370749511,26.7912475333851,5.53550420935088e-89,3.64672307609964e-87,192.362572258798,up
OSCAR,-3.72138976816384,-26.7701482648207,6.71915097862257e-89,4.40425152588708e-87,192.169092897077,down
E2F2,3.68228868060878,26.671365955597,1.66571373080296e-88,1.08637849522969e-86,191.262618494991,up
CENPM,3.75795849830356,26.6683056013998,1.71325892009957e-88,1.11182832605865e-86,191.234518264865,up
ARRB1,-3.57429983507635,-26.6283323143848,2.47463565018123e-88,1.59797759509722e-86,190.867389579065,down
CHAF1B,3.01885897562134,26.6029094804197,3.1268807111523e-88,2.00921339883106e-86,190.633807393885,up
CD93,-3.44925303445391,-26.4862239738813,9.15845282160728e-88,5.85602248063948e-86,189.560819882496,down
NXPH4,6.77633117353763,26.4798395627725,9.71351394316145e-88,6.18063784754136e-86,189.502069472306,up
GPR146,-2.97138406558308,-26.4241120159527,1.6237230524918e-87,1.0281477425584e-85,188.989069981699,down
TRAIP,3.03234221300143,26.3467210848534,3.31609788273177e-87,2.08962226001706e-85,188.276098307327,up
TIE1,-3.25164722861793,-26.3429944471968,3.43215931278342e-87,2.15235990749745e-85,188.241750192481,down
RHOJ,-3.04004077367469,-26.2744323545211,6.4646811368028e-87,4.03470338509358e-85,187.609555978632,down
ZC3H8,2.40186478708338,26.2136717640152,1.13349068713951e-86,7.04059643954653e-85,187.048881745782,up
KANK2,-2.89475424848352,-26.2084028556363,1.19007243628635e-86,7.35701652081476e-85,187.0002440309,down
GINS4,3.7712552387943,26.2029748208042,1.25132199877281e-86,7.69917176980777e-85,186.950134348957,up
DTL,3.38572549052474,26.1977827361832,1.31286052552012e-86,8.03988389431197e-85,186.902199972166,up
TRPV2,-3.00271172704805,-26.1941370953708,1.35787216183311e-86,8.27667499016409e-85,186.868540982086,down
C1orf112,2.62618869490091,26.1739032416219,1.6372905112341e-86,9.92100654165319e-85,186.681703121345,up
FAM131C,6.47960478992801,26.1735365483547,1.642852969179e-86,9.92100654165319e-85,186.678316706612,up
LIMS2,-3.61488752245303,-26.1669080020011,1.7467294196287e-86,1.04996951841644e-84,186.617099601505,down
CENPL,2.4732019819101,26.0482309085508,5.23951149664222e-86,3.13505449367895e-84,185.520293267385,up
COL7A1,6.59222615098377,26.0452498977183,5.38619733922312e-86,3.20810767547153e-84,185.492724009462,up
SASS6,2.29454857387482,26.002756725109,7.98471894595318e-86,4.73421245140969e-84,185.099634221401,up
TNXB,-5.64244899018718,-25.9981258358669,8.33484644274077e-86,4.91944511308193e-84,185.056784111243,down
GIMAP6,-3.43760472123706,-25.9660760321555,1.12179917323496e-85,6.59132811516976e-84,184.760162900754,down
CENPH,2.833818732998,25.9630529485282,1.15368440072002e-85,6.74827772331475e-84,184.732178741878,up
DQX1,6.81967302782414,25.9297962821658,1.57042111272517e-85,9.14489865820852e-84,184.424265158455,up
ADCY4,-3.19854167050922,-25.9136915344305,1.82343361427457e-85,1.05710524731544e-83,184.275115019879,down
OTX1,5.8994483132301,25.888047355704,2.31320913042573e-85,1.33511061492359e-83,184.03756259208,up
CD300LG,-8.01776095266038,-25.8742939178146,2.62810099464148e-85,1.51017398123804e-83,183.910131015931,down
EPN3,4.64842614370876,25.8596854008697,3.0097087592563e-85,1.72187022174295e-83,183.774755453535,up
SYNE1,-3.68782397445818,-25.8522907909535,3.22354317449558e-85,1.83615271476508e-83,183.706222035325,down
RASGRP4,-3.61658188873614,-25.8209812802976,4.31096827430141e-85,2.44488131173859e-83,183.415982575937,down
KPNA2,2.69250135311168,25.7892038308961,5.79091907286712e-85,3.26998910763977e-83,183.121302636296,up
UBE2S,2.981754566888,25.7587698505925,7.68322162865935e-85,4.31982512604451e-83,182.838984262391,up
LYVE1,-4.64999950432945,-25.7381446375591,9.30648876743241e-85,5.21003602928705e-83,182.647602432712,down
DLX6,8.61506524932171,25.6767900271848,1.64634763441992e-84,9.17733271084336e-83,182.078035859745,up
TMEM132A,3.1387513705537,25.6562825745464,1.99233721494162e-84,1.10587432475313e-82,181.887576136505,up
TNFSF13,-2.74153729530095,-25.6527842471651,2.05824198482617e-84,1.13761476483359e-82,181.855081725657,down
DSCC1,3.06508730723266,25.6152993115953,2.9172452827466e-84,1.60559272017496e-82,181.506823199805,up
CCDC34,2.98887653836678,25.547663052908,5.47578490718979e-84,3.00109824913376e-82,180.878081947059,up
ST6GALNAC6,-1.94805844611722,-25.4788523767132,1.0396154825708e-83,5.67395161282575e-82,180.237952823725,down
AOC3,-4.46231253063238,-25.4419862355707,1.4659778246802e-83,7.9675894771369e-82,179.894801679502,down
F8,-2.96583457287799,-25.438524552599,1.51406749740709e-83,8.19481179924403e-82,179.862573288965,down
FERMT1,4.85382536841539,25.3593410834309,3.16908499185822e-83,1.70816300139664e-81,179.125048090795,up
GLIPR2,-3.05173349637633,-25.3534955395538,3.34677157626863e-83,1.79651392760691e-81,179.070577360714,down
ENG,-2.97093398144079,-25.3160331051057,4.74785336464092e-83,2.53815570854001e-81,178.721409973015,down
FAM72D,3.81053707907978,25.2592150500927,8.07141651622968e-83,4.2972880423551e-81,178.191576088506,up
ECSCR,-3.63176792418363,-25.2285276162902,1.07516282542141e-82,5.70098532308816e-81,177.905281401294,down
PRAM1,-3.97060640977813,-25.2175372960054,1.19146375402474e-82,6.29208631882538e-81,177.802726198021,down
FLI1,-2.89855213787185,-25.2067470049611,1.31789418892428e-82,6.931698306584e-81,177.702026103454,down
CDCA7,4.14261524569296,25.1675566036697,1.90109023074606e-82,9.95896424492034e-81,177.336187537725,up
DENND3,-3.07511282361938,-25.1155257942587,3.09285779026922e-82,1.61372948065087e-80,176.850255005343,down
DLX5,6.95500664638709,25.1098758115899,3.2607529987726e-82,1.69455227553744e-80,176.797472246786,up
CD34,-2.86452653071228,-24.9933933506466,9.70344648636594e-82,5.02268872889513e-80,175.708596728367,down
SHCBP1,3.16011042706285,24.9928316617152,9.75463815793893e-82,5.02922925423539e-80,175.703342925875,up
ATAD5,3.24587309988324,24.9798422281526,1.1016925621505e-81,5.65766841759493e-80,175.581836827432,up
DSC3,7.70603182044788,24.933592051575,1.69938638612809e-81,8.6928611845705e-80,175.149071892249,up
PRR11,3.7511648893562,24.9118605651965,2.08337143718501e-81,1.06154285260317e-79,174.945659333734,up
SLC6A8,4.57517677382318,24.8915500053547,2.52042557112682e-81,1.27923856613923e-79,174.755506639776,up
FZD4,-2.80990874747943,-24.8773884947099,2.87840144947075e-81,1.45526622119754e-79,174.622899880951,down
HSPB6,-4.5129443679389,-24.7603216829976,8.63493219863065e-81,4.34880523548024e-79,173.525978140016,down
SOX17,-3.67609462170945,-24.7458366850877,9.89307943949173e-81,4.96328185418193e-79,173.390163949326,down
ICAM2,-3.14331235840529,-24.7402820459521,1.04228531489098e-80,5.20903051625973e-79,173.338077382492,down
C12orf56,7.78623051311929,24.7074620067983,1.41863835426793e-80,7.06286973017973e-79,173.030261177311,up
