,logFC,logCPM,LR,PValue,FDR,direction
STX11,-3.43805698671641,4.57725163700519,826.317373917832,1.02401124345627e-181,1.33572026596436e-177,down
SH2D3C,-2.73289010608465,5.26907896867182,700.049090305972,2.91762281172604e-154,1.90287359780773e-150,down
LIMS2,-3.23648384343013,5.44095328371067,667.178457819682,4.10401741806703e-147,1.78442677337555e-143,down
KANK3,-3.07232622145885,3.86093214202113,660.941036603429,9.32570245369339e-146,3.04111157014942e-142,down
HSPA12B,-3.24928957849426,3.97521667480922,646.290186780357,1.43194377662374e-142,3.73565492445601e-139,down
ACVRL1,-2.88742935736073,5.92550982138311,636.784721333558,1.67193377846562e-140,3.63478403438426e-137,down
SEMA3G,-3.59507664271691,4.42509347405538,603.608869324468,2.7469144049899e-133,5.1186787855269e-130,down
FGD5,-2.62113042692899,4.98447080255747,600.192543208784,1.52026523334009e-132,2.47879246296102e-129,down
TEK,-3.5184440755963,4.73596686162814,596.302455785864,1.06671507341998e-131,1.54602571307668e-128,down
GIMAP8,-2.81472322074101,4.935125914398,586.684534872947,1.31847700771013e-129,1.7198214088571e-126,down
LDB2,-2.94070395852661,4.82984656547964,583.279052693822,7.25810864469339e-129,8.60679719648914e-126,down
ROBO4,-3.1976782937059,5.46476276954755,566.399182510173,3.40875340306227e-125,3.70531494912868e-122,down
S1PR1,-2.95056464470561,5.5830851275134,564.56809840093,8.52925548544858e-125,8.55812373478394e-122,down
RAMP3,-3.41203423890685,5.04466138541158,563.842672845754,1.2266297589e-124,1.1428684696494e-121,down
RTKN2,-4.25868850708361,6.13660442690223,555.036744365319,1.00995624948685e-122,8.78257954553767e-120,down
CDH5,-2.85107542963062,6.36172621428659,525.419683214279,2.80175186908606e-116,2.28412821127241e-113,down
PTRF,-2.50022368129861,8.23465838469299,521.47318688041,2.02316564570888e-115,1.55236309897803e-112,down
PYCR1,3.70788666710667,7.30327982888308,512.232921859601,2.07203393678628e-113,1.50153392619113e-110,up
LRRC32,-2.77905137511677,5.85842241346928,501.743261004291,3.96892775938407e-111,2.72477335228452e-108,down
HEG1,-2.55804692296123,7.05635160884549,501.536916996835,4.40118064612494e-111,2.87045001740268e-108,down
STARD8,-2.54121394813643,3.97063337426877,492.807928396737,3.49013647263537e-109,2.16787334043123e-106,down
TIE1,-2.47282287825337,5.05338070620289,481.751745410374,8.88319538263917e-107,5.26692729868842e-104,down
CALCRL,-3.02789534268221,6.04490863930655,480.795233949526,1.4345075401637e-106,8.13552884951969e-104,down
RAMP2,-2.96953928160014,4.69966138772429,477.863165765957,6.2332732453586e-106,3.3877840088524e-103,down
USHBP1,-2.88337790115347,1.94300194605827,476.189064217694,1.44212067992979e-105,7.52440885960165e-103,down
ARHGEF15,-2.83413148989297,4.18893078675257,470.019098644256,3.1740423292313e-104,1.59239262086512e-101,down
SPOCK2,-3.68913405878858,7.38433548800692,461.429576223928,2.34850683887198e-102,1.13458974837949e-99,down
GIMAP6,-2.40090381251081,5.03593006901654,458.830795102739,8.63636801696972e-102,4.02331372904832e-99,down
CLEC1A,-2.56737953600979,2.15502967723426,458.713502490321,9.15917138206848e-102,4.11973212095522e-99,down
JAM2,-2.60248540381511,3.16286685460136,456.715860519338,2.49219629694267e-101,1.08360694991067e-98,down
CYYR1,-2.47578525555604,4.44257050708483,451.8967534981,2.7882482950173e-100,1.17322292774857e-97,down
PNPLA6,-1.71566933074535,6.9256277174825,449.149751200435,1.10446925373685e-99,4.50209279554485e-97,down
GPR146,-2.40630093269984,3.32659730840225,442.562298898197,2.99774621715658e-98,1.18492732292698e-95,down
TRPV2,-2.28419405933402,4.908647247637,440.341078719728,9.12461203958782e-98,3.50063057189363e-95,down
OTUD1,-1.9199717654834,4.94473864652393,436.856330011868,5.23161144111585e-97,1.94974684679757e-94,down
CD93,-2.513899136672,7.14779244248255,436.748978379298,5.52077080414734e-97,1.99944429466182e-94,down
FEZ1,-2.40864633835483,3.38615851647688,436.695218011567,5.67153012131917e-97,1.99944429466182e-94,down
MYCT1,-2.54082624388265,3.83083694288816,432.556969264482,4.51198550021034e-96,1.54879839117746e-93,down
EPAS1,-2.67062392531072,9.53565675968052,431.542656460604,7.50119370750694e-96,2.50886078771078e-93,down
LYVE1,-3.6787969641458,4.09121333000341,431.221452328185,8.81129856061933e-96,2.87336446061797e-93,down
