,logFC,logCPM,LR,PValue,FDR,direction
TSPAN4,-2.73840845254053,6.72843403534006,502.495995368016,2.72204160789127e-111,6.82813667948725e-109,down
CHEK1,3.25125430661341,3.88968233107836,498.737731762571,1.78901949436642e-110,4.40301326122936e-108,up
CDCA4,2.85069737475328,4.92296106365202,497.914284308474,2.70260023325833e-110,6.5282810078929e-108,up
SKA3,4.82600382571647,3.11334041053031,497.594969063828,3.17145813266049e-110,7.52154543316791e-108,up
MFAP4,-4.61062630614462,8.48716110587949,496.282526146028,6.12101655473212e-110,1.42575964178439e-107,down
ARHGEF15,-3.55831390018692,5.16007843259178,496.036140690695,6.92520888744523e-110,1.5847793811901e-107,down
HJURP,5.48939206402901,4.39882662721591,495.917498021013,7.34932651384778e-110,1.65283819045915e-107,up
ECT2,3.60592921256719,6.62190428159574,495.336072309582,9.83458983773927e-110,2.17427779395714e-107,up
SCARF1,-2.86973948316201,5.267823611682,492.845400800239,3.4252236625464e-109,7.44643624237588e-107,down
WDHD1,3.06666499287445,4.39148971969764,492.733170924035,3.62333591566129e-109,7.74799896457145e-107,up
CCNA2,4.47469326036663,4.92048757950585,487.542791091599,4.88062567611455e-108,1.02682066643933e-105,up
KIF14,5.6106392165423,3.81558467675426,480.299901227464,1.83859415694678e-106,3.80676542590695e-104,up
CKAP2L,5.0751569305151,3.65190056729399,480.18687533022,1.94571860911263e-106,3.96561774019769e-104,up
FAM72B,3.65298738788266,3.22040433399775,479.786434964507,2.37801706215778e-106,4.77213147058248e-104,up
DEPDC1B,5.0716613743041,3.17737510735897,477.34828680852,8.0677760439405e-106,1.59448591995697e-103,up
GIMAP8,-3.68630586664783,5.88559749898417,475.348741559843,2.19713777166433e-105,4.27753210352082e-103,down
CDK1,3.81218661608476,5.62972878895321,472.933254449518,7.3701322653901e-105,1.41376478337865e-102,up
UHRF1,4.88702866376476,4.12537880825365,469.700478145757,3.72346184311827e-104,7.03896177994706e-102,up
ARRB1,-3.34806265201095,5.7052335910791,467.819202120472,9.55715448273198e-104,1.78090747246794e-101,down
TPX2,5.48044849707179,6.69937281013399,467.629446709054,1.05104471753093e-103,1.93096159091176e-101,up
CASC5,4.44815547970784,3.68211285254138,466.287169339702,2.05927605089744e-103,3.73072177887586e-101,up
FAM64A,5.18812059894551,2.98794332331251,465.995535748577,2.38329211555156e-103,4.25858388428145e-101,up
ASPM,5.2736214128286,5.07554224157216,464.7594188302,4.42762652070074e-103,7.80458923459736e-101,up
GPD1,-6.84700071433009,5.13402010209792,464.370254503501,5.38093899807102e-103,9.35852910544511e-101,down
DLC1,-4.26872813411894,7.63043365440967,462.828627833245,1.16502985325051e-102,1.99955913234205e-100,down
ATAD5,3.26367453636258,3.29762382276042,461.8762087538,1.87757643496768e-102,3.18066324905433e-100,up
CBLC,4.22212350784256,4.78522489144789,461.67976736274,2.07179276003633e-102,3.46467496947613e-100,up
AK1,-2.58215112350601,6.38342034554869,461.168300383672,2.67700769684553e-102,4.42011245539912e-100,down
TEK,-4.23189089423558,5.83541153927413,460.937511376523,3.00519769317713e-102,4.89997483872531e-100,down
MYCT1,-3.28330399230629,4.67298583812689,459.874316002305,5.11967370593416e-102,8.24457084200064e-100,down
SLC2A1,5.58866982121144,9.30593220276405,458.540872657615,9.98673808526537e-102,1.58862209249026e-99,up
JAM2,-3.01465927938195,4.083806696168,458.362891285347,1.09183185667181e-101,1.71588611306351e-99,down
CDC25A,4.25728722606511,2.98770095797405,457.495521980486,1.68621185160659e-101,2.61844611813766e-99,up
HOXC11,9.64232803989199,1.1069341182676,456.566797710995,2.68547677544737e-101,4.12110106575711e-99,up
RASGRP2,-3.62176480934368,4.03715001309023,455.044004847598,5.75988728998901e-101,8.73627555937403e-99,down
NPR1,-4.23584382928894,5.64016278921718,453.403037163209,1.31077050276237e-100,1.96525177448648e-98,down
KIF18B,5.84852397189061,4.14746001820644,452.897360005869,1.68878483000955e-100,2.50323969575506e-98,up
KIF11,4.26125774158456,5.28826356968458,451.702675964191,3.07303648744872e-100,4.50389752160462e-98,up
FAM83D,4.29542079535126,5.54145754865585,451.454034698342,3.48079559191649e-100,5.04483307788431e-98,up
KIF4A,5.59723048256823,4.71221815522663,451.293312520323,3.77273133614799e-100,5.40785797238619e-98,up
NXPH4,6.7109164010745,4.77300755172287,450.642603342056,5.22718093390324e-100,7.41123348932977e-98,up
RECQL4,3.99617580247947,4.73270292682115,450.43526503457,5.79949217774339e-100,8.13425548026718e-98,up
FAM72D,3.93586605048998,2.43419662890139,450.391983843025,5.92664798318374e-100,8.22416981836689e-98,up
C3orf72,10.3319134414029,1.21328726465311,450.219554042792,6.4615182060686e-100,8.87200457683777e-98,up
CDC45,5.93299188654971,4.20200234528698,449.747163627107,8.1872830645985e-100,1.11244708640232e-97,up
TRPV2,-2.89037644064819,5.7412514766274,449.721173180743,8.29461157475158e-100,1.11541147815525e-97,down
FGR,-3.225326080234,5.59770249879533,449.106979723336,1.12839701087731e-99,1.50191944998813e-97,down
FOXM1,5.51272718990532,6.25969360642344,448.144086969931,1.82816522602052e-99,2.40874618264765e-97,up
CLEC14A,-3.322553302677,6.08849302235741,447.543297353865,2.47038858186663e-99,3.22237486618683e-97,down
CDC20,5.34570469775192,5.60590555734083,446.999856094074,3.24365541786886e-99,4.18913279907737e-97,up
DPEP2,-3.85267917216426,3.49148757725205,446.943246486553,3.33698851651255e-99,4.2674194322931e-97,down
ESPL1,4.68719424430594,4.0921218491283,446.475292083237,4.21887042564947e-99,5.34281027496812e-97,up
ROBO4,-3.78837687710024,6.60257083317263,445.086942331114,8.45952138946472e-99,1.06101920196325e-96,down
SKA1,5.20893936667353,3.30716954325339,442.520521121421,3.0611682523822e-98,3.80284558895937e-96,up
C5orf34,3.26731566613874,1.94137812368874,442.080664109837,3.81606636618782e-98,4.69592166797678e-96,up
FEN1,2.67725966342773,5.52479869765329,441.45707842859,5.21592063474704e-98,6.35854848220939e-96,up
IGSF9,5.30005962119637,6.55345288448162,439.168918617831,1.6418063847405e-97,1.98293726690325e-95,up
SPAG5,4.20967541427418,5.26020878182452,438.697234620503,2.07959668841124e-97,2.48864763336112e-95,up
FANCI,3.3648969522472,5.79328058792104,436.896105278623,5.12836244066817e-97,6.08130542509778e-95,up
CDCA8,4.55780474335152,5.40850375387345,436.364314686162,6.69451079016175e-97,7.86695484206035e-95,up
CENPA,5.86525749293336,3.38150098828356,435.983757332546,8.10110805680428e-97,9.43489763329955e-95,up
AHCYL2,-2.9813824443723,6.99575497929701,435.829411567954,8.7525927309884e-97,1.01034353613286e-94,down
HOXD11,10.4957089433808,2.79453842353549,435.058382062103,1.28809057274699e-96,1.47384679218524e-94,up
PTPRB,-3.92978579888335,7.18730653150422,434.906666919126,1.38984484222234e-96,1.57644661929985e-94,down
CDCA2,5.16072286970141,3.35967943014499,434.272871897385,1.90945048698442e-96,2.14714415105387e-94,up
LIMS2,-3.49213910192689,6.52182264174442,432.61352221162,4.38590398954514e-96,4.88972065295956e-94,down
UBE2C,5.53312521999787,5.04871986426937,430.2558168195,1.42958365063086e-95,1.58029568973126e-93,up
EZH2,3.56543779322197,4.44021298794374,428.952356395034,2.7473135095355e-95,3.01142499314126e-93,up
RNASE1,-3.66694469706052,9.00449064278839,428.829951559469,2.9211225803733e-95,3.17526024486577e-93,down
TRIP13,4.60087524011936,5.11171773100463,428.807635300818,2.9539758765455e-95,3.1844348209636e-93,up
OIP5,4.71470278590757,2.62499596692862,428.757406752891,3.02927886464513e-95,3.23884536970747e-93,up
RCC1,2.38121102707203,5.2108312961862,428.213220337417,3.97907699785976e-95,4.21976263090104e-93,up
MCM4,3.21076588892249,6.48550318018687,427.849805961219,4.77397660729611e-95,5.02191539238471e-93,up
SLC39A8,-4.23380638864692,8.48368679807567,426.891894709141,7.71565030052091e-95,8.05143540159958e-93,down
TNFSF13,-2.85938421988851,6.40370114671389,426.023527637858,1.19227424348003e-94,1.2342877168217e-92,down
CDH5,-3.73075183237986,7.42994891977266,425.992558223339,1.21092375132222e-94,1.24372357576748e-92,down
SLC35A1,-1.66641631613606,5.21521874284648,425.925499747048,1.25231155392917e-94,1.27618374292594e-92,down
CFP,-3.73867635566222,2.94541461102951,425.822225468994,1.31883518674298e-94,1.33355706789732e-92,down
GTSE1,4.98950156623902,3.84198159552145,423.584201192841,4.04865044579289e-94,4.06235357037865e-92,up
TENC1,-2.79834357339094,7.10249196224319,422.248163014428,7.9087905139793e-94,7.8749819438432e-92,down
CENPE,4.21070199554204,4.17567234585509,419.878187881435,2.59394117551654e-93,2.56328550707862e-91,up
AGER,-8.47375832605578,9.9364907565541,419.77149587497,2.73642105084675e-93,2.68375008926654e-91,down
RAE1,1.64486372352724,5.35473754408826,418.984693409993,4.05919935509859e-93,3.95135793939597e-91,up
CPM,-3.80976509706475,7.40600306789073,417.505298234064,8.52023189222692e-93,8.23243739275614e-91,down
KPNA2,2.80780170018751,7.07582587675447,416.449314759565,1.44644733629414e-92,1.38731316578094e-90,up
TFAP2A,5.96877042513068,4.927380039769,415.815606074505,1.9871920061496e-92,1.89203887067265e-90,up
CCDC34,2.81101002527926,4.06801406926206,415.757692964303,2.04571724072735e-92,1.93364751362664e-90,up
CCNB2,5.17487679221145,5.02769006139777,415.017601351054,2.96441843492356e-92,2.78186144353546e-90,up
ALDH3B1,-4.16667229768347,6.75222198703552,413.821119836264,5.39978051764593e-92,5.03105264801239e-90,down
RFC4,3.61410815335149,5.32714594406439,412.608439875347,9.9160895402697e-92,9.17343772789206e-90,up
GPX3,-4.00862135737846,9.20272463941289,412.321879867254,1.14476487383535e-91,1.0515713390358e-89,down
MCM10,5.38462043990449,3.76757617314068,411.844874761096,1.45394102205689e-91,1.32623823018951e-89,up
OSCAR,-3.57507818164456,5.4726690411058,410.713283466055,2.56367698896891e-91,2.32226407250767e-89,down
BLM,3.50054426069972,3.58443207503713,409.817727667568,4.01608131104891e-91,3.61281135319462e-89,up
RAI2,-2.89297730034853,4.6864628756219,409.317450452635,5.16060091029537e-91,4.61060810095156e-89,down
COL7A1,5.98822601036521,7.1586395424226,408.723202094635,6.95110143458822e-91,6.16803857909992e-89,up
CDC6,4.9025970720811,4.9295204652622,408.077187782991,9.60894431898392e-91,8.46885606059637e-89,up
FLI1,-2.80805399993649,5.6389824435492,407.528761711889,1.2648979724252e-90,1.10733752700096e-88,down
KIFC1,4.12679881340748,4.8821493115145,405.775718683692,3.04547830116333e-90,2.64834793069163e-88,up
EMCN,-4.14849402482227,5.57367112611584,402.996980029665,1.226127924454e-89,1.05917964546874e-87,down
CENPF,4.89281950492052,6.41235678303292,402.921655866833,1.2733054832679e-89,1.09269715287806e-87,up
MCM2,3.72082663532114,6.85412575108282,401.574713847252,2.5011567320853e-89,2.13235871982488e-87,up
ANLN,5.11657916383609,5.87936026073625,400.118049643461,5.1908291961401e-89,4.39669974249684e-87,up
ABI3BP,-4.71126007408132,6.66099931789904,399.397456571004,7.449052345213e-89,6.26873798651344e-87,down
GPR146,-2.73834193816736,4.23036289415109,397.846733704135,1.62060353159337e-88,1.3550738760323e-86,down
GABRA3,9.1850660174443,2.0061956931647,397.684350146797,1.75802938638184e-88,1.46062008381941e-86,up
TMEM88,-3.02294764287084,2.91717590673563,396.375936300147,3.38732320093093e-88,2.79647112866728e-86,down
C1orf112,2.59326605285072,3.60993739420228,396.359500760856,3.41534458826623e-88,2.8018713716569e-86,up
NDC80,4.82970076419877,3.95436260533116,396.328067075595,3.46958396456779e-88,2.82857832711389e-86,up
ASF1B,3.73344354114451,4.54732273588541,395.690515186652,4.77603924091002e-88,3.86948173033728e-86,up
STIL,3.6667529516156,3.93315760691458,395.371428560228,5.60442383361233e-88,4.51259904232341e-86,up
TIMELESS,2.62424173724325,5.81221921351863,395.085806382218,6.46709412694913e-88,5.17526231852298e-86,up
PBK,5.280718070583,3.83960820215227,394.993478356003,6.77342701796931e-88,5.38735256234096e-86,up
RASGRP4,-3.43109145667005,2.95081702233819,394.443681613491,8.92269912417283e-88,7.05379923489154e-86,down
ESCO2,4.53827359994084,3.01467616657415,393.803907138955,1.22962372969839e-87,9.66217586155769e-86,up
GIMAP6,-3.39517844227055,5.7247963826628,393.591711184177,1.36762318009623e-87,1.06822016533983e-85,down
SUSD2,-5.64213171619909,9.19821068444602,392.536500283901,2.32103991159929e-87,1.80212170279173e-85,down
RNASEH2A,2.40964471637188,4.72586722015091,391.871369842685,3.23951689913955e-87,2.50037032144238e-85,up
CCNF,3.0371061814536,4.31516722251937,391.06899320986,4.8434737722399e-87,3.71636893441749e-85,up
MYO19,2.17752935703387,5.54094785956029,390.741745525388,5.70688013969495e-87,4.35324821884099e-85,up
MCM8,2.68571315053238,4.42783904167296,390.402214132017,6.76573326752282e-87,5.13094329892835e-85,up
RAMP2,-3.22933169286043,5.6695301939891,390.26675870804,7.24108453779081e-87,5.4596940295343e-85,down
BUB1B,5.49421462104563,4.66745571152817,390.203221437429,7.47542239614349e-87,5.60398906524688e-85,up
BRIP1,4.47400729782698,3.08795257975607,389.570048854734,1.02678206907292e-86,7.65334017656408e-85,up
BUB1,4.12256376042486,4.84012877923918,389.474737642037,1.0770297671252e-86,7.9822592513529e-85,up
CHAF1A,2.36855402027704,4.77786615701155,389.038178412789,1.34050253121781e-86,9.8788220436187e-85,up
IQGAP3,4.68112782045533,4.65204209768788,388.058131283548,2.19092293844822e-86,1.60552802298419e-84,up
ABCA6,-3.25840426969048,3.51630314433101,387.537357034766,2.84447365773826e-86,2.07281085986245e-84,down
TMEM132A,3.04779475978789,6.6647706988048,386.589791763738,4.57395601560945e-86,3.31459345931165e-84,up
KANK2,-2.74670969376952,7.36708901681895,386.450139458655,4.90563410748347e-86,3.53530891149251e-84,down
FBLN5,-3.4256028711638,6.74108473201627,385.791235523175,6.82563381034305e-86,4.89195425396235e-84,down
FBP1,-4.41841451645619,7.22831933184183,382.874658743389,2.94516063530572e-85,2.0992718757884e-83,down
NUSAP1,4.04597403945185,5.53882314364412,381.932577179414,4.7229309608406e-85,3.34814736158722e-83,up
SLC6A8,4.12112614619425,7.41060883261197,381.147286178527,7.00132107358734e-85,4.93649903156072e-83,up
PRAM1,-4.00159245127639,4.15771294894697,380.965428456059,7.66960491873831e-85,5.37861970752809e-83,down
HSD17B6,-4.36776286909096,5.65488300132753,380.844622185861,8.14843590417805e-85,5.68386085209083e-83,down
CDCA3,5.05509575532481,3.74766142782948,380.811034937245,8.28679669548451e-85,5.73189619119695e-83,up
CLIC5,-6.51381313260256,7.8041091922042,380.80661333828,8.30518537362944e-85,5.73189619119695e-83,down
CKAP2,2.42548962757068,5.52540071194468,379.807720207677,1.37032507237759e-84,9.40764223373333e-83,up
DSCC1,2.97388642270737,3.2582120083724,379.445642416653,1.64306153808281e-84,1.12209919909698e-82,up
GINS2,4.22289606181107,3.93091066173512,379.150816555914,1.9047692014781e-84,1.29405257625419e-82,up
TIE1,-3.07404088087629,5.86914029272401,377.718160589363,3.90622654672581e-84,2.64004243914463e-82,down
BIRC5,5.93011594127357,4.61900558019913,377.47282005887,4.41746176346772e-84,2.97017377539551e-82,up
RASL12,-2.76077813249087,4.51043804929516,376.724497963996,6.42832067153653e-84,4.30005204305243e-82,down
CENPL,2.48935872009405,3.40723533094771,376.687309805201,6.54928912828853e-84,4.35861874435692e-82,up
ARHGEF6,-2.55839414831304,5.52852471760671,375.542766051116,1.16248138772042e-83,7.69716102610413e-82,down
FKBP4,2.12638849175282,7.35496010860941,374.462744366477,1.99770721371782e-83,1.31606529776441e-81,up
CHAF1B,2.99195431495077,3.73865011329951,372.0439919309,6.71671583501792e-83,4.40265534432029e-81,up
ARHGAP31,-2.90470312466736,6.57101086585903,370.782933805858,1.26393758759605e-82,8.24340094630141e-81,down
GLIPR2,-3.04795304208111,6.51642448259213,370.36454577842,1.55891090378745e-82,1.01166337457729e-80,down
NLRC4,-3.27254208057391,3.34815515968485,370.303728289499,1.60717480389913e-82,1.0378211951515e-80,down
GEN1,2.2674647750034,4.38608894801156,369.249035770597,2.72711051343057e-82,1.75233643040337e-80,up
ZC3H8,2.3217059412397,3.07117754916841,369.090407602154,2.95284882849341e-82,1.88808628033667e-80,up
SHE,-3.87033967532128,5.2103909244753,368.366519069514,4.24478437407393e-82,2.70092523782538e-80,down
C16orf59,4.80146638412181,2.99674009721313,367.802043590829,5.63327752634259e-82,3.56701320648605e-80,up
MTL5,4.28546342711206,3.00027587573447,367.367023516898,7.00616177198301e-82,4.41489730211335e-80,up
SLC9A3R2,-2.73386932331533,7.38909920079973,365.237621972244,2.03764893885203e-81,1.27784099799932e-79,down
UBE2S,2.92216453617043,5.34692839277598,364.142480728647,3.52845687730422e-81,2.20216227308881e-79,up
STX11,-3.43730067660529,5.74853952353516,360.876183327852,1.81467224498633e-80,1.12717070302865e-78,down
FHL1,-4.20280301055537,7.87842818855208,358.491650575205,5.99825047611547e-80,3.70811275878911e-78,down
FERMT1,4.73759591379852,6.02428082432329,357.687429148382,8.97726527362335e-80,5.52355887873316e-78,up
MCM7,2.14578437564998,7.23555768682537,357.293548917463,1.09373471041171e-79,6.69796974770437e-78,up
MFNG,-2.76975839505792,4.96887197266331,356.990960450366,1.2729202851312e-79,7.75886551366888e-78,down
SGOL2,2.82104250880726,3.98410316668117,354.876110503243,3.6755142912492e-79,2.22992597279323e-77,up
MELK,5.59927781576599,4.44903880512709,354.859093656082,3.70700892851363e-79,2.23862150294129e-77,up
STARD8,-3.1823955687686,4.7474868354566,354.699347026251,4.01614517654493e-79,2.41412892547706e-77,down
MEF2C,-2.43520533258713,5.42257644207014,352.991778567132,9.45464531766828e-79,5.65717401484702e-77,down
TTLL12,2.3323518917178,6.79152105920549,352.43546474683,1.24964838046661e-78,7.44311117571071e-77,up
CEP55,4.80362356228217,4.8179212514465,351.472145229371,2.02563420327019e-78,1.20101693397529e-76,up
HELLS,4.38686346142784,3.54091012009004,351.082119914782,2.46316604413182e-78,1.45382524342332e-76,up
ALDH2,-2.67404251300142,8.49324267477259,349.459512663895,5.55697746779665e-78,3.26509973378106e-76,down
SOD3,-3.31749761245555,6.33255430344714,348.9284652424,7.25241231526301e-78,4.24217337400407e-76,down
AURKA,3.6729583085828,4.74454043026289,348.806384861022,7.71023228672816e-78,4.4898334798251e-76,up
NEIL3,5.30367259037314,1.8037482907039,347.871268662443,1.23226750820702e-77,7.14386550091216e-76,up
MYBL2,5.64252595546035,6.13303799753348,347.650083860685,1.37680360665592e-77,7.94647178992029e-76,up
FXYD1,-4.87694216891482,3.90192599269262,345.642148994731,3.76825407469485e-77,2.16533507270131e-75,down
RSRC1,1.93422395574703,4.22858139033406,344.954214403183,5.32051199217665e-77,3.04389291341896e-75,up
KIF2C,5.20722050144168,4.83103764009323,344.908085341786,5.44501522976369e-77,3.10151871864793e-75,up
BRCA1,2.54323438583221,4.53277738829045,344.335417633314,7.25623078622674e-77,4.11522932067572e-75,up
WFS1,-2.31695025883949,7.09998714385145,344.250680305867,7.57119971324517e-77,4.27526965625844e-75,down
KIF20A,4.7756477451772,4.74249091731405,342.43563998682,1.88120893323373e-76,1.05769350539228e-74,up
SGOL1,4.87233451166573,2.1088219085495,341.316495001654,3.29733460170419e-76,1.8459413109283e-74,up
GMPS,2.32915710299247,6.83915198563722,340.573032103157,4.78712436380223e-76,2.66851496587334e-74,up
TOP2A,5.49774471148585,7.69322602031443,339.821693204508,6.97754551787141e-76,3.87298313766446e-74,up
ZWINT,3.59781524890326,5.14618184686659,339.662099117652,7.55891579159044e-76,4.1779024400638e-74,up
FAM83F,6.02373315013692,4.30014689502718,339.637144640379,7.65410057535529e-76,4.21266193691707e-74,up
CD93,-3.33973151472722,8.01061354791163,339.570800809162,7.91302830807618e-76,4.33687148111536e-74,down
PVRL1,4.5124307883598,8.46827505182308,338.176863279693,1.59191705650877e-75,8.6882703284939e-74,up
CCNE1,4.64770173704208,3.84132257206499,337.907649633179,1.82201254231372e-75,9.90263816747508e-74,up
PTGDS,-4.14078620072246,7.76341784717245,337.768199578538,1.95398698299136e-75,1.05758531975682e-73,down
PKMYT1,4.91473128008164,4.49341278739308,337.713032388649,2.00879829709626e-75,1.08275888377371e-73,up
DLGAP5,5.7772961715871,4.54900633732174,336.934401323241,2.96833028486525e-75,1.59337038007334e-73,up
FAM72A,4.04675763214879,1.39451787902899,335.92925006521,4.9138626392459e-75,2.62690263386572e-73,up
MARK1,2.90385323747439,4.70684016495693,335.837125721224,5.14620127270619e-75,2.73987956739508e-73,up
TRAIP,3.05872913090047,2.40888012931781,335.258439782458,6.87890189400998e-75,3.64749578477505e-73,up
DQX1,6.83963171771149,1.94767506453447,335.047511033713,7.64640979706003e-75,4.03804734384012e-73,up
P2RY14,-2.94116007374966,2.74209355151188,334.432485918346,1.04089086495431e-74,5.47475017841293e-73,down
C1orf74,2.6139110118667,2.72051791064063,334.24770071813,1.14195791872413e-74,5.98220847061748e-73,up
VEPH1,-5.40471427301084,5.06486719122049,334.193952993852,1.17315659146729e-74,6.12106183163973e-73,down
CD52,-4.14876586559952,6.79976885877215,334.066381397799,1.25066277457033e-74,6.49946025159177e-73,down
PPP1R14A,-3.01375081997671,4.00077786951772,333.74763304304,1.46744426428741e-74,7.59577102514483e-73,down
AOC3,-4.45164914956312,7.74874270954642,333.60239131337,1.57831766522732e-74,8.13738167004946e-73,down
WDR62,3.54737337704274,3.65391311278165,333.056684087945,2.07513633384804e-74,1.06567237553991e-72,up
A2M,-3.95417678920815,11.5799163414556,332.80468510768,2.35467463875851e-74,1.20448533286141e-72,down
TNXB,-5.58574678195631,7.93483729259856,332.77731639727,2.38721590104839e-74,1.21636110208106e-72,down
TM6SF1,-2.04508548907798,3.57123286098291,332.021818034173,3.48687760920506e-74,1.76975998188602e-72,down
GYPC,-2.84434413665974,5.43156710253744,331.890926042386,3.72344250856729e-74,1.88250325898262e-72,down
CAT,-2.39376326685801,7.69373174738332,331.85581666477,3.78958273364628e-74,1.90854506477537e-72,down
SDPR,-5.07244086078083,7.74144016075357,331.374820858132,4.82337910702844e-74,2.41985219507996e-72,down
C1orf162,-3.45599242674669,5.20931435824154,330.470536728275,7.59108839379588e-74,3.79379911910626e-72,down
LMNB2,2.32058863174907,7.06122128649356,330.041173176466,9.41498834351155e-74,4.68737053254827e-72,up
