,logFC,logCPM,LR,PValue,FDR,direction
TMEM204,-2.21481426238558,4.68672659128717,305.904733386713,1.70360861905121e-68,3.26792218042706e-66,down
ASPM,4.4227171159392,4.58577389181924,305.674641333019,1.91203582203469e-68,3.61457902356819e-66,up
FGR,-2.3828874104734,4.74505860832791,305.591629546383,1.99333551079391e-68,3.71443834325653e-66,down
NLRC4,-2.43858714054887,2.63422294359698,305.068383021302,2.59162208054919e-68,4.76128428432164e-66,down
FAM83A,6.62856380572059,6.57244086633474,303.59232802213,5.43424651368344e-68,9.84504326728983e-66,up
HPS5,-1.26734921722837,5.34317196406379,301.984865453351,1.21714049672233e-67,2.17484666291043e-65,down
STX12,-1.15114241864209,6.48913513752101,301.416272010178,1.61888419413469e-67,2.85361154436391e-65,down
RECQL4,3.63831614393932,4.82048684006433,300.532591042298,2.52195921100151e-67,4.38619145977382e-65,up
PRAM1,-2.95023965915824,3.23061589354336,299.688649537015,3.8512726440293e-67,6.61000004851555e-65,down
MMRN2,-2.24166755687718,5.2685853415133,299.363604291664,4.53336871321906e-67,7.6796443500298e-65,down
LGR4,3.120770561321,6.4452658414413,298.590604712974,6.68087744058932e-67,1.11724827352625e-64,up
NOVA2,-2.59495397436384,1.76058755625253,296.312004314873,2.0954521073443e-66,3.45988320103785e-64,down
GIMAP7,-2.11112596245386,4.18630977305857,296.005600788184,2.44363077708018e-66,3.98433998202924e-64,down
CD93,-2.35700554934874,7.1477924420039,295.447197662174,3.23369149193775e-66,5.20744096553531e-64,down
SFXN1,1.79145748889334,5.58429699826983,295.416436779571,3.28398136461491e-66,5.22393328293132e-64,up
PPP1R14B,1.98666328671851,7.0089422567477,294.464198710714,5.29508523777204e-66,8.32157733030102e-64,up
ETV4,3.99720544141426,5.80372775364201,292.358288471032,1.52304821329415e-65,2.36507629692963e-63,up
CASKIN2,-1.7284090341938,6.12603407933535,292.202056157745,1.64723043470806e-65,2.52782044592141e-63,down
ALDH18A1,1.68687669168236,6.92149970798281,292.046677293698,1.7807754958903e-65,2.70098088004571e-63,up
MS4A7,-2.48140631602748,5.69359443211131,290.305425517673,4.26586373307287e-65,6.39585362462099e-63,down
HELLS,3.70956899240507,2.99322905302698,290.246515679755,4.39382603052473e-65,6.5128484934278e-63,up
BCL6B,-2.13641209109849,4.06406924102212,289.926027588644,5.16029156692769e-65,7.56301608977582e-63,down
TOP2A,4.40302230804355,7.13744218686777,289.602049307527,6.0710857963019e-65,8.79902701410688e-63,up
GPD1,-4.37561452168591,3.95955788314381,289.266898077649,7.1827917159696e-65,1.02958610047371e-62,down
GRK5,-2.67463013749494,5.06405925635553,289.03038513025,8.08775185029975e-65,1.14670255581859e-62,down
PTPRB,-2.88854476267239,6.43990929979683,287.493315451819,1.74883257841026e-64,2.45287872610575e-62,down
LRRC32,-2.4932248765119,5.85842241258533,287.375180252372,1.85562239164102e-64,2.57497217835803e-62,down
FABP4,-5.3483119200821,5.01045462895868,287.223609076432,2.0022423546017e-64,2.7491841340447e-62,down
STIL,3.03979749075146,3.82193832336508,286.386751616284,3.0469631020583e-64,4.14006111492171e-62,up
GLIPR2,-2.33737428014055,5.70884484942562,285.694264276035,4.31281667869226e-64,5.79962688215071e-62,down
KNTC1,2.84936546386313,4.88512627743144,284.19525468212,9.14958222853265e-64,1.21782806723449e-61,up
AOC3,-2.95303459683143,6.72699538766013,283.870791906795,1.07672253025635e-63,1.4186635035014e-61,down
IL3RA,-2.10083574264852,3.52650625641065,281.851756429498,2.96531609790533e-63,3.86795831810772e-61,down
PAICS,2.09495948454956,7.22554970309097,280.66927211186,5.3672368620735e-63,6.93170669592938e-61,up
MEX3A,4.62895629228612,5.10727957974874,280.242829578341,6.64782298876027e-63,8.50139245739107e-61,up
SPAG5,3.78186569918741,5.1404280457962,280.145334370254,6.9811230046564e-63,8.84094839541146e-61,up
CD52,-2.57094848491158,5.90837515607834,279.184410193523,1.13065002421615e-62,1.41809604960341e-60,down
KIF14,4.49769457256903,3.40701041602477,278.636111904661,1.48872173990654e-62,1.84941775003247e-60,up
ANLN,4.17453681481325,5.53880040490471,278.414262690208,1.66402258261901e-62,2.04768967619645e-60,up
GYPC,-1.91175443461795,4.59144550446273,278.161439977692,1.8890995920109e-62,2.3029359886159e-60,down
CENPF,3.96711443213663,5.96877862789148,277.452546518229,2.6961205040233e-62,3.25631443097036e-60,up
KIF4A,4.71834777705468,4.44855230355867,276.048427615987,5.45423369285802e-62,6.52706644859082e-60,up
GIMAP4,-1.70571577484845,5.29942496418512,274.441232928996,1.22177305073958e-61,1.44880069762246e-59,down
RHOJ,-1.9978870399984,3.19822886868631,273.834842425649,1.6563169711674e-61,1.94639626773942e-59,down
DLGAP5,4.68070922927379,4.13099382631356,273.711771987486,1.76183313097922e-61,2.05190637147258e-59,up
E2F8,3.91345283209356,3.18040110485679,273.342562357764,2.12045288643688e-61,2.43249772433713e-59,up
WFS1,-1.93354201093786,6.59117459216973,273.337432977512,2.12591797435168e-61,2.43249772433713e-59,down
GINS1,3.52927560696367,4.10513781204495,272.931294669614,2.60650692294362e-61,2.95645880894579e-59,up
DOK2,-2.2903830262999,4.87577690067874,272.407971206158,3.389306842854e-61,3.81121710846445e-59,down
NEK2,4.22933340222644,4.11083700568276,270.327343698521,9.62866945645153e-61,1.07347319991413e-58,up
PRKCE,-1.88805191527059,4.79069105159769,268.440999039705,2.48136296579861e-60,2.74295750219297e-58,down
SESN1,-1.95256786144938,4.92445444876027,266.894856098117,5.39108388548732e-60,5.90935279010895e-58,down
BUB1B,4.22924604893389,4.11084551734241,266.545615353115,6.42384407726001e-60,6.98271851198163e-58,up
DEPDC1B,4.63033437627522,3.12123076827115,266.214267712122,7.58602611856908e-60,8.17786154467894e-58,up
UBE2T,3.74882156250315,4.40071654573538,265.947875240605,8.67114644554869e-60,9.27101919965059e-58,up
PLAC9,-3.34599906541767,3.10648207383802,265.912550573555,8.82624150786367e-60,9.36012148199786e-58,down
GRASP,-2.46021289452135,4.06077807423204,264.830940928798,1.51887790615115e-59,1.59776156514803e-57,down
BTNL9,-3.80023249805962,3.84605803660962,264.538964213719,1.75858175705509e-59,1.83511523512212e-57,down
FLI1,-1.83549058085264,4.91209763774088,263.447369007968,3.04151992062594e-59,3.14869728925752e-57,down
MFNG,-1.86969124571146,4.39506607265455,263.154952953919,3.52230829272873e-59,3.61771569845304e-57,down
EZH2,3.22680596078006,4.35318381102102,262.022986493813,6.21669898849842e-59,6.33520481296667e-57,up
RASIP1,-2.4865591071322,4.57453336821372,261.839356096366,6.81688184840266e-59,6.89297727368715e-57,down
NOTCH4,-2.14834548715939,4.97661534407582,261.40385282789,8.48228495270823e-59,8.51099422485586e-57,down
KIF2C,4.55074494913648,4.60469111693466,260.587797939467,1.2775878525338e-58,1.26801153269635e-56,up
CDC25C,4.82924427675248,2.29811164977825,260.579101634573,1.28317634403495e-58,1.26801153269635e-56,up
SPTBN2,2.61090529646433,6.27559835857479,259.517481545768,2.18622073847e-58,2.14414009869193e-56,up
S1PR4,-2.12754325550807,3.45296261500099,259.075446806816,2.72927949909299e-58,2.65677028254993e-56,down
LMCD1,-1.87532199478192,5.25159943780751,258.699186270695,3.29659165250369e-58,3.18524011224134e-56,down
CDC20,4.46562194415856,5.15408519785568,258.479915720923,3.68011916594194e-58,3.52966723533431e-56,up
HEG1,-2.22549459191302,7.05635160858113,258.366699343367,3.89530005096909e-58,3.70878057407598e-56,down
RAD54L,4.31753629465927,2.94000516167623,256.91990747573,8.05226171230534e-58,7.61113780980513e-56,up
HJURP,4.41540362863508,4.19409456332765,256.181182327821,1.16667661532679e-57,1.09482947987932e-55,up
CDCA8,3.71039792274022,4.38782703781203,256.081244036417,1.22669302423907e-57,1.1429274148696e-55,up
KIF11,3.24556157664831,4.85578670971818,255.536631409402,1.61233685750021e-57,1.4915831183853e-55,up
UBE2C,4.76066189965428,5.00712408793624,255.385268419556,1.73960846060587e-57,1.59798963099598e-55,up
ADM2,3.53465428075358,4.52752642148367,255.349590027549,1.77104289900179e-57,1.61548836185869e-55,up
ADRB2,-3.13093374734067,3.62687691090501,254.948305205275,2.16623647794195e-57,1.95181999821803e-55,down
DEPDC1,4.39350470835666,3.67039110430031,254.93971674784,2.17559515760064e-57,1.95181999821803e-55,up
ABCG2,-2.56808161722003,2.92094304266225,254.931442399272,2.1846497986801e-57,1.95181999821803e-55,down
CDCA3,4.18592636077386,3.3022429613961,254.83037581944,2.29833642260892e-57,2.03942178887828e-55,up
HSPB2,-2.20651364303574,1.90231672888397,254.368582257095,2.89788819178016e-57,2.55405767389057e-55,down
MYO19,1.90759926424899,5.61186199045822,254.319027568051,2.97087425622374e-57,2.60081099316661e-55,up
KIF20A,3.82144182457136,4.47165109461166,253.99191443152,3.50100966490215e-57,3.04447800459891e-55,up
EXO1,4.47045627538104,3.34408620972879,253.351043859675,4.8294863232852e-57,4.17190858284319e-55,up
WNT3A,-4.71399301028386,2.26686981604044,253.077981961124,5.53895621332031e-57,4.7532990030625e-55,down
B3GNT3,4.38110878917267,5.53384016436174,253.057112474456,5.59728540229122e-57,4.77196018218867e-55,up
CDC6,4.00278893284871,4.55857391286622,252.921691169292,5.99099764647879e-57,5.07445281173178e-55,up
XRCC2,3.56129686009739,2.08799524077852,252.208062228853,8.57176971884666e-57,7.21355898146038e-55,up
KAT2A,1.81433806982169,6.21120066938166,252.156925178908,8.7946478558361e-57,7.35367863022603e-55,up
BIRC5,4.67443674159187,4.26586999726242,251.418132761186,1.27431671035599e-56,1.05873803629831e-54,up
UPK3B,-5.00688421038977,5.5358763238813,251.391683331463,1.29134851035622e-56,1.06609809930927e-54,down
NUF2,4.53831608987684,3.78842480638585,251.193526015495,1.4264044195815e-56,1.17018988987554e-54,up
PPP1R15A,-1.97564564154057,7.06652566078102,249.798251195263,2.87357679435254e-56,2.3426834815959e-54,down
ADPRH,-1.72006447328605,4.57404506949193,249.660139132308,3.07987159833122e-56,2.49526988376599e-54,down
SCN4B,-3.1314134069804,3.69642644463587,249.411243296502,3.48975182632683e-56,2.80989647053131e-54,down
RASGRP4,-2.461990284,1.9280916526033,248.641101479288,5.1368274635805e-56,4.11072254202111e-54,down
TNNC1,-4.15882030733353,4.08393029435406,247.963188708287,7.21921604759964e-56,5.74191793444449e-54,down
VSIG4,-2.84447533632527,6.23074810223626,247.905538924635,7.43119439532247e-56,5.87469695106584e-54,down
NDST1,-1.57517454424883,7.10039041633847,247.844309470089,7.66315560585087e-56,6.00855783534948e-54,down
ADCY4,-2.11577250677523,3.17864500866448,247.8366573759,7.69264917589208e-56,6.00855783534948e-54,down
CXorf36,-2.05710771707021,4.21745041317454,247.80075209491,7.83256255458722e-56,6.08142535488307e-54,down
C19orf59,-4.78272442911887,5.06867005943047,247.492558416388,9.14314015019996e-56,7.05698935616617e-54,down
SDPR,-3.07875544271787,6.87301322859805,247.319996661399,9.97050009882546e-56,7.65030607582819e-54,down
MSR1,-2.72039889200232,6.66482340712622,247.139373232,1.09168214890682e-55,8.32742804113483e-54,down
CHAF1B,2.53104620258375,3.58446498891857,247.068588981056,1.13117167853165e-55,8.5784903341668e-54,up
C1orf112,2.1438370075582,3.48921906070179,246.506296579221,1.50009787188051e-55,1.13105645322597e-53,up
POLQ,4.08696950470626,2.72846873977033,246.262886544994,1.69507231554911e-55,1.27071972896681e-53,up
NME1,2.4299140651983,6.69858936667429,246.089889759164,1.84886579286129e-55,1.37809173726187e-53,up
PLEKHN1,3.46309921356486,2.95347729032212,245.24395350229,2.82709157274173e-55,2.09526036788882e-53,up
GIMAP1,-2.03123815328395,3.00318861004759,245.221442826354,2.85922136571427e-55,2.10710076239417e-53,down
IGSF9,3.60020497508045,5.13710015332533,245.15108768315,2.96201338671401e-55,2.17059003462346e-53,up
CD36,-3.66349385785424,6.00747221600541,244.918891075308,3.32821975066788e-55,2.42532393450904e-53,down
CD300C,-2.50242264063334,2.03925568952353,243.489747133427,6.82035938298274e-55,4.94248709953482e-53,down
CLDN5,-2.91871158583666,6.10252524017913,243.151460286454,8.0828548729294e-55,5.82501430731995e-53,down
DNA2,2.92452402476284,3.22629209173578,242.850398124633,9.40170153663495e-55,6.73823048592672e-53,up
CAT,-1.83609656214988,7.27976320082904,242.565997382187,1.08446537605742e-54,7.72992697556997e-53,down
TPX2,4.17245243719673,6.01351719650518,242.476881789392,1.13408613977221e-54,8.03968456912433e-53,up
SLC6A4,-7.52177289068918,5.00127782656914,242.199993358447,1.30321989335623e-54,9.18875691293983e-53,down
CEP55,3.61588863854517,4.4964879420009,242.136386350428,1.34550823625868e-54,9.43591905040766e-53,up
FAM167B,-2.0013019562824,2.79722269839098,241.113482796308,2.24863449649981e-54,1.56851274718414e-52,down
MSI2,2.1007115981813,4.27129246677426,241.04233150816,2.33041218435251e-54,1.61690939003692e-52,up
EFNA4,2.36380712518008,4.35136635356572,240.336923709225,3.32078935873954e-54,2.29187176695231e-52,up
CD34,-1.99733102600089,5.97035865534655,240.222930657508,3.51638795451033e-54,2.41409286729646e-52,down
CBLC,3.53382430633242,4.56217462047852,240.20272618256,3.55223954820592e-54,2.42593783595801e-52,up
RECK,-1.89002389978883,3.83528415466867,240.152050629016,3.64377661492985e-54,2.47549073776797e-52,down
TROAP,4.62722263442694,3.66729768284658,240.043096611235,3.84865111708689e-54,2.6011298016208e-52,up
SPAG4,3.17578680478032,3.69376020828025,240.026082677325,3.88166756433555e-54,2.60992122212335e-52,up
CCNB1,3.32165291276834,5.49892719199059,239.873788589295,4.19010856410398e-54,2.80286031334217e-52,up
FCN3,-4.57798438818847,5.32306914427353,239.417425008282,5.26906439467697e-54,3.50661612062073e-52,down
MELK,4.28533283419105,3.99826291579063,239.032424847017,6.39266337252799e-54,4.23278685437843e-52,up
KIF18B,4.45191494236528,3.56328617420915,238.870536831175,6.93395918898992e-54,4.56800826571639e-52,up
MRPL3,1.34386382394054,6.74084357088771,238.844043029543,7.02681023667625e-54,4.60591521242236e-52,up
OSCAR,-2.69715432886436,4.61330853001835,238.504176257183,8.33424056024959e-54,5.43559169339478e-52,down
SASH1,-1.80598311229899,5.88397144044968,238.144439409963,9.98405517411217e-54,6.4792047607522e-52,down
COX7A1,-2.21939511460861,2.66129734918889,237.915937860728,1.11977867382758e-53,7.23088763435989e-52,down
CELSR3,4.27029894167621,4.37358306236654,237.895468395434,1.13134642685918e-53,7.26959743445868e-52,up
VIPR1,-3.45607571556127,5.13384778737719,237.794091986521,1.19042217749058e-53,7.61169945254272e-52,down
NECAB1,-3.14560746759183,2.9432855767703,236.467963526178,2.31670367307326e-53,1.47410159568623e-51,down
TOM1L2,-1.5105761954262,5.89125068227016,235.694416531835,3.41625033530084e-53,2.16318297930409e-51,down
PLK1,3.79124019683838,4.52532704411968,234.885201967982,5.12872010922767e-53,3.23183696158289e-51,up
TLR4,-1.90019640075227,4.82943720223409,234.854358987611,5.20876476828198e-53,3.26649652103222e-51,down
SNRK,-1.208037775384,5.81057359251613,234.180167619945,7.3072267286593e-53,4.56054858605894e-51,down
CKAP2L,3.77136202915448,3.14646240987745,233.945768737682,8.21991435711794e-53,5.10574108924983e-51,up
FERMT1,3.5434445294982,5.04230076411367,233.854657523275,8.60469970794751e-53,5.31941720333968e-51,up
ECT2,2.62262948679885,5.94211320400592,233.670496773302,9.43833428729579e-53,5.80724681337199e-51,up
TCF21,-3.42370145550332,4.70730394359131,233.180721997498,1.20698088797012e-52,7.39148295900575e-51,down
EMCN,-2.99592044729139,4.78489403904906,233.147572966903,1.22723922125708e-52,7.48042448695201e-51,down
PAFAH1B3,2.16161106345793,5.75160702548392,232.886148190425,1.39938904029614e-52,8.49006076354549e-51,up
HYAL2,-1.3468869890596,7.2756802046271,232.594141929459,1.62038036706206e-52,9.78529699442477e-51,down
TGM1,-3.01945616625592,1.80120455201184,232.36182630521,1.82086956559548e-52,1.09453560431463e-50,down
MCOLN1,-1.22835323889634,4.91503446788985,232.223081775301,1.95225001171066e-52,1.16812610792449e-50,down
INMT,-3.61111416764543,6.32062883082123,231.285879605126,3.12548207423647e-52,1.86158850120277e-50,down
SMAD6,-2.61311123956911,4.45616601122033,230.869404456048,3.85248976792842e-52,2.28417620603901e-50,down
SOX18,-2.08540970532674,3.58903226987385,230.078715080752,5.73028405872727e-52,3.38216403900627e-50,down
CDCA2,3.86174367274577,2.68296845389096,229.766128075868,6.70418919403151e-52,3.93916413724987e-50,up
CCNF,2.5553478649924,4.22192757033825,228.79359147703,1.09255450257026e-51,6.39070893790424e-50,up
PRC1,3.06613794469057,5.29984664067015,228.761349135473,1.110388072488e-51,6.46602768639887e-50,up
VWF,-2.52675087413348,8.34040572424942,228.660103202865,1.16830266452114e-51,6.77303998045053e-50,down
SLC31A2,-1.45296227758332,4.70152398338879,228.479722354926,1.27907046085617e-51,7.38238720858754e-50,down
NUSAP1,3.02417695328871,5.03865179838981,228.373326648935,1.3492681806897e-51,7.75323971317904e-50,up
BRIP1,3.44731585666635,2.33787848124722,228.308941091734,1.39360639017372e-51,7.9728955058886e-50,up
ARHGAP6,-2.54452684214078,2.71291405340473,228.235915509962,1.44566046216654e-51,8.23458299934511e-50,down
CLIC5,-4.03295768115966,6.7916416804386,227.070625933829,2.59542018207808e-51,1.4719417763055e-49,down
CCNB2,3.73265796073593,4.43783465771521,226.977424853584,2.71978398741143e-51,1.5357949061383e-49,up
TTK,4.1776378104471,3.49577031793096,226.791142848555,2.98649495472123e-51,1.67913104264585e-49,up
DONSON,2.09667166652885,3.96696236644136,226.729176825162,3.08089121167994e-51,1.72477017017825e-49,up
SERINC1,-1.16825984044386,8.10849531591164,226.658304536985,3.19251823674785e-51,1.77962426838201e-49,down
FOXM1,3.92572524438174,5.42280230401655,226.590401338795,3.3032609291998e-51,1.83352066214818e-49,up
LMO2,-1.89737402600791,4.12905615111052,225.782567590932,4.9559919220657e-51,2.73923553522987e-49,down
OTX1,4.15286332175013,1.84073063333923,225.529989343785,5.62623937016218e-51,3.09656820018546e-49,up
SELP,-2.66608999872783,3.62987056042626,225.182534917799,6.69882859903418e-51,3.67140841368915e-49,down
C1orf162,-2.14954363055683,4.60223011972829,224.935461507405,7.58379334322679e-51,4.1390376723452e-49,down
KIF15,3.92124827979739,3.0593914538602,224.124067901217,1.13987243046387e-50,6.19520665957111e-49,up
LTBP4,-2.44516165152911,7.77897261368178,223.859780465973,1.30166584786353e-50,7.04519888777258e-49,down
GPT2,3.48264365690505,6.39952768890178,223.548686898962,1.52178028657085e-50,8.20252151158274e-49,up
HBEGF,-2.64430991402052,5.58817520828737,223.425079423481,1.61924299052242e-50,8.69193644789072e-49,down
GOLM1,2.52887687420781,8.59607343264,223.282703106734,1.73926539987622e-50,9.29794175245303e-49,up
SGOL1,4.02065311051521,2.01504269400736,223.147951518437,1.86104439079466e-50,9.87241343557128e-49,up
KIAA0101,3.42374625323552,4.23096686088199,223.147076191979,1.86186269944077e-50,9.87241343557128e-49,up
MKI67,3.49810952491881,6.49235576955011,222.762004430809,2.25910633024441e-50,1.19302765067644e-48,up
ESPL1,4.2308728378767,3.80568900292871,222.041483633065,3.24409142764374e-50,1.70628744283004e-48,up
TGFBR3,-2.7086772537341,5.01760024935436,222.00757746988,3.29980734026087e-50,1.72862196571738e-48,down
ZWINT,3.05513529413391,5.19105621131374,221.629500833354,3.9898239525689e-50,2.08173054549235e-48,up
TMEM182,1.79326848538091,3.23675620031719,221.372212451588,4.5401813372581e-50,2.35944722562529e-48,up
FANCI,2.44117347530756,5.21990905687661,221.109150063304,5.18146278371666e-50,2.68202383138096e-48,up
STX1A,3.39803303311679,3.97521497220779,219.470022738043,1.18028194966859e-49,6.08521650256012e-48,up
KAL1,-2.93692936722878,6.23718256607345,219.427719048677,1.20562815569811e-49,6.19142270193943e-48,down
NDC80,4.01720638401072,3.65714747235282,217.874852770957,2.62991920252932e-49,1.34528102265853e-47,up
MSRB3,-2.12696241617512,5.10648607089938,217.771522250424,2.7700169631195e-49,1.41141020573948e-47,down
ACP5,-1.99899876298695,7.313563412959,217.69971688089,2.87174408135886e-49,1.45754979755817e-47,down
PCDH12,-2.01771472203514,4.53956271057135,217.591746569058,3.03178182499655e-49,1.532812485475e-47,down
RAI2,-2.3120636697875,3.92799186089783,216.906871637475,4.27656462196537e-49,2.15380343354889e-47,down
KIF1C,-1.46235986855913,7.46397964115876,215.941542095689,6.94501984598391e-49,3.48426303350055e-47,down
GSTM5,-2.76824499286378,2.36119264333406,215.603973765087,8.22833875835013e-49,4.11227780704671e-47,down
