id	filename	md5	size	state
08872838-a180-4775-af76-2070410bbbdb	08872838-a180-4775-af76-2070410bbbdb/c5f18a05-b05e-4419-ab3f-b52784fc4ce3.htseq.counts.gz	0ca21f2a770078a01e6e60c056dc02bf	248655	live
08935296-478e-4f28-99bc-6c10b787b16c	08935296-478e-4f28-99bc-6c10b787b16c/121671ba-ff87-49f5-aa77-9a4fa8fcff9c.htseq.counts.gz	45b13e40bea8e36867ca97a8b359bff2	254100	live
08b5b9bc-273b-4f63-90b9-d6b46cdd2651	08b5b9bc-273b-4f63-90b9-d6b46cdd2651/05997328-b037-4fe8-aa48-fd5a0fa4c235.htseq.counts.gz	75a47b7a45ae0fd882449bbfffa776cb	254295	live
09596f6c-8833-4399-8c67-9e34cc732a34	09596f6c-8833-4399-8c67-9e34cc732a34/bb3ae979-88ff-4b50-8f67-7aefd1ff06dc.htseq.counts.gz	52e2d326c70d2efbce79e6210657e100	256068	live
09adb3e2-ab7f-4c5c-bef7-81edc266e559	09adb3e2-ab7f-4c5c-bef7-81edc266e559/21d669f3-9822-49d9-b7cd-cc0a8b955ae9.htseq.counts.gz	7eeb972a80dc629802c6737818b38e14	255970	live
0a0b06a2-80ea-4f92-a993-7d19390b77eb	0a0b06a2-80ea-4f92-a993-7d19390b77eb/41021277-63e4-447f-9dbe-9b162dc65af8.htseq.counts.gz	b9e2405b588a043d05b910320145ab88	257324	live
0b0271cf-a55d-4ff9-84ce-0bbab190463e	0b0271cf-a55d-4ff9-84ce-0bbab190463e/46a06fb9-72a7-4c7e-bdf5-559de8e58ed0.htseq.counts.gz	5a7bb09a0d412674ef2cf5c056ad580a	253226	live
0b158e62-3f15-4eb5-9ce7-e5daeb2b3221	0b158e62-3f15-4eb5-9ce7-e5daeb2b3221/5af9de4f-1220-4e7f-a58e-fd3473418754.htseq.counts.gz	2a9a328ff4dddca6cdce08a64d9795e3	248568	live
0b2396e3-3b9e-42ed-8588-a68a3a4e468a	0b2396e3-3b9e-42ed-8588-a68a3a4e468a/b3a6f7d7-5669-40ff-9d67-97bcbc71e505.htseq.counts.gz	1a361c8138356a6fdc7331892e9f2784	255462	live
0cc2ce50-e1cf-4c2b-b64e-47b5d9346fee	0cc2ce50-e1cf-4c2b-b64e-47b5d9346fee/0d17d034-2c42-42c9-854a-06c0587d20bb.htseq.counts.gz	5502e496a44ba2fbd1a469cdce1f3262	250459	live
0d0bc489-f624-48e0-80cc-06498e4efc03	0d0bc489-f624-48e0-80cc-06498e4efc03/42646557-ce36-4faf-9340-ceb3fc0e969a.htseq.counts.gz	bdf9beb9d13524e9a0486b9b5cd26240	258825	live
0d58d22a-311c-4647-bc41-9ecf4c621d92	0d58d22a-311c-4647-bc41-9ecf4c621d92/2493b2a8-fe7c-4a6d-8616-459ebc5aa4b6.htseq.counts.gz	2fbae52e49c187756d6ffba9f03b6ec3	257174	live
0d609b81-7056-427f-820a-fb22ebc37812	0d609b81-7056-427f-820a-fb22ebc37812/adf7637b-44d0-4125-96f9-e5907307cd08.htseq.counts.gz	eb1a709752142d336f576ddaa673f87b	252294	live
0dcd932f-b9e7-42dc-b6f5-af199defe29f	0dcd932f-b9e7-42dc-b6f5-af199defe29f/4bc9290d-823f-4c98-8cca-f683588cbd49.htseq.counts.gz	21eff2eb37b576f30b0a76713c599e89	258145	live
0e18c31d-a77d-41d6-933c-fc3df610a818	0e18c31d-a77d-41d6-933c-fc3df610a818/01444ada-b1f7-4f08-addd-85f02d177ffd.htseq.counts.gz	fddac6ad2b8ead32cc8fdef095a52f2b	251732	live
0eb11f5d-dafc-45aa-bc94-b9f57a0836fb	0eb11f5d-dafc-45aa-bc94-b9f57a0836fb/93b1f14d-cdb5-474f-aeda-b20e3ea8f2fb.htseq.counts.gz	8fd054194264cc3e673705d81e5006ef	253347	live
0ed5f94d-7288-4411-bb16-bee74ce924a6	0ed5f94d-7288-4411-bb16-bee74ce924a6/ff47bedc-e4c7-4775-8e8e-ed4d2eecda83.htseq.counts.gz	c42bc97c3b20c37456bb72a261f52670	255798	live
0fb52c8b-de46-42f9-b06e-d960f4f9ac72	0fb52c8b-de46-42f9-b06e-d960f4f9ac72/52b12974-df31-4627-b337-c24fdcec9cfa.htseq.counts.gz	07517854a736d40b7225d084e957c403	260259	live
102b6c7c-b287-42e9-b6d0-cc3f51ae5bd6	102b6c7c-b287-42e9-b6d0-cc3f51ae5bd6/e15d3de5-f141-487f-8262-8b0d20563c76.htseq.counts.gz	8c0b506817b58f00fb78fac368092b6f	252568	live
105d7112-ab94-405c-9100-22169707c95c	105d7112-ab94-405c-9100-22169707c95c/94640722-17c7-4c29-92c0-51458b977324.htseq.counts.gz	5a9decc144caaa499969d42bea8eb432	253106	live
10e8265e-db60-49c9-b725-0fa96da276dd	10e8265e-db60-49c9-b725-0fa96da276dd/9a75f764-8b45-4352-bdc0-c82f08990df2.htseq.counts.gz	595cf0d931558aefd3a221d787a7f1d7	256690	live
110335bd-9920-403f-891d-e31a415c5539	110335bd-9920-403f-891d-e31a415c5539/c4eed366-ce28-4606-8afb-396097541b36.htseq.counts.gz	0c5915d64f8e0086042727d7b694fe79	257612	live
11993d80-ed0f-4649-aa65-eb84537635a1	11993d80-ed0f-4649-aa65-eb84537635a1/47190c04-2d8f-4b9b-b0a7-b3ae9b6c26b2.htseq.counts.gz	57b3b27ec07f08bf4ffea7033b024261	254914	live
1244029d-35a8-4b04-935b-e238a231f812	1244029d-35a8-4b04-935b-e238a231f812/7922baf0-3d03-4b00-afa4-96c272583861.htseq.counts.gz	f0dcf6552814947221f976cb9d666ded	258809	live
12aa0ca8-5466-4677-a304-0584d1e806d5	12aa0ca8-5466-4677-a304-0584d1e806d5/84f524b2-4e5b-46bf-aa8a-81779ab29f90.htseq.counts.gz	1ed530a0f2305cf1e30c0ec30da7fcba	258472	live
1307f326-90ee-4a6a-86a4-d9b48b60c09f	1307f326-90ee-4a6a-86a4-d9b48b60c09f/f6779498-3873-4e06-949e-63d41b0bbf59.htseq.counts.gz	7cfaf21c8843ffca10fe657c14776c67	254902	live
1365aa29-b382-4aa6-a890-90f85600fde6	1365aa29-b382-4aa6-a890-90f85600fde6/6a26717f-fa71-469a-a18b-da8dc84e6e0d.htseq.counts.gz	0525abc4a9a8e3878afef6f00ef2bdcb	249064	live
13a22cd1-f211-4b17-b473-0432ad506a9d	13a22cd1-f211-4b17-b473-0432ad506a9d/0c59a6a3-842b-4bce-a0a7-2ec69c696b01.htseq.counts.gz	6be748f25f586342a7796a514a679537	259075	live
13ab9059-7c5c-4f00-b736-dab55ad2e483	13ab9059-7c5c-4f00-b736-dab55ad2e483/8d8c6603-58cf-4402-81f5-1eb8d5bb2e87.htseq.counts.gz	d0f15e7b28fe49b60ab697105a6f4ff3	260129	live
146366e3-fe31-4ef7-8eb3-3ddaaf4910a6	146366e3-fe31-4ef7-8eb3-3ddaaf4910a6/b7fcdf45-6b26-46e8-aa40-2761354d1251.htseq.counts.gz	f66716cd3784e4e4168a20a007415ec1	258028	live
14d0d95f-3cb9-477f-8640-1d6849d0b6ec	14d0d95f-3cb9-477f-8640-1d6849d0b6ec/319a49a9-c356-40b6-bfda-5b523ebe5ca4.htseq.counts.gz	ae84d96b1240a659afa0cf9c3585941e	250204	live
14fc957e-3a28-4d8e-985e-d0bf2c7a6e29	14fc957e-3a28-4d8e-985e-d0bf2c7a6e29/eb514a1a-536a-4ce7-ad6b-ec2267452d7a.htseq.counts.gz	0a647b5c16755894016110de15369a14	259347	live
15937a6e-df2b-4804-b366-d7f3c1a3f37c	15937a6e-df2b-4804-b366-d7f3c1a3f37c/4f9a3684-2842-4c4d-bd98-a4e96042e7b2.htseq.counts.gz	b030c1501d37eadc6502913c47531ab0	256024	live
160c76cd-1d43-4e61-a4d4-390bb0f2bcd1	160c76cd-1d43-4e61-a4d4-390bb0f2bcd1/d39a7d6b-a424-483a-abb6-cb11ec9a263f.htseq.counts.gz	b474d93cd0809c813f2aecc7952f3764	256783	live
166c6dea-7d97-4043-bc12-7c2740d3220a	166c6dea-7d97-4043-bc12-7c2740d3220a/0063c2da-4f47-4974-afea-03b4cdb21e33.htseq.counts.gz	f00c2c29d1a0758d0b08268c28f3c7a8	256342	live
1684a071-c999-4820-bc4c-d56cf66adaed	1684a071-c999-4820-bc4c-d56cf66adaed/3a238e45-6725-42d4-9ccb-378c0a198080.htseq.counts.gz	e3d8e77be9b96d5f096374230347672e	256777	live
16b7725f-a284-43af-8a63-e0d9af485179	16b7725f-a284-43af-8a63-e0d9af485179/ac2c1a9f-e3be-412b-8750-d159a74c3315.htseq.counts.gz	bd6ce914dcc0465acf355da497d8a6d9	255045	live
17240917-c187-4e97-aa60-06385cd6c07b	17240917-c187-4e97-aa60-06385cd6c07b/09a64379-9d0a-46ce-bb16-fc7c79f4249d.htseq.counts.gz	9b6a8424b2409f9349e5fae438213d5b	245294	live
1732c0d9-042e-4991-a2fd-91fb578471b8	1732c0d9-042e-4991-a2fd-91fb578471b8/c17b3f1c-06e7-4c0b-b4c6-3585caa69999.htseq.counts.gz	1a9fbd52a36c6f93230ceed00e08443c	249332	live
177283e7-dc85-4406-b5cd-9d6a102d8892	177283e7-dc85-4406-b5cd-9d6a102d8892/f35e503d-eef5-4ecd-979c-91ba4c585402.htseq.counts.gz	f867bb2c219dd2328dac3e48e9d31aa5	257065	live
17d600ad-9043-4280-bf76-25b20e58c08f	17d600ad-9043-4280-bf76-25b20e58c08f/fe819208-ff01-49e0-a04a-5fb467351305.htseq.counts.gz	5f53f22a079bb78af9823baa294fb471	252582	live
183238d2-3bd6-4743-9417-03cdb38450aa	183238d2-3bd6-4743-9417-03cdb38450aa/8b4c3631-cf46-4acd-880b-fa8d435670db.htseq.counts.gz	71b96721c67cc9387c63c487984ba986	253300	live
18cd55a9-2eca-4581-8192-51410f2a2284	18cd55a9-2eca-4581-8192-51410f2a2284/0d8dd66a-6753-4472-9c4f-906ad5159ddd.htseq.counts.gz	24817de985965aec3610bd7b68e028ad	252778	live
19059ef3-3aff-42ef-b3f2-f300cb441d95	19059ef3-3aff-42ef-b3f2-f300cb441d95/544c50ac-30ea-421a-b30e-6b417c389d0a.htseq.counts.gz	2508388f749d18a7f79e973716ba03ed	255534	live
191a75be-bc45-4088-87ce-ac8b69da9971	191a75be-bc45-4088-87ce-ac8b69da9971/d2346627-1023-4395-bf92-d2a4f3a5d964.htseq.counts.gz	3bc02018f312c50d74e5264bf820706b	248928	live
19d6f904-0210-4e18-9927-6afd5b5841ae	19d6f904-0210-4e18-9927-6afd5b5841ae/fab01c26-ff5b-4db5-bb5f-5b17847ca2b5.htseq.counts.gz	a4abb6628e165de81e01bd75e37093bb	253694	live
19dc44bf-20c4-42df-bbb2-49af7b7a3ebe	19dc44bf-20c4-42df-bbb2-49af7b7a3ebe/734a85b8-346a-4ad2-a274-8d0185245090.htseq.counts.gz	ed4f1dd9f7d3e0a437095b06ce5b02a3	252672	live
1a02d023-4c5c-431f-a15d-341422f52346	1a02d023-4c5c-431f-a15d-341422f52346/19dc6546-2327-48bc-9a2d-53a6856b5222.htseq.counts.gz	806ec019feb94a5fd2d4030f8c9818fb	255226	live
1a05dade-259f-4cd7-9d6b-76ab0448e944	1a05dade-259f-4cd7-9d6b-76ab0448e944/97b0d130-7cc6-45e6-9b74-6a43903f5ef4.htseq.counts.gz	0a4cec44de5b6654f21d96d78f61e449	254512	live
1a0e571e-f07d-4cbf-b5ab-33f94715bdb1	1a0e571e-f07d-4cbf-b5ab-33f94715bdb1/6f8c77f2-67de-411d-a03d-5fef3216b71b.htseq.counts.gz	d034b4a653706b76661e4cc58add7023	252986	live
1af07080-3392-465f-84de-e449a6055248	1af07080-3392-465f-84de-e449a6055248/39a335c9-018d-46c9-a966-bbec6d1f19cb.htseq.counts.gz	768d2b8f6a50d5c99b2b4193a52b21e6	252858	live
1b00ea10-fecd-4d26-abd1-1eda19396e1c	1b00ea10-fecd-4d26-abd1-1eda19396e1c/ef6e0187-ca29-4c32-9731-4f9a6b51ff80.htseq.counts.gz	c388474802ee7979361e237e77b564a1	256941	live
1b6720b3-d16c-47d3-b372-dbbe40042b67	1b6720b3-d16c-47d3-b372-dbbe40042b67/f2b50fcc-e5ec-4328-a932-2c06476760cf.htseq.counts.gz	7964afdc24979769e28aea697fcc4763	255527	live
1bba5f6d-7583-4592-82b7-4b8e4b6e5530	1bba5f6d-7583-4592-82b7-4b8e4b6e5530/7936117f-4540-4f26-bde6-878d6ea8b837.htseq.counts.gz	8bd09bc746a03aa1b7f8ad7d7830532b	253392	live
1c17d02c-d21c-4731-9396-dc7fd390024a	1c17d02c-d21c-4731-9396-dc7fd390024a/c9e1abc4-c478-4da9-a196-702bf85744a2.htseq.counts.gz	923f719248bfbfc77428c8b0d91750cf	254721	live
1cea3f08-471a-465e-93d4-c5fecfec05b4	1cea3f08-471a-465e-93d4-c5fecfec05b4/88b3eb4d-02ae-4903-89f5-9ee294ee732e.htseq.counts.gz	fc3f057d291b3c4c4febc6ffe06bd159	251757	live
1d5d7e08-d258-48e8-8453-ddefa7e97e8c	1d5d7e08-d258-48e8-8453-ddefa7e97e8c/ba49e83c-ac4a-42da-bbf8-3a2a9bb1851a.htseq.counts.gz	d6db5a88d5bcb46bd2165d98ddc9028c	253546	live
1e5fce83-8550-4629-a02e-07a7c8b28ec6	1e5fce83-8550-4629-a02e-07a7c8b28ec6/ac4cd473-92f1-43ae-b9ef-2239755ef6a7.htseq.counts.gz	e9791799a2f0da95f62b5af111758082	260231	live
1e7f46dd-af40-43f9-89e3-5303c176f748	1e7f46dd-af40-43f9-89e3-5303c176f748/add93641-2f11-4373-a079-b8116e7dd3cc.htseq.counts.gz	0fb78a42d7be26910131e9b5eefbacf5	255061	live
1ea7b13e-64da-4266-96e9-9af1b1b12616	1ea7b13e-64da-4266-96e9-9af1b1b12616/18ec943b-2068-467c-82df-07c60f4ed200.htseq.counts.gz	0da4a64b5858cb77b453e4688962c957	261949	live
1f144c57-45a9-491c-9530-d755b7ec3913	1f144c57-45a9-491c-9530-d755b7ec3913/bd587a68-76f5-44f2-ac6b-f87523560f60.htseq.counts.gz	5a5976cc589b5e24796bca8c4fc5fbd2	256789	live
1f37a1d9-2ca7-4153-8047-653e9931849c	1f37a1d9-2ca7-4153-8047-653e9931849c/091be805-db73-4d7c-852a-c13b9923c13a.htseq.counts.gz	05b5a5d18fca57286aa8032ff7cf8468	252663	live
1f3b729f-b529-406d-b3f9-d1d5fd8d6e7e	1f3b729f-b529-406d-b3f9-d1d5fd8d6e7e/8e9207d2-9ff8-427b-b968-47f619c41b1f.htseq.counts.gz	188864741037081ec8f1ad87b8acda3b	256177	live
1f79cc88-2182-4d30-b487-a7a36c0baddd	1f79cc88-2182-4d30-b487-a7a36c0baddd/74a0acc6-747d-4e2e-9cbf-c5b9c8cba8d7.htseq.counts.gz	9c0a7a4abd99532ce7af641c979c1198	248704	live
1f90f21e-4569-433e-baed-92c0144881c8	1f90f21e-4569-433e-baed-92c0144881c8/54e1ee85-dbfa-499a-9bdd-6935a7661970.htseq.counts.gz	6f16e6c77841add4e5d7f18aa24a50d3	256923	live
20c2999e-f569-48ee-99b4-06f462779c85	20c2999e-f569-48ee-99b4-06f462779c85/be244b42-fd11-4788-9a3e-60be97747994.htseq.counts.gz	56969b2be8e77972d8490ff4240d3748	253381	live
21528deb-04a0-4529-868a-0a10cf2d1be4	21528deb-04a0-4529-868a-0a10cf2d1be4/dc674030-76f0-412d-8491-586a928803fb.htseq.counts.gz	fbba3f280093d9859db65a1db7e71cb6	253985	live
21e5745a-c875-47f1-817a-79e8c1532a2e	21e5745a-c875-47f1-817a-79e8c1532a2e/ca385f3c-a181-47f0-b8c9-955e0c7a8703.htseq.counts.gz	95dab7cee24d5d1c1596219e67cc9320	258788	live
220a03f7-7ab6-4233-8f65-7ac5decca4b9	220a03f7-7ab6-4233-8f65-7ac5decca4b9/60040f95-8414-4956-bd8a-ec461a49207c.htseq.counts.gz	8d51d9fbb4bc6ff07b7084e02d38f5b1	258062	live
22473e03-80be-4a64-80d4-135f4aabdca8	22473e03-80be-4a64-80d4-135f4aabdca8/0263a550-8b66-4884-b014-99501112741d.htseq.counts.gz	8aa3fbe4800251b4901a8d59665a8674	253078	live
22d6a3b8-dec8-450c-be0f-cc2eeb82b9da	22d6a3b8-dec8-450c-be0f-cc2eeb82b9da/39423508-c376-4582-80c0-ddcf81167d74.htseq.counts.gz	4e7b80b04e42b5847d60b19fd703cac5	255490	live
233943d3-7e2b-45bc-9bfd-fb94972b585a	233943d3-7e2b-45bc-9bfd-fb94972b585a/ff915b5b-98f0-4cd9-8afc-90bc16529cd8.htseq.counts.gz	2137d63838a02949f5f88192e1554857	256438	live
239633be-52a2-423e-ba21-1a3756d99a98	239633be-52a2-423e-ba21-1a3756d99a98/8cc54da6-dadc-48b1-9dd0-535cf2ac58b1.htseq.counts.gz	c68447eaa8ebfba93c4047fd23d464a9	256072	live
2417a92c-2376-4919-8ed4-8ba514b53ef7	2417a92c-2376-4919-8ed4-8ba514b53ef7/201a8b9d-39be-4a4c-9053-055e022481af.htseq.counts.gz	8d8eb11bb1cc82262eecb6ca4844c1a0	254861	live
24e89c39-8afd-4819-a797-d4a270567e33	24e89c39-8afd-4819-a797-d4a270567e33/e24662bd-3b02-4762-b306-75f98b700375.htseq.counts.gz	430a86225f2af2f83905625f62cc8aa2	253581	live
27271a4a-5f90-40a8-9f31-fe2bed0d8972	27271a4a-5f90-40a8-9f31-fe2bed0d8972/8dd3161b-a1d9-453c-afb8-293b20330f3d.htseq.counts.gz	81c182f1f4bccbba3645589b9d9d71e9	251714	live
27613caf-ad9d-46cf-a72b-0096c34813ee	27613caf-ad9d-46cf-a72b-0096c34813ee/9dfe3632-1575-468f-abe5-5181dae19b27.htseq.counts.gz	b55b3fd6a17b6858b200e449f2a82441	253814	live
27df57a6-7977-4f23-ad2f-ced3347f774d	27df57a6-7977-4f23-ad2f-ced3347f774d/e2954828-68af-490a-ac7d-16140c82a0ea.htseq.counts.gz	6ffeb17137f90506eadab9a6d61b1498	253206	live
29dec939-10b2-4455-8385-8f1184187a41	29dec939-10b2-4455-8385-8f1184187a41/f490e7cb-8d67-47af-85c0-5dd5c7139efd.htseq.counts.gz	a6c4327910da35444edfc7d26b628ab4	256868	live
29e74495-0283-4211-9b6e-c0371dfc4b37	29e74495-0283-4211-9b6e-c0371dfc4b37/d15729d6-5ad9-4220-b42a-817498a8e9cd.htseq.counts.gz	76d6f617a05ca3542c1fcb3180511bac	252738	live
29f8cd8d-6125-47a2-9bb3-d7fab9220fae	29f8cd8d-6125-47a2-9bb3-d7fab9220fae/db2ba932-0f99-4e43-ab09-355bed4651e7.htseq.counts.gz	73a0bc107c45e693c8987693fd3b590a	254753	live
2a2f0f28-68dc-4ef8-91de-a051c48013fa	2a2f0f28-68dc-4ef8-91de-a051c48013fa/306df79f-3f2c-4631-b527-7d79336bc573.htseq.counts.gz	16c0191e4d8c309cb91e0d1e2259b04a	257530	live
2a6931a9-c97e-4d53-8cfd-0394c9a5d311	2a6931a9-c97e-4d53-8cfd-0394c9a5d311/f3bc810a-edc7-4412-9e09-006c0bcf2550.htseq.counts.gz	0fbcc31510df0b29f361b001aeba2b68	248197	live
2b58ae8d-17fd-42a4-b13b-f3ef4c8c2f92	2b58ae8d-17fd-42a4-b13b-f3ef4c8c2f92/971ad289-437b-4c53-8d7c-6b6e9000aab5.htseq.counts.gz	d268de8a77d50f291fe4d1161d979e79	253468	live
2c6db074-9c5e-48c9-96c8-9eeaac118671	2c6db074-9c5e-48c9-96c8-9eeaac118671/fc25b410-f91e-4607-a851-f434ff628052.htseq.counts.gz	c9c63cb803d628e3c3404020e582d8ea	257008	live
2cfcea2e-47af-405b-871d-0db4c30872f2	2cfcea2e-47af-405b-871d-0db4c30872f2/54151ad4-f3aa-4903-af6a-9c478abab8e0.htseq.counts.gz	a694fc3cfddf1b28b1974b789ed619d8	253381	live
2d24d285-0f71-42d5-ba8d-422a536f9c94	2d24d285-0f71-42d5-ba8d-422a536f9c94/f1e5b33c-df59-45d5-b037-902eb29ddd55.htseq.counts.gz	0da9483045aef8ad0407a9516494e1d0	256794	live
2de65f22-7c45-4909-a175-34e5a4570a19	2de65f22-7c45-4909-a175-34e5a4570a19/e6862c5b-459e-40b5-9213-5fd7e1448be1.htseq.counts.gz	38d59cc30aabb8ba5b67a4373bd3e3a0	256976	live
2e61f828-0f1c-4714-b84e-09f2ba060a32	2e61f828-0f1c-4714-b84e-09f2ba060a32/b2a41a93-9530-49b8-964d-d58df94fef9f.htseq.counts.gz	af19d58f42210fe623261b46014a2fd1	256255	live
2e947bbb-422c-42d0-81a0-607df8a9f38e	2e947bbb-422c-42d0-81a0-607df8a9f38e/c5f50221-146f-47c2-8261-a6293cdfa7d6.htseq.counts.gz	dc88ec6650dde7b3a0997ae0c9fb72df	249732	live
2ed004db-cf53-498c-a134-10dca39e1ed8	2ed004db-cf53-498c-a134-10dca39e1ed8/17112e14-d73c-4cb1-9cba-d0ebbdfea020.htseq.counts.gz	f50cacdc27417c45f83c71e0c5ba2dfd	253484	live
2ef449cb-920b-463f-a326-64138dd4906c	2ef449cb-920b-463f-a326-64138dd4906c/e78e2bc9-95d1-4ee7-a42f-c548715ca6f7.htseq.counts.gz	470654436e69232192b008a54dbe7c51	254215	live
2f0a7016-5225-424e-b6c5-1ce6d4fbd7be	2f0a7016-5225-424e-b6c5-1ce6d4fbd7be/dd6421a8-7d49-4b5e-8e35-21a82f3b351d.htseq.counts.gz	fc1c66d0f9bf27060db3b33ce1d4e4b8	251366	live
2f1c83f8-5d7f-44a7-8e90-7190ffb395bb	2f1c83f8-5d7f-44a7-8e90-7190ffb395bb/0358446c-e52e-4524-8f42-9fc427e144d1.htseq.counts.gz	7aec39b30848c5e56298e7f97eae4456	252450	live
2f89d3d9-0480-4213-aab2-b19870c366b5	2f89d3d9-0480-4213-aab2-b19870c366b5/7e45a7f3-2613-498c-aa3b-d8cdc5001386.htseq.counts.gz	b63c66e0691ed0479c18939c38b5a0b2	252438	live
2fc39198-4dc5-43b8-a28e-192739dc7438	2fc39198-4dc5-43b8-a28e-192739dc7438/899cdcf1-4d06-4d3e-9b3e-64c9570485ad.htseq.counts.gz	07b9a308dfc58b4584243cb84bfefc49	257586	live
3018c182-0e50-4804-9bec-44048879155b	3018c182-0e50-4804-9bec-44048879155b/0930666b-8237-4593-9fc2-694d5483a5dc.htseq.counts.gz	9196526f6e0bd988d9c5a8dad6b8573c	256182	live
315a6d0a-46d6-49d3-9a36-08fd28f18856	315a6d0a-46d6-49d3-9a36-08fd28f18856/c06d90b7-0db6-4e63-8d0e-3379e897d90f.htseq.counts.gz	818306776b15f34ddb54fb3931d360c7	255462	live
31afa2b8-59df-4353-acfb-dc4fd191fb8c	31afa2b8-59df-4353-acfb-dc4fd191fb8c/513de6b7-faa2-4611-9f68-1334204ef397.htseq.counts.gz	6ed79d39ad523e8c74607f3e0a0c75e3	255849	live
31e19abf-7f8e-402b-9890-12f5615e26b1	31e19abf-7f8e-402b-9890-12f5615e26b1/b6760763-3cba-4227-a3d0-110f8a901ef1.htseq.counts.gz	9c5bd20bc9d32e9840579d9fe869a828	253879	live
3209225e-89f5-4dba-9bd8-f2df19ea6588	3209225e-89f5-4dba-9bd8-f2df19ea6588/ba92f745-0592-4aca-9924-533486427c1b.htseq.counts.gz	a457436574378e31b25dcda12eef6a71	255920	live
327e86c8-63cc-4bd8-b8e6-d86ea23dcc27	327e86c8-63cc-4bd8-b8e6-d86ea23dcc27/c1d1a2ba-9cb6-4428-8025-d1e41feeeb0d.htseq.counts.gz	0523672d492914eb9f7793471fa07322	256114	live
33441b33-8476-4e17-8ade-9ee764c6d270	33441b33-8476-4e17-8ade-9ee764c6d270/e3863ab8-9fcd-49f7-aae2-7ac7a8ef0016.htseq.counts.gz	71f693f901e3267d224702befbb2963b	253431	live
