,logFC,t,P.Value,adj.P.Val,B,direction
CACNA1C,-3.89567808513871,-13.3472385364371,2.34658684682971e-36,6.19890025370847e-34,71.7559652072553,down
UBAP1L,-3.48448742303267,-13.3417732059664,2.48777158541434e-36,6.45237484835193e-34,71.6982228591558,down
PKP3,3.5964318849826,13.2604693050349,5.92328739522073e-36,1.47848331097555e-33,70.8408839675548,up
ADARB1,-3.84026382747112,-13.259661193134,5.97448850536601e-36,1.47848331097555e-33,70.8323781400546,down
RBM6,-2.60824991083646,-13.2590835272102,6.01135871269416e-36,1.47848331097555e-33,70.8262980735695,down
NOVA2,-4.16340889650782,-13.249424037843,6.66256048647226e-36,1.61087161592418e-33,70.7246530685702,down
RHNO1,2.57206192718855,13.2403629801607,7.33710913519247e-36,1.74439769689201e-33,70.6293453123658,up
TMEM255B,-3.24291114546309,-13.2265958755195,8.49434300681253e-36,1.98642299987182e-33,70.4846118285012,down
PLS1,4.02237176344296,13.2070037863024,1.04611459442517e-35,2.40690720797984e-33,70.278795119582,up
TOR3A,1.91691688733274,13.1860681785135,1.30660392830253e-35,2.95852460908502e-33,70.0590659958703,up
RUNX1T1,-3.96432463592868,-13.0973849362547,3.34339015229568e-35,7.45210320664028e-33,69.1306117476644,down
SSH2,-2.29066707410429,-13.0815655310116,3.95186864292302e-35,8.62442678453881e-33,68.9653892572536,down
POTEF,3.73816525294504,13.0806502275894,3.99027106750481e-35,8.62442678453881e-33,68.9558332453688,up
TTLL3,-3.55259661519315,-13.0592983302861,4.99950050747734e-35,1.06444589162932e-32,68.7330282692931,down
CELF6,-4.08024013027467,-13.0451505136134,5.80442127237059e-35,1.21764808015245e-32,68.5855183209639,down
KDF1,3.81651222135028,13.0099000193043,8.41611482858878e-35,1.72878948127401e-32,68.2184057998897,up
SEC31B,-4.01144752270079,-13.009144209776,8.48336934379113e-35,1.72878948127401e-32,68.2105410956432,down
TMED3,3.14092216549682,12.9827576726606,1.11988342682957e-34,2.25001930756672e-32,67.9361454335463,up
ABCA6,-4.96254315739345,-12.9750303804058,1.21468600494819e-34,2.4065966473036e-32,67.855852816015,down
CRYAB,-4.97541666976214,-12.973640664691,1.23256446415921e-34,2.40856603852482e-32,67.8414156663638,down
WTH3DI,3.10984260774627,12.9658978636072,1.33707808199688e-34,2.57748903238992e-32,67.7609963145596,up
TMEM54,2.97308790978042,12.8867003400643,3.06885882678425e-34,5.83696948854364e-32,66.9401069794665,up
KANK3,-3.98540192695692,-12.8743263738284,3.49326613527476e-34,6.55676860785454e-32,66.8121276864099,down
ST14,3.51592683170191,12.8543757107601,4.30390761933517e-34,7.9734080765995e-32,66.6059443039889,up
LAMA2,-4.35827805022176,-12.8381387354051,5.09989185885713e-34,9.32691761110217e-32,66.4382856158427,down
MACF1,-3.42447395151192,-12.8143457868054,6.53811829796169e-34,1.18058553823321e-31,66.1928414798492,down
ANKRD36,-3.63994077666006,-12.7891051429747,8.50699974141179e-34,1.51359847146037e-31,65.9327699344337,down
CORO6,-5.39136028432236,-12.7881226006831,8.59456545308726e-34,1.51359847146037e-31,65.9226525300701,down
TSPYL2,-3.5151923398994,-12.772181433157,1.01473578533721e-33,1.74796662129576e-31,65.7585707239494,down
SCOC,2.1115416199592,12.7719633293108,1.01704331978652e-33,1.74796662129576e-31,65.7563266667613,up
CCDC39,-2.91303288036537,-12.7625782308354,1.12144547890056e-33,1.90445473291863e-31,65.6597864094962,down
TCF21,-6.1319613472924,-12.754117147757,1.22467892977067e-33,2.05529940390336e-31,65.5727887159865,down
PTH1R,-4.64744646701174,-12.7473893438264,1.31347214223813e-33,2.17868373360778e-31,65.5036382628655,down
CDH23,-4.18249785484133,-12.741659839731,1.39412300182811e-33,2.2858809909285e-31,65.4447664638002,down
POU6F1,-2.496254460852,-12.7008954703656,2.12926053839508e-33,3.45157972502338e-31,65.0263785075671,down
A2M,-4.47778678651133,-12.6933901563542,2.30172401690688e-33,3.68922394395244e-31,64.9494379876931,down
BCL6,-3.12498481566931,-12.6922345915138,2.32948534611715e-33,3.69223427359568e-31,64.9375942593022,down
NTRK3,-5.38862833855721,-12.6660719378736,3.0553826865173e-33,4.78956417837026e-31,64.6696250933026,down
IL18R1,-4.48091273924445,-12.6422361583681,3.91078345562503e-33,6.0638397820099e-31,64.4257889094582,down
MREG,2.96879604498943,12.6378978213263,4.09035958820358e-33,6.2414686013367e-31,64.3814392630082,up
NKTR,-2.99856356842458,-12.6373678902506,4.11284997213915e-33,6.2414686013367e-31,64.3760225725711,down
RAB25,3.55912781456832,12.632616511137,4.32007851187014e-33,6.4869389444029e-31,64.3274626920627,up
MYH3,-3.49281926757627,-12.6233841661061,4.75291486686664e-33,7.06253443498464e-31,64.2331392371783,down
LENG8,-3.11188291363363,-12.6156452177109,5.1488025360544e-33,7.57192455431093e-31,64.1541064933686,down
PLEKHH2,-4.92217361237193,-12.6039848690741,5.80809705673758e-33,8.45433719534302e-31,64.0350843807574,down
CLDN3,6.93078320920901,12.5851272889421,7.05662414645343e-33,1.01679538837533e-30,63.842743032546,up
SEPT4,-3.48487204306507,-12.5687338561603,8.35692590708257e-33,1.18708857955985e-30,63.6756820103857,down
APBB3,-2.68916007724225,-12.5681787283365,8.40490336737081e-33,1.18708857955985e-30,63.6700272466315,down
DOCK4,-3.11906394971355,-12.5596603032749,9.17644522396323e-33,1.28335285411603e-30,63.5832746906688,down
LRRC8E,4.30600747366654,12.5557634962082,9.55250612396334e-33,1.32297572677997e-30,63.5436015114921,up
WNT2B,-2.72075046086439,-12.5469054046812,1.04653884699164e-32,1.43546890887844e-30,63.453446566608,down
NDUFC2-KCTD14,2.17175948433081,12.541475546439,1.10673646054026e-32,1.50358053424827e-30,63.3982029191983,up
EGFL8,-3.08919000018181,-12.5385251116691,1.14087846366879e-32,1.53534257398446e-30,63.3681913597461,down
MAD2L1BP,2.04507168876952,12.5343461593274,1.19103774428592e-32,1.5878648058167e-30,63.3256910362893,up
RNF112,-4.12097030147714,-12.5327569292705,1.21068381537037e-32,1.59911153946836e-30,63.3095307641542,down
ZNF333,-1.8752971334477,-12.5208491645436,1.36851891239954e-32,1.79100204453023e-30,63.1884863377948,down
DNHD1,-3.53976420082281,-12.5149023982087,1.4548468415816e-32,1.88667183592377e-30,63.1280636146494,down
ILDR1,4.37271252749142,12.4664031447628,2.39435669840187e-32,3.0770719191624e-30,62.6359589358277,up
ADAMTS1,-4.93478319154681,-12.4613379749373,2.52206404346329e-32,3.21225389107177e-30,62.5846341554507,down
CARD8,-2.46788484146562,-12.4475690132244,2.90451196600449e-32,3.6378884917254e-30,62.445181633649,down
TTBK2,-2.03439091767481,-12.4474770741748,2.90725052966489e-32,3.6378884917254e-30,62.4442508001279,down
SLC25A27,-4.49924695192393,-12.4102571468814,4.25618527445383e-32,5.27952025565947e-30,62.0677774956593,down
DGKH,-2.9152505923148,-12.395804712079,4.93418097419757e-32,6.06776651697658e-30,61.9217866692219,down
ADRA1A,-7.99173674133663,-12.393045286311,5.07535602245392e-32,6.18803022737651e-30,61.8939247201968,down
ACAD11,-2.20368540752539,-12.3763302619914,6.02063320663037e-32,7.27833327903239e-30,61.7252373953679,down
DMTF1,-2.01449259467529,-12.3679854013374,6.55617218240493e-32,7.85914253630305e-30,61.6410757107319,down
AP1S1,2.57955700037576,12.3628010853457,6.91248350495424e-32,8.21721476651435e-30,61.5888077762647,up
IGSF10,-5.5048940686624,-12.3536607336166,7.58824796121663e-32,8.9459799311368e-30,61.4966894085789,down
NPIPA8,-2.58072724516539,-12.302466680582,1.27841021751159e-31,1.49406081554702e-29,60.9815504169064,down
PPP1R12C,-1.77283953140839,-12.3017128093746,1.28825433096589e-31,1.49406081554702e-29,60.9739748375185,down
GPX3,-5.01930269263552,-12.2975932443197,1.34339525739777e-31,1.54544623764348e-29,60.9325829796784,down
SAFB2,-1.71264419432165,-12.287005871123,1.49611926039768e-31,1.70737129996583e-29,60.8262457759631,down
MRPS23,2.43876840406572,12.2693707119215,1.78978496290855e-31,2.01646920977122e-29,60.6492527027266,up
NPIPA5,-2.66738315049896,-12.2690708899868,1.79524423162246e-31,2.01646920977122e-29,60.6462449887955,down
TTC14,-2.36684536758043,-12.2672623168008,1.82852857151088e-31,2.03780938067208e-29,60.6281029857118,down
PKHD1L1,-7.13120963711892,-12.2641163023798,1.88789606930268e-31,2.08766181617075e-29,60.5965490526676,down
SLC11A1,-4.49689495033528,-12.2603457331297,1.96158084753911e-31,2.15245775308811e-29,60.5587378056841,down
ACTN2,-5.83263015428099,-12.250386200697,2.17026105786113e-31,2.36326519010603e-29,60.4588996281145,down
GJB2,7.67651110650733,12.2434989495742,2.32734429381008e-31,2.51511866296976e-29,60.389889709307,up
USHBP1,-3.87415237060507,-12.2375398691008,2.47235361028079e-31,2.65173866546282e-29,60.3302001744882,down
PPP1CA,1.93348279396874,12.2310829930414,2.63963696407565e-31,2.81003143974173e-29,60.2655455622075,up
RHOJ,-3.21383025892395,-12.2134408777698,3.15634743811801e-31,3.33520712627803e-29,60.0890019903765,down
STON1,-3.18324586570816,-12.2002785837808,3.60631753106752e-31,3.78265585152045e-29,59.9573948109916,down
PDE2A,-3.68334241753073,-12.1864211618668,4.14912940897544e-31,4.32024314007552e-29,59.8189362341368,down
FKBPL,2.53135373802463,12.1577288785557,5.54495613658399e-31,5.73179704988193e-29,59.5325764231648,up
MRPL44,2.01547619027492,12.1503917944462,5.9713557467401e-31,6.12815753433435e-29,59.4594197411185,up
NAXE,2.49436979124015,12.129175111583,7.39679073424257e-31,7.53680141599788e-29,59.2480333576404,up
FAM103A1,2.43664603277826,12.1115375535174,8.83590790774368e-31,8.93930683006834e-29,59.0724891575002,up
SLIT3,-4.87855221248621,-12.0981305719412,1.01132734387258e-30,1.01595665917904e-28,58.9391624012793,down
SGIP1,-3.51232163056376,-12.0740008500542,1.28922149258832e-30,1.28606605536869e-28,58.6994447499194,down
GPR162,-3.62691675463729,-12.057864684179,1.51621173155827e-30,1.50199724657491e-28,58.5393134610502,down
TTN,-4.49100628853578,-12.0476016011971,1.68083642395136e-30,1.65359528190801e-28,58.4375378956032,down
CHCHD3,1.73484328269769,12.0383515764099,1.84438381508662e-30,1.80206404946649e-28,58.3458569890639,up
POTEJ,3.71074969355843,12.025834804541,2.09115856538564e-30,2.0292773425324e-28,58.2218712576197,up
ABHD17A,-1.6707849937684,-11.9966260225159,2.8022557768772e-30,2.70095801737522e-28,57.9328700897645,down
GHR,-3.96516166102952,-11.9922772925718,2.92696165730601e-30,2.80222201620605e-28,57.8898817283592,down
PAFAH1B3,3.88345348910351,11.9903576416466,2.98375186001817e-30,2.83542697753372e-28,57.8709087156571,up
GORASP2,1.7532418491493,11.9897685416085,3.00139834285028e-30,2.83542697753372e-28,57.8650867010383,up
ARHGEF16,3.14499525243523,11.9820347792271,3.24292065388804e-30,3.04343836366532e-28,57.7886721310962,up
LAMB1,-3.22162434665295,-11.9772931378659,3.40045984013457e-30,3.17042873330194e-28,57.7418376501168,down
NXF1,-1.82437545457675,-11.9754379580362,3.46414882710768e-30,3.20883655965526e-28,57.7235168462891,down
C2orf15,3.53200698234291,11.973631576052,3.52730230163998e-30,3.24625595696092e-28,57.7056797352944,up
ABT1,1.95527378860544,11.9407831686691,4.89765818772045e-30,4.47853166973283e-28,57.3816267951203,up
KRTCAP3,3.63042535597477,11.9252144620979,5.72084820179792e-30,5.19795538844887e-28,57.2282445299746,up
APH1A,1.56578951913365,11.9096059642823,6.68417118498796e-30,6.0347912629021e-28,57.0746026366892,up
GYPC,-2.78590166973345,-11.9003398615771,7.33067595877536e-30,6.57686116678808e-28,56.9834547585262,down
FLT4,-3.34775470463816,-11.8973727190535,7.55056096294395e-30,6.73179700852472e-28,56.954277763776,down
PRICKLE2,-3.27904742558287,-11.8930510382221,7.88261158766988e-30,6.98418970795719e-28,56.9117896941558,down
AOC3,-4.45174722548967,-11.8892898876267,8.183389102342e-30,7.20592873734004e-28,56.8748207056605,down
SRP9,1.78583761776463,11.8686411261869,1.00498161836802e-29,8.7951305435704e-28,56.6719982231187,up
FAM193B,-2.74882009899348,-11.8591207156056,1.10474637480715e-29,9.60927258330728e-28,56.5785625385659,down
NISCH,-2.06188236615792,-11.8564418112722,1.13455332069704e-29,9.80872916348076e-28,56.5522800515551,down
AGAP6,-2.654391515825,-11.8465964539016,1.25113307633163e-29,1.07514538155848e-27,56.4557219325935,down
SLC35B2,2.08831947178149,11.8391779526656,1.34677810144333e-29,1.15040656389755e-27,56.383000267115,up
DDR1,2.69587853773217,11.8264292678053,1.52842689057702e-29,1.29779819012388e-27,56.258098746483,up
PLA2G4B,-2.92327094747545,-11.8017929268362,1.95128759891584e-29,1.64704837861151e-27,56.0169845583139,down
TLCD1,4.43363312593831,11.7994501422999,1.99710583983478e-29,1.6758067532496e-27,55.9940732831937,up
RBM5,-2.11239608306865,-11.7972695246665,2.04071324331495e-29,1.70238446876537e-27,55.9727506378626,down
OAZ3,2.2214684490469,11.7961407488099,2.06365679371901e-29,1.71151535827917e-27,55.9617142038856,up
ZNF471,-4.06738839418221,-11.7916528395605,2.1574435681724e-29,1.77895563583696e-27,55.9178413029152,down
YIF1A,2.18203275637395,11.7885771318864,2.22415439032292e-29,1.82342312516991e-27,55.8877802155043,up
TMEM182,3.02038407359042,11.7867508557673,2.26473199902358e-29,1.84608011234694e-27,55.8699331839629,up
LDB3,-4.65699438335939,-11.7833344115706,2.34262799636014e-29,1.89872661182258e-27,55.8365513955411,down
MRPS34,1.82559016559844,11.7826490765028,2.35857175085114e-29,1.90084892801647e-27,55.829855820003,up
SIN3B,-2.02147545639409,-11.7770821771961,2.49214347856196e-29,1.9972149843644e-27,55.7754780236391,down
HERC1,-2.00330595678223,-11.7724648981075,2.60861718195496e-29,2.0788784413736e-27,55.7303891569021,down
PDZRN3,-3.28406820047149,-11.7637331711725,2.84387640994935e-29,2.25377205488486e-27,55.6451538990634,down
ZSWIM8,-1.59518408384995,-11.7516924393146,3.2032619113165e-29,2.52455973286906e-27,55.527686761783,down
ERICH1,-2.02767563157235,-11.7494734413641,3.2742598234163e-29,2.56633606489195e-27,55.5060473877,down
NAIP,-2.83992633164447,-11.7434790622535,3.47397221437802e-29,2.70798981628975e-27,55.4476046306802,down
LYPLA1,2.42852389083028,11.734308431986,3.80318609096625e-29,2.94850269498009e-27,55.3582332519687,up
EFNA4,3.33145007168533,11.7274256659925,4.07048172239109e-29,3.1386714470221e-27,55.2911886430504,up
DSG2,4.12083320693397,11.7204540032545,4.36027065951669e-29,3.34404628806482e-27,55.2233048991274,up
HMBOX1,-2.54704818600282,-11.706931830166,4.98208544490966e-29,3.80050528725328e-27,55.0917151815512,down
STARD5,-2.32904573358282,-11.7062082332483,5.01773994141817e-29,3.80734363108139e-27,55.0846764333061,down
FHL1,-5.29587059086857,-11.700721104411,5.29649822369362e-29,3.99759508788304e-27,55.0313101748382,down
MARK3,-1.40607160496142,-11.6952359951674,5.590538355816e-29,4.19731734977449e-27,54.9779803032731,down
ZNF160,-2.18734782199966,-11.691917519857,5.77625360489764e-29,4.31404490439083e-27,54.9457240165581,down
EPB41L2,-2.88259275205032,-11.6889021106114,5.95032115360522e-29,4.42090266959263e-27,54.9164189150694,down
FADD,2.14085129161508,11.6864185887021,6.09759420571549e-29,4.50684877432806e-27,54.892286737691,up
CHID1,1.8469263057171,11.6757356137293,6.77354208559318e-29,4.98064834283437e-27,54.7885203526145,up
MMP25,-4.00435400552828,-11.6751002853215,6.81601061438425e-29,4.98617391867648e-27,54.78235125522,down
S1PR1,-3.68869604316191,-11.6741831239798,6.87778562372646e-29,5.00251129810978e-27,54.7734459312355,down
SPACA6,-2.98392448663274,-11.673730446557,6.90848037663951e-29,5.00251129810978e-27,54.7690507607477,down
FAM241B,3.06909443934799,11.671672073327,7.04977939656445e-29,5.07904561070666e-27,54.7490668868867,up
ARAP3,-2.86948051339315,-11.6643235733381,7.57807070105507e-29,5.43222002766585e-27,54.6777427045279,down
REV3L,-2.23469575454162,-11.6560328703248,8.22147951112153e-29,5.86397026130743e-27,54.5973097516932,down
GDF9,3.01565535557536,11.6533096686837,8.44444575886837e-29,5.99303575871927e-27,54.5708987621381,up
ENOPH1,1.66386407520541,11.6307708906896,1.05362431349552e-28,7.44056971881859e-27,54.3524655336815,up
STARD8,-3.45752617627392,-11.6259077202582,1.10511689168665e-28,7.76575983246801e-27,54.3053717180028,down
TMEM30B,2.96941682916356,11.6249333790225,1.11573045847248e-28,7.80190930887741e-27,54.2959380172242,up
MIB2,-2.14825593528962,-11.6202147658317,1.16858190732694e-28,8.13161995513112e-27,54.2502593108589,down
SNAP47,1.57527391144242,11.6160706256993,1.21704739951993e-28,8.42775784182129e-27,54.2101521118984,up
METTL2A,1.76592314376469,11.6026128160446,1.38864267736012e-28,9.56955932006867e-27,54.0799732255558,up
BSPRY,3.29514283407176,11.6007156345617,1.41469332369085e-28,9.70221166463943e-27,54.0616297592247,up
MRPL49,1.5328703434906,11.5987652789934,1.44198062149491e-28,9.84203519886356e-27,54.0427742718562,up
PABPC3,3.16250079909943,11.5927690405661,1.52919397629276e-28,1.0356350430509e-26,53.9848177234775,up
SPEN,-2.00092112565089,-11.5925915336063,1.53185414709948e-28,1.0356350430509e-26,53.9831023408476,down
DST,-3.97943709090272,-11.5872564965878,1.61398976670664e-28,1.08601717085237e-26,53.9315541559853,down
TNS2,-3.33999920416101,-11.5847627157753,1.6538700776078e-28,1.10762707310212e-26,53.9074642440269,down
TFB2M,2.7048389156212,11.5796654578716,1.73845802112909e-28,1.15883662015918e-26,53.8582356445817,up
YEATS4,2.54797790739765,11.577439013407,1.77674205630321e-28,1.17884769456583e-26,53.8367375479391,up
NFASC,-4.31552494664186,-11.5722202958762,1.86979507200772e-28,1.2348438288051e-26,53.7863576121054,down
SETBP1,-3.72985950693417,-11.5635479356273,2.03526227425898e-28,1.33792702038269e-26,53.7026711916599,down
FOXF1,-4.14933233057886,-11.5570071028253,2.16961809152016e-28,1.41970651722638e-26,53.6395816143746,down
DENND3,-3.1865320639643,-11.5433700471428,2.47875116364518e-28,1.61381800203567e-26,53.5081231128022,down
ZEB1,-2.68905420828017,-11.5429520347986,2.48888861162178e-28,1.61381800203567e-26,53.5040952164153,down
RBM47,2.31272029714779,11.5399020480913,2.56411357785005e-28,1.65507150172086e-26,53.4747090484686,up
TCF4,-2.82576959636001,-11.5389213134807,2.58877939612637e-28,1.66346567953796e-26,53.4652609337571,down
TBX3,-3.8404880888781,-11.5378296686939,2.61651212307253e-28,1.67374643209102e-26,53.4547449818744,down
STARD13,-2.761385789709,-11.5324023382378,2.75883675434112e-28,1.7569109955659e-26,53.4024728271998,down
CSAD,-2.95282395104341,-11.5258031295969,2.94229661908325e-28,1.86541605649878e-26,53.3389364326903,down
BUB1B-PAK6,3.71022182904215,11.5098362070582,3.43790010782838e-28,2.16998429372442e-26,53.1853108200689,up
SMIM15,1.93285961687694,11.5072178607359,3.52674322104126e-28,2.21625515630632e-26,53.1601322118026,up
NEXN,-3.75454708519879,-11.4965807122144,3.91175759018141e-28,2.44742201859376e-26,53.0578829866101,down
SMPDL3B,5.38241859491085,11.4923385229448,4.07671012478907e-28,2.53948776987407e-26,53.0171230009541,up
RIPOR3,-4.38730267429385,-11.4905564199996,4.14805067352326e-28,2.57269316773084e-26,53.000003171074,down
OVOL1,6.5806477713463,11.4840981958673,4.41713877411569e-28,2.727726606613e-26,52.9379771479721,up
AP1M2,3.42978701008611,11.4810659068075,4.54939968230837e-28,2.79729252017797e-26,52.9088626399277,up
SLIT2,-4.28476543280573,-11.4633855693855,5.40278893837647e-28,3.30775897879572e-26,52.7392091230524,down
ACOT4,3.71546163682609,11.4477084241996,6.29155650217081e-28,3.83542963690028e-26,52.5889263535783,up
TMED2,2.03331327491576,11.4427030457817,6.6048425934561e-28,4.00927998279367e-26,52.5409737819182,up
PRKG1,-3.0503199608002,-11.436686108155,7.00202636574173e-28,4.23236890285194e-26,52.4833491857312,down
PREX2,-3.85463491712509,-11.4328489691741,7.26762550303631e-28,4.3743745907516e-26,52.4466114549128,down
MTX2,1.99571889692925,11.4279327537495,7.62259773350371e-28,4.56875448186683e-26,52.399554666654,up
PGAP1,-2.78971157069047,-11.4208541255666,8.16417940895927e-28,4.87288783551481e-26,52.3318240658093,down
RBM33,-1.85286524141385,-11.4097004789501,9.09615137620124e-28,5.40652497422961e-26,52.2251605270619,down
LSAMP,-3.45546922959642,-11.4063568520556,9.39560701286634e-28,5.56134166135014e-26,52.193198930275,down
SASH1,-2.84401539341413,-11.4038677902465,9.62487109562773e-28,5.67350356112105e-26,52.1694102441238,down
LIMS2,-3.91132515665999,-11.3947062780876,1.05176574489968e-27,6.17425446542959e-26,52.0818815898756,down
CHMP4C,3.6855657728495,11.3863180552071,1.14070465422278e-27,6.66891471003603e-26,52.001783103031,up
COMMD1,1.79849606048226,11.3857649463043,1.14682517470452e-27,6.67733106822857e-26,51.9965029276681,up
IL16,-2.83691813096846,-11.3453095190639,1.69540462806147e-27,9.83127927613692e-26,51.6107775418103,down
LRRC32,-3.8887334305,-11.3345724710569,1.8804611605209e-27,1.08602341922391e-25,51.5085624928491,down
INAVA,4.50660008239754,11.3299874643852,1.9654770674061e-27,1.12640602607704e-25,51.4649341838651,up
ESRP1,3.38391357602077,11.3292804453232,1.97892237131572e-27,1.12640602607704e-25,51.4582076727283,up
SEMA6A,-4.32835650651791,-11.3291269135636,1.98185412619527e-27,1.12640602607704e-25,51.456747024493,down
DMPK,-2.52681278247517,-11.329120889658,1.98196924322003e-27,1.12640602607704e-25,51.4566897154095,down
ATXN3,-1.62238928141446,-11.323394693585,2.09445787371658e-27,1.18561276065742e-25,51.4022223937786,down
TCAP,-4.11172718448547,-11.3199288768625,2.16560132981703e-27,1.21757538915347e-25,51.3692648940088,down
