,logFC,logCPM,LR,PValue,FDR,direction
ABHD11,1.50090811563773,5.66405338316818,165.482921743072,7.174930486244e-38,9.04249210266346e-37,up
ABHD6,-1.21429872486176,3.37612603895424,184.799815829436,4.34010316471047e-42,6.69968114561933e-41,down
ABI3BP,-2.90481821198395,5.50993299648774,394.881783397704,7.16347605450473e-88,5.9139482060101e-86,down
ABI3,-1.29983853595637,4.28776554560748,219.35653495413,1.24951259768292e-49,2.70741566846778e-48,down
ABLIM3,-1.63589038682096,4.48214976703314,123.792415866028,9.35344111067961e-29,7.47129735748346e-28,down
ABTB2,1.26061228868045,3.60315689988788,70.7103321167921,4.1372005554775e-17,1.62547120619423e-16,up
ACACB,-1.30770901210433,4.11016818831447,118.564641814236,1.30433421729068e-27,9.75558229950664e-27,down
ACAD8,1.44419843907418,6.03358921895802,86.5257636403377,1.37928691796478e-20,6.76114940170332e-20,up
ACADL,-3.14658429109331,2.90653690027201,220.588296456939,6.73072574354098e-50,1.47804017843011e-48,down
ACAN,1.56347134829493,1.84258982605757,34.8175199828132,3.62100244650561e-09,8.20576023492343e-09,up
ACBD7,1.37634738185758,1.919644060921,38.1476885072191,6.558739235455e-10,1.57034131033911e-09,up
ACE2,2.26981903109361,3.72106282985654,49.536064694884,1.94758351308189e-12,5.59688903825517e-12,up
ACHE,2.52705006384709,4.54074884522133,70.1180233842433,5.58602464281995e-17,2.17310186224108e-16,up
ACN9,1.27803600979866,4.08155553855294,104.129632589478,1.89502722655532e-24,1.19414179435689e-23,up
ACOT11,1.76282285888726,3.29507008779265,136.078676947826,1.91778928466603e-31,1.77667922082271e-30,up
ACOXL,-1.67005226942298,2.40214234233165,64.7183758330021,8.6405294717323e-16,3.12467608620117e-15,down
ACP5,-2.08950409862917,7.3135634041373,395.29487883197,5.82365139987194e-88,4.83845279362609e-86,down
ACP6,1.46984637488483,4.70611494997171,158.674080661114,2.20471804945163e-36,2.59317783922877e-35,up
ACRC,1.41853113965399,1.01994008776999,36.3126819112927,1.68066672405878e-09,3.89804707479068e-09,up
ACSS3,-1.34418466016062,3.55596581118835,53.310183212491,2.84826216746525e-13,8.66434974636583e-13,down
ACTG2,-1.46182417062594,4.38012714308549,75.60163607035,3.4707383999931e-18,1.45992620733667e-17,down
ACTL6A,1.15431383962428,6.04304932860241,123.580365073856,1.04084042912202e-28,8.27848936430951e-28,up
ACTR3B,1.2413960330382,3.24981281816213,112.525973814145,2.74051148732323e-26,1.91571446091341e-25,up
ACVRL1,-2.80307727815965,5.92550979706713,996.038505951627,1.30422828818951e-218,1.89026153234933e-215,down
ACY3,3.57346651341137,1.80677840311699,128.186389814449,1.02181882734883e-29,8.56043980985106e-29,up
ADAM12,2.90504224285009,4.46243590228284,127.294041456061,1.60191303121288e-29,1.3309142407096e-28,up
ADAM28,2.49813001690566,4.652073150635,123.868922557631,8.99966041995348e-29,7.20193684158731e-28,up
ADAM33,-1.07248179328449,2.07686195269231,24.4152818837802,7.76502882608232e-07,1.48405913563982e-06,down
ADAM6,1.89419371058957,12.2877881682185,54.4055713912712,1.6309979608204e-13,5.04379739235213e-13,up
ADAM8,1.77221720104506,6.14296452220505,102.53694352464,4.23397822767838e-24,2.60878658487656e-23,up
ADAMDEC1,1.70239083997763,2.94337398920855,36.4454610456876,1.56998308893769e-09,3.65172243439786e-09,up
ADAMTS12,1.7202719564299,2.97882174747716,60.8603367039397,6.12709434445927e-15,2.08292464501242e-14,up
ADAMTS14,3.05858968542362,2.88057976853127,166.093353284008,5.27805611283558e-38,6.69717548013884e-37,up
ADAMTS16,2.38988119958199,2.18674298249868,66.6869903532076,3.18228371344981e-16,1.18227595437879e-15,up
ADAMTS1,-2.36407945168483,6.09651791484818,317.726166065056,4.53103002541042e-71,2.27318290967129e-69,down
ADAMTS4,-1.5462868638758,4.56345099571532,66.4396694975916,3.60768130310066e-16,1.3361327347429e-15,down
ADAMTS8,-3.72508542577171,3.8421818674265,384.045100531902,1.63791511871003e-85,1.24214911677056e-83,down
ADAMTSL3,-2.32560158363092,3.67901030206673,221.45849572222,4.34763576376081e-50,9.62827859125568e-49,down
ADAMTSL4,-1.84117113711424,6.22984252961625,105.196405179767,1.10610371898577e-24,7.06909206783458e-24,down
ADAMTSL5,1.78814768387333,2.4083369714982,61.1073261726813,5.40466459745521e-15,1.8455090316546e-14,up
ADARB1,-1.85706129483714,5.00404387082993,352.699392046888,1.09475037194358e-78,7.10443972718012e-77,down
ADCK5,1.90652804845974,4.05702733053686,211.359263909607,6.93932769033257e-48,1.41718745500372e-46,up
ADCY4,-2.1997241162072,3.17864489236939,546.807358028289,6.23050316263202e-121,1.00334176856015e-118,down
ADCY9,-1.06561471068793,5.86890069139761,71.441297511935,2.85630812474339e-17,1.13383089407038e-16,down
ADC,1.59326270534221,3.03714441784937,101.093898281397,8.77247094271869e-24,5.29025016074076e-23,up
ADH1B,-3.30149757519319,7.21165746850788,214.638162990246,1.3365996936118e-48,2.82570606215111e-47,down
ADH1C,2.4867169922948,4.77839556867333,31.1838031174773,2.34716309639569e-08,5.01086668238714e-08,up
ADH6,1.65729431665974,1.34857588602741,13.8908524435156,0.000193739114250873,0.000301927479843295,up
ADM2,3.56490194460318,4.5275264208116,302.135357474777,1.12863705091789e-67,4.90731389739099e-66,up
ADORA1,1.29111101929329,3.44958919880897,22.1459690953529,2.52685964073315e-06,4.63642666390817e-06,up
ADORA2A,-1.06289484178941,3.40628422841879,141.203115050273,1.45253981789221e-32,1.41184272612414e-31,down
ADORA2B,1.06066144193504,3.66934124991507,42.6432547310317,6.56905647100459e-11,1.69558564736274e-10,up
ADPRHL1,1.98406910838563,2.86092965602179,88.2103772312191,5.88503559718926e-21,2.93891287632989e-20,up
ADPRH,-1.69857735836976,4.57404502026052,444.760900613342,9.96100759262008e-99,1.10111341557743e-96,down
ADRA2A,1.77275096764503,4.54296145582089,32.2772121684352,1.33671844266292e-08,2.90747963416627e-08,up
ADRB1,-2.80670373665679,3.14467696600534,178.470295275537,1.04574219821513e-40,1.5122684294366e-39,down
ADRB2,-3.12340864022193,3.62687677178967,503.231254861818,1.88329753726374e-111,2.53254980165651e-109,down
ADSSL1,1.97508911645961,3.92346271752105,99.6395430587682,1.82817589941166e-23,1.08001478405461e-22,up
AFAP1L1,-1.86001917881634,4.10205457890748,347.584829799445,1.42259823514005e-77,8.79448880529235e-76,down
AFF3,-2.23688935863882,3.86686821288011,134.00378603921,5.4531387495023e-31,4.90895388878592e-30,down
AFP,10.7291889192072,2.77365343128468,34.4166832256219,4.44893422070326e-09,1.00262436031191e-08,up
AGER,-5.18164680238615,8.62895089841842,594.241255969986,2.99489553790826e-131,6.20085990420243e-129,down
AGMAT,3.54093607516101,1.64679221278776,200.661568407118,1.49783518024787e-45,2.70231840818163e-44,up
AGPAT4,-1.16497570117716,3.60415514781581,102.324457458034,4.71336906991184e-24,2.89459445140914e-23,down
AGR2,2.84696079349716,9.5095113228192,109.210012793187,1.45970921168357e-25,9.7793769682591e-25,up
AGTPBP1,-1.17770691758203,4.70523249598384,271.836821152507,4.51426470482911e-61,1.50214461249467e-59,down
AGTR1,-1.65406290627034,2.02486417817879,58.2411085531764,2.31882638371287e-14,7.58444617581512e-14,down
AGTR2,-2.3006573091289,3.98846226169967,43.4613352207141,4.32419533948148e-11,1.13220353763859e-10,down
AGT,3.72839518549558,5.34753778284846,82.0493790170501,1.32728868539752e-19,6.11772212449658e-19,up
AHCY,1.04034149306775,7.49404573648607,95.4259840096933,1.53525305851679e-22,8.52526219467561e-22,up
AHNAK2,2.20921707828981,7.06222806573336,69.9603092612923,6.05098319865515e-17,2.35117738585814e-16,up
AHNAK,-1.85847038792291,10.2993979646918,189.307896080552,4.50198237841324e-43,7.26780422574534e-42,down
AIF1,-1.26268267463583,4.92311379494814,126.292632690664,2.65326770072688e-29,2.16849773736099e-28,down
AIFM3,1.19462859994714,1.77728815677048,27.2249660166291,1.81104911869026e-07,3.62320931045947e-07,up
AIM1L,1.1514816758126,2.60499715814585,16.1621563098086,5.81442032306907e-05,9.45677041073727e-05,up
AIM2,2.57696462167687,2.79123240266354,66.1279970659857,4.22570630700525e-16,1.55970891535304e-15,up
AIMP2,1.28341546463395,4.91787993697489,121.505188132893,2.9622568878491e-28,2.30272221961285e-27,up
AK1,-1.04737686003159,6.4573369020674,64.8036316128526,8.27465024502386e-16,2.99568520111272e-15,down
AK7,-1.1457188880239,2.68518849524184,39.2551665515447,3.71883031875829e-10,9.07887379335263e-10,down
AKAP7,-1.0588219388773,2.7552646303281,103.402513296718,2.7352751222144e-24,1.71039926625909e-23,down
AKR1B10,8.13077294024195,6.90233140605369,82.8414637460527,8.89053577165832e-20,4.14024093557698e-19,up
AKR1B15,7.70271762340878,1.22059262753135,66.2202274213024,4.03253008840382e-16,1.48967211761936e-15,up
AKR1C1,3.94019731929858,9.42894671901612,64.8377485215649,8.13261558326349e-16,2.94589940761147e-15,up
AKR1C3,2.27150340617456,7.92006354807809,47.3459379270565,5.95012943375932e-12,1.65487181948735e-11,up
AKR1C4,9.21233281567207,1.52616536934135,48.0400543635339,4.17600497632018e-12,1.17598896612954e-11,up
AKR1E2,2.12092102769041,1.52251158312346,69.7432059946754,6.75501252987203e-17,2.61306000710708e-16,up
AKR7A3,6.57624541292237,4.09145962647545,175.910363943788,3.78799558150136e-40,5.3015680649253e-39,up
AKR7L,3.91133106577028,1.29777191691194,126.622596706529,2.24684090158271e-29,1.84417444810311e-28,up
AKT3,-1.03798348991739,4.61102517277407,62.0334844911582,3.37666493228268e-15,1.17235074199349e-14,down
ALB,10.2089528513756,6.36337931996313,69.2286859229899,8.76834076492565e-17,3.36691895606977e-16,up
ALDH18A1,1.79797918048072,6.92149971004027,391.107839158009,4.75007210365341e-87,3.84844351056243e-85,up
ALDH1B1,1.11154397912244,5.4269131905738,90.4513583892413,1.89580722918449e-21,9.77813740509389e-21,up
ALDH1L1,1.83038422328491,2.2761912103013,27.0292795081423,2.00396852568709e-07,3.99812870129434e-07,up
ALDH1L2,1.20928721899546,3.81471385719451,34.6477012262249,3.95104864522784e-09,8.93042428146803e-09,up
ALDH2,-1.04297167662178,8.57752388901098,77.4581715491332,1.35563185331711e-18,5.85913250320357e-18,down
ALDH3A1,2.10998611742789,6.64117547511386,22.9112542658791,1.69655615954993e-06,3.15285347559044e-06,up
ALDH3B2,2.8596959077241,3.82785960904009,100.935162160698,9.50442469958544e-24,5.71053504290154e-23,up
ALDOA,1.30996474247606,10.6078486121976,142.593796553197,7.21184208640027e-33,7.12121636449698e-32,up
ALDOB,3.05339071729114,2.0351985183386,34.1305732712435,5.15351694132424e-09,1.15601848637375e-08,up
ALG10,1.05623127028781,2.8420573807066,101.289768920257,7.946516245596e-24,4.80771604394964e-23,up
ALG1L,4.17882431921694,2.9425035116031,187.936594833569,8.96892615882473e-43,1.4267155221428e-41,up
ALG3,1.17363217457,5.73061312710984,140.113933151408,2.51361793458871e-32,2.41796698663533e-31,up
ALG6,1.05058056287317,4.18999592008313,153.761609333314,2.61112053576815e-35,2.91355485616422e-34,up
ALG8,1.09908005443421,5.55722166217617,128.231831740474,9.98689544291309e-30,8.37204782502303e-29,up
ALOX12P2,3.43957621494366,1.26477475955873,76.1215818988692,2.66726182669648e-18,1.13033668835052e-17,up
ALOX15,-2.40897929197696,3.50900481539623,64.8934708434434,7.90585982069128e-16,2.86535247293963e-15,down
ALOX5AP,-2.34667330536248,5.97883626845516,331.096566770289,5.54568036213248e-74,3.05223015374076e-72,down
ALOX5,-2.19881277476027,5.94305509919186,335.606903739604,5.77599582883144e-75,3.30447761365252e-73,down
ALPL,-1.14788256939281,7.3674615264043,28.4714394822017,9.50909106605188e-08,1.94445185555073e-07,down
ALPPL2,1.3888206827058,2.38668997839702,8.26230472382764,0.00404767091238866,0.00561619182865628,up
ALPP,-1.16104128418644,2.51614422622574,11.5299984471889,0.000684820712792815,0.00102065829269532,down
ALS2CR11,2.98872155606642,1.10496092521017,96.0878130489507,1.09899221436576e-22,6.15246971853518e-22,up
ALX3,1.05793317295354,1.19156980154975,32.3662370071918,1.2768581471448e-08,2.78238183617721e-08,up
AMACR,1.12119808830066,5.30262468852351,59.4593322379203,1.24847638120419e-14,4.15690090791083e-14,up
AMBP,4.57559166946747,4.05697453410695,61.9559106163613,3.51233963327505e-15,1.21848293022446e-14,up
AMDHD1,1.46768187897303,1.06643799762403,20.4924264776045,5.98676665210588e-06,1.06246781238189e-05,up
AMICA1,-2.23389061671726,4.9242176903613,345.620115904572,3.81011747116867e-77,2.30088760620019e-75,down
AMN,2.78379167075267,3.15657883099248,76.4497883371454,2.25883918183107e-18,9.6477728512785e-18,up
AMOTL1,-1.72560638504957,6.2146592848592,236.730209179075,2.03088753848827e-53,5.05551470458797e-52,down
AMPH,1.969708262204,1.54094547822223,36.3816306330642,1.62224974379509e-09,3.76724686809029e-09,up
ANGPT1,-2.27341232438552,4.44828590853103,224.859480690569,7.87876666722412e-51,1.7966893777495e-49,down
ANGPTL1,-2.68337953084444,2.22577695823116,293.261352457278,9.68167690779599e-66,3.93419917711187e-64,down
ANGPTL4,1.42122336734111,6.22588754207594,26.5792501863119,2.52945885256698e-07,5.01280177345544e-07,up
ANK1,1.98190480275628,1.69752682573643,38.3284250536703,5.97854233155802e-10,1.43696528787254e-09,up
ANKRD13B,1.55494967164189,3.19497176805361,81.0636339985595,2.1856523203631e-19,9.91295162267602e-19,up
ANKRD1,-4.35584990038469,4.25170388708631,246.421524644049,1.56531476223226e-55,4.27154095367315e-54,down
ANKRD22,2.85971537526445,4.85187012846843,123.911098070422,8.81038834195594e-29,7.06347298908871e-28,up
ANKRD23,1.94898794671163,1.57605613045618,167.868220941986,2.16164873692675e-38,2.79173724004679e-37,up
ANKRD29,-2.05004853192672,4.27763210501563,116.431114627683,3.82434503529751e-27,2.79779902638366e-26,down
ANKRD32,1.38608119933592,3.65978814830135,76.9889241794681,1.71919397880753e-18,7.3937244508953e-18,up
ANKRD34A,2.01214468811998,1.06668083794894,75.5552575581973,3.5532256241048e-18,1.49029823282389e-17,up
ANKRD34B,6.03303658675624,1.53293166561596,82.4397290263126,1.08941913270923e-19,5.04450946647467e-19,up
ANKRD36B,2.08363132858822,1.18309773560027,79.2236286082324,5.54627671907155e-19,2.45073284293934e-18,up
ANKRD36,1.20981516440365,3.39147936833399,45.9023262004316,1.24298272422475e-11,3.38556413756267e-11,up
ANKRD39,1.06562217100239,3.493255744368,101.266705366613,8.03958221683815e-24,4.85951392198502e-23,up
ANKS4B,7.9566175154107,2.10485402725414,70.7616453833982,4.03098038923507e-17,1.58564861873288e-16,up
ANKZF1,1.03964684568701,5.41101767102334,143.825041607013,3.88010082726649e-33,3.88129104224418e-32,up
ANLN,4.06209505275333,5.53880047721495,282.029443896925,2.71238137288093e-63,9.93828725501655e-62,up
ANO3,1.59720689984484,1.78500557952601,20.5068488693422,5.94182639640918e-06,1.05477930749539e-05,up
ANO6,-1.07007326951434,6.79828516287027,223.639628817638,1.45384002235189e-50,3.29806769592314e-49,down
ANO7,2.40242330490567,1.23411833060442,169.379870227923,1.01067245738415e-38,1.33298397716065e-37,up
ANO9,1.6903037315842,4.92341118390202,117.431519663143,2.30937552508405e-27,1.70768108555535e-26,up
ANP32E,1.3306182788391,7.27835494037913,87.8991225354006,6.88792236037576e-21,3.42662316051645e-20,up
ANXA10,10.4514735775734,3.72299970717292,60.5463588571875,7.18659004523081e-15,2.42791713416189e-14,up
ANXA13,3.51030255262905,1.58351406000685,21.1640356358623,4.21602210584087e-06,7.58012299773788e-06,up
ANXA3,-1.85487948583055,6.41499571415174,175.865322605412,3.87476223346003e-40,5.41719170131325e-39,down
ANXA8,-2.585991001038,3.75140290073924,98.8591427867785,2.71115530663986e-23,1.58513266785344e-22,down
ANXA9,1.54141084810515,2.4045847553648,66.7275355200117,3.11749905652369e-16,1.15886741787675e-15,up
AOAH,-1.27752671134123,3.22589351782894,103.342598257913,2.81925873735275e-24,1.75954119473825e-23,down
AOC3,-2.85107640389149,6.7269953691008,490.821503673595,9.44196918353751e-109,1.23161046030063e-106,down
AOX1,-1.52269904547857,3.67821668967193,63.3860305109611,1.69918764731373e-15,6.00330543650061e-15,down
AP1G2,1.13908131405631,6.2420235275374,114.868806033152,8.40800331967255e-27,6.059336757006e-26,up
AP1S1,1.15881163319705,5.79591573358074,127.420466589815,1.50305117251177e-29,1.25116780435504e-28,up
AP1S2,-1.36024989055731,4.41021050198148,204.562945832302,2.10935459708039e-46,3.94189417826886e-45,down
APBA2,2.31545478058121,4.11519635506782,90.6287804063079,1.73320874397201e-21,8.96430406676086e-21,up
APBB1,-1.33723684583483,4.96021045768628,140.014712629591,2.64238705121453e-32,2.53996291054107e-31,down
APBB2,-1.06411491952583,5.68082043307466,140.545080543066,2.02310686665917e-32,1.95187913969691e-31,down
APLNR,-1.77556776501193,4.02285555070234,189.409124657805,4.27865623968644e-43,6.91583543871994e-42,down
APLN,-1.70227624308112,4.13955338749926,109.202964412458,1.46490902478784e-25,9.8091752152631e-25,down
APLP1,1.73596314256116,4.14343063152738,33.7374115102014,6.3075894856171e-09,1.40811564693461e-08,up
APOA1BP,1.18148091076877,7.01085683275186,122.728189416119,1.59922972337849e-28,1.25816360143239e-27,up
APOBEC3B,2.59192699194093,3.56018343557485,89.8250408446204,2.60180280312092e-21,1.33298962152039e-20,up
APOB,3.66116007385705,2.19120151544279,37.299319028387,1.01319977348078e-09,2.39077023250422e-09,up
APOC1,-1.77138154209906,6.80164414122733,152.981506031852,3.8664708222286e-35,4.27408859365677e-34,down
APOC2,-1.7840510285987,3.52882357675592,88.920520169683,4.10997920217711e-21,2.07792901989141e-20,down
APOD,1.09240310351313,6.21545292497126,14.5181311049657,0.000138817047321947,0.000218925107637223,up
APOL3,-1.79696297254845,5.5071111110588,295.878481092179,2.604545397478e-66,1.07511677736402e-64,down
APOL4,-1.40028987544391,4.44727024731568,109.497159717943,1.26285349250503e-25,8.50421319372e-25,down
APOLD1,-1.93770255071644,5.08951001599008,242.481064045137,1.13170741753604e-54,2.95239831086802e-53,down
APOM,1.2626948751713,1.60120127005347,22.6123903402606,1.98202253826993e-06,3.66508392248269e-06,up
AQP4,-2.81888802808594,7.82793415711195,158.331774847139,2.6190695844726e-36,3.05573735776928e-35,down
AQP5,1.84478269410367,6.91166494173161,21.798684550408,3.02807671363104e-06,5.51189403469205e-06,up
AQP9,-2.03459904573391,4.21188988510438,167.861509148557,2.16895805150639e-38,2.79840641185454e-37,down
ARAP3,-1.42723021313381,4.67620949743137,263.635713296801,2.76718497361172e-59,8.67672134514214e-58,down
ARC,-3.65266841362501,2.206195548957,386.220422328347,5.50435012186031e-86,4.29932592751771e-84,down
ARG2,1.11730083120585,4.33665381393754,53.2546202729874,2.92997520569589e-13,8.90876377228374e-13,up
ARHGAP11A,2.33046398169442,4.33563554819164,174.130554097865,9.26987635618824e-40,1.27818464260169e-38,up
ARHGAP18,-1.35092592568546,5.99036049390911,268.04860669832,3.02142995947489e-60,9.82831231705499e-59,down
ARHGAP23,-1.30422406728039,6.11171851922062,135.215859063949,2.96156303798646e-31,2.71855230594619e-30,down
ARHGAP24,-1.38392575109844,4.48702367728555,178.308444615983,1.13439661851785e-40,1.63865664362644e-39,down
ARHGAP25,-1.42047092939387,4.32493910908324,321.423135928875,7.0943651774374e-72,3.60073538422153e-70,down
ARHGAP29,-1.20936916007216,6.36372873622432,114.678765496284,9.25365263712095e-27,6.65039366383502e-26,down
ARHGAP30,-1.6049842377139,5.33274287492481,273.329745485542,2.13413498305752e-61,7.17465379355728e-60,down
ARHGAP31,-2.22633766167468,5.89384079262198,373.137123309569,3.88286959446059e-83,2.7982403861958e-81,down
ARHGAP33,1.53782555437087,3.69515705369247,65.0869940625986,7.16634960082424e-16,2.60384022822149e-15,up
ARHGAP39,1.09614915940736,4.73711457984418,71.8968787592893,2.26742312314988e-17,9.05026536669737e-17,up
ARHGAP6,-2.50181559469049,2.71291396328014,435.094481062678,1.26499750280956e-96,1.30957360528952e-94,down
ARHGEF15,-2.7136715299613,4.18893069294807,727.383574308256,3.31991539688231e-160,1.44349921456443e-157,down
ARHGEF16,1.85457335888225,5.71771000867279,249.67051166868,3.06387676069406e-56,8.59466848741792e-55,up
ARHGEF19,1.63984508855351,5.76498806504712,143.456443499119,4.67124661372623e-33,4.65838997167011e-32,up
ARHGEF37,-1.27671115934489,3.56605300246982,82.850691247853,8.84912994386367e-20,4.12243039241992e-19,down
ARHGEF38,1.2010373934006,1.80462190670425,59.4271662464447,1.26905058389522e-14,4.22283056539011e-14,up
ARHGEF6,-1.70056390566702,4.98252858054566,323.279517488101,2.79616322430671e-72,1.44734734515305e-70,down
ARID3A,1.04088853782971,3.12717074973005,37.9795206699075,7.14911191004199e-10,1.70824355659622e-09,up
ARID5A,-1.47489619888756,5.28551252191835,364.342329058189,3.19205087316186e-81,2.19142692576438e-79,down
ARL14,5.67278008631847,2.1876270770004,54.078987396966,1.92589835778142e-13,5.93185789348309e-13,up
ARMC3,-1.20802768184853,2.62636194857406,19.7417109047149,8.86453321390363e-06,1.54832580667058e-05,down
ARMC4,-1.51193054246447,2.12752532472843,29.150619952401,6.69643130314075e-08,1.38340592204891e-07,down
ARNTL2,2.72146389782595,3.35451677255721,108.746884441777,1.84391120028204e-25,1.2290228766724e-24,up
ARRB1,-1.08196492184433,5.89437504727428,101.423486065605,7.42778598999331e-24,4.50014121939028e-23,down
ARRB2,-1.14421523384027,5.95816657565533,245.448824223973,2.55077933083214e-55,6.87445570069721e-54,down
ARRDC4,-1.20969070094976,5.05916379254273,107.519360197568,3.42542893836336e-25,2.24529120964883e-24,down
ARSE,2.52632166056289,5.0823019179129,67.3696561786104,2.25086700472594e-16,8.43929554746913e-16,up
ARTN,3.23228624039341,1.69808944526062,119.318513557261,8.91935858604488e-28,6.74849845686598e-27,up
ARX,2.06953455078348,2.55601347902766,27.5265903431062,1.54949492207856e-07,3.11619052784347e-07,up
ASCL1,5.85121185785243,5.69315305349139,42.385722692241,7.49350669550354e-11,1.92336287556372e-10,up
ASCL2,1.47423714735292,2.26496639853308,31.9047143197926,1.61923687555103e-08,3.49806654599e-08,up
ASF1B,2.63727897047412,4.2333505944069,207.803987622553,4.13985560928317e-47,8.01191046995396e-46,up
ASNS,1.97561199784243,5.62729302264902,132.310141754096,1.27978993453794e-30,1.12414679502444e-29,up
ASPHD1,3.05732412751047,3.6626891231046,111.487862718439,4.62628891368209e-26,3.20474310090649e-25,up
ASPHD2,1.52994385802617,2.79539228976947,60.8388359262909,6.19437927355969e-15,2.10360539558221e-14,up
ASPH,1.12339600190675,8.92822271076669,41.7027259726318,1.06260729072921e-10,2.6976740950315e-10,up
ASPM,4.13251413177279,4.5857740999165,300.071416212649,3.17842661786264e-67,1.34608431179871e-65,up
ATAD2,2.05705044618877,5.83079069590122,172.762896633356,1.84395382269217e-39,2.50547225658299e-38,up
ATAD3B,1.76096892692708,4.87649958321972,154.130486773545,2.16876469622463e-35,2.43454102388589e-34,up
ATAD5,2.35220643678102,2.87008515922281,211.57352138912,6.23123307065716e-48,1.27598436693331e-46,up
ATF3,-1.67413931506305,6.42933644765493,100.960603021198,9.38312993446847e-24,5.64545880374569e-23,down
ATG9B,2.21891181261684,2.27293585801476,76.4416129159877,2.26820985961228e-18,9.68145595837125e-18,up
ATHL1,2.0867615231797,7.74628143332693,63.8982100911834,1.31016632597646e-15,4.66679671109693e-15,up
ATIC,1.32440388788852,6.70027493382547,230.727054939811,4.13794860648677e-52,9.79589866116397e-51,up
ATOH8,-1.42157515987319,5.81750079200736,48.2258188771182,3.79853705928147e-12,1.07200600175828e-11,down
ATP10A,-1.04861991830727,4.79264199512108,42.6430692386135,6.56967944018037e-11,1.69558564736274e-10,down
ATP10B,6.09872585976349,4.21662988503654,185.530096757701,3.00658963363345e-42,4.67994691898744e-41,up
ATP13A4,-1.03968199107233,5.70355346484609,19.4879151226651,1.01238157605609e-05,1.76026463317458e-05,down
ATP1A2,-2.40199429581792,1.8207885371771,156.971462886934,5.19260949963236e-36,5.97814636480181e-35,down
ATP1B1,1.67944686490671,9.80254563050918,95.7230193994969,1.32135076513582e-22,7.36883256965868e-22,up
ATP1B2,-1.48075667239854,1.57323120378068,105.423642850897,9.86260779111658e-25,6.3217619669447e-24,down
ATP6V0A4,2.71938784948813,3.30719188807488,49.2333924663163,2.27249150453363e-12,6.50622896952078e-12,up
ATP6V0D2,-1.85883395276798,2.18940983754953,88.1791373902069,5.97871708867377e-21,2.98341184792122e-20,down
ATP6V1C2,3.41336373594,4.28336163284651,153.867166506261,2.47604383414268e-35,2.76994131840112e-34,up
ATP6V1E2,1.18285801233956,2.24821145324159,76.6195296903058,2.07279657515113e-18,8.87932956527795e-18,up
ATP8B3,1.52295822359972,2.08058034461488,37.4170825877591,9.53830188751058e-10,2.25435060374503e-09,up
AURKA,3.02878571400261,4.86124332576246,201.471048592279,9.97291007519445e-46,1.81179162981666e-44,up
AURKB,4.04702246101778,3.66093245414581,211.358347305762,6.94252364111757e-48,1.41718745500372e-46,up
AVIL,1.62161486988317,2.35952694663774,41.3032272441623,1.303535016921e-10,3.29713220103112e-10,up
AVL9,1.28928175032699,4.76962828723193,166.683061801907,3.92337483197299e-38,5.00259054821659e-37,up
AXL,-1.32401783243105,5.98538636163283,143.670172872416,4.19472147475101e-33,4.18958245916173e-32,down
AZGP1,1.46783275067621,6.78474824165295,14.4575349639599,0.000143355204025149,0.000225863664851316,up
B3GALNT1,-1.37507534337893,4.38128404827796,115.580223039574,5.87343606070223e-27,4.27290016596765e-26,down
