,logFC,t,P.Value,adj.P.Val,B,direction
ABHD13,-0.600434386454221,-8.61177518304099,2.7172043572794e-16,8.75357215024759e-16,25.5879556207082,no DE
PLEKHB2,-0.591003437101761,-8.62511472811288,2.46944763320663e-16,7.98103937748942e-16,25.5771443142348,no DE
ZNF398,0.717716304009684,8.60971160657542,2.75766895313105e-16,8.87735286886512e-16,25.57663612042,no DE
MEA1,0.745552851268029,8.62355404864825,2.49723751628883e-16,8.06885463524188e-16,25.5696616101421,no DE
MCTP1,-1.74122299056934,-8.54273999368741,4.45015336109891e-16,1.41545477791208e-15,25.5695653417952,down
TNNI1,1.57176692437478,8.52025516308035,5.22307311105304e-16,1.65564436599212e-15,25.5489560735399,up
FAM188A,-0.749165167996032,-8.59312454442711,3.1053480926128e-16,9.9793447942945e-16,25.5278503783996,no DE
BRAP,0.541936643880161,8.60216939028568,2.91070393886032e-16,9.36537300900198e-16,25.5140166574315,no DE
ITPA,0.742684518799008,8.606496255794,2.82191063979313e-16,9.0819152197043e-16,25.5079775457748,no DE
ADA,1.985640289618,8.56578955778999,3.77536388584945e-16,1.2067102800054e-15,25.4844372389405,up
APOL6,-1.23318574435487,-8.61147988153501,2.72295866931849e-16,8.76994392162726e-16,25.4736453477358,down
ZC4H2,-1.63104083061985,-8.50929544154039,5.64658465616401e-16,1.78728585913621e-15,25.4581000181934,down
UBASH3B,-1.70710541253967,-8.56977193714419,3.66950789227113e-16,1.17373862056853e-15,25.4560866468897,down
DLL3,5.36946446282973,8.48964841526858,6.49257074979606e-16,2.04563026232705e-15,25.4372999438216,up
FREM1,-2.18316241735868,-8.48567210555083,6.67846966568371e-16,2.10369375317987e-15,25.3854312292877,down
PPAP2A,-1.03982673571294,-8.58808464940393,3.21933993895437e-16,1.03354836730792e-15,25.3849806992341,down
ZDHHC5,0.602136303237678,8.59702664282014,3.019843465546e-16,9.71174510961094e-16,25.3775125886597,no DE
SIK1,-1.39540861534201,-8.59205273807081,3.12925068208257e-16,1.00487311415768e-15,25.3458666447479,down
AKAP6,-1.46753475411012,-8.50383404987674,5.87014067456812e-16,1.85579532135401e-15,25.3411309069564,down
