,logFC,logCPM,LR,PValue,FDR,direction
CD300C,-2.53189852892351,2.03925569348396,301.375779088782,1.65210517882482e-67,1.59630073722896e-65,down
VSIG4,-2.81399915539302,6.23074810246859,299.000816672953,5.43827236088921e-67,5.21594299084109e-65,down
SELPLG,-1.94607176440929,5.57023876821211,298.799356950239,6.01662261651372e-67,5.72852740217554e-65,down
IL7R,-2.73815537171548,4.27558891808219,297.88427085787,9.52188305880279e-67,9.00024946514664e-65,down
COX7A1,-2.1114266168677,2.66129735116937,297.397158569354,1.21576871222826e-66,1.140898351245e-64,down
UPK3B,-5.20384060033709,5.53587632421309,297.315185731736,1.26680743495783e-66,1.18030258439928e-64,down
TCF21,-3.27509481926343,4.7073039442238,295.885991257283,2.59475074279456e-66,2.40042047439803e-64,down
ASPM,4.11456857796709,4.58577388990817,295.383898161265,3.33802907293665e-66,3.06628529770322e-64,up
E2F8,3.89022113617599,3.18040110192848,293.795486521385,7.40580634653602e-66,6.75533832057454e-64,up
NOTCH4,-2.01030515036455,4.9766153443032,291.912179817195,1.90508465966783e-65,1.72568918754911e-63,down
CSRNP1,-2.25308919586941,6.59829599484777,291.580974154853,2.2494665046048e-65,2.02358904041828e-63,down
LMO2,-1.91933672876069,4.12905615103064,291.48494380489,2.36049617834128e-65,2.10892548974546e-63,down
HBEGF,-2.70902367758955,5.58817520856746,291.229127400002,2.68375273639771e-65,2.38141977507291e-63,down
ARHGAP25,-1.39520725905598,4.32493915018867,289.347627244826,6.89767893681692e-65,6.07927865215134e-63,down
INMT,-3.44629854236988,6.32062883105759,287.271672497146,1.95453620516147e-64,1.71107182953867e-62,down
WFS1,-1.77141567306117,6.59117459225266,287.149794432082,2.07778554663299e-64,1.80684231135205e-62,down
TNNC1,-3.9170630623707,4.08393029532418,286.830390207037,2.43892521977963e-64,2.10684374614606e-62,down
LPXN,-1.53865512772985,4.85900880178005,286.341328407164,3.11720186307832e-64,2.67505138828905e-62,down
FPR2,-3.54020739180751,2.65800976512738,286.27553723369,3.22181689681134e-64,2.74625805381695e-62,down
PLEKHN1,3.48304380986994,2.95347729133291,286.262914873961,3.24228565078052e-64,2.74625805381695e-62,up
TOP2A,4.10467065233638,7.13744218658832,286.006533986109,3.68737160480009e-64,3.10310162664596e-62,up
MSR1,-2.54995907475323,6.66482340731817,285.247662733324,5.39605869695488e-64,4.51193523353074e-62,down
C5AR1,-2.2058646290131,5.02212710892757,285.21367858603,5.4888570833623e-64,4.56029629269922e-62,down
EFNA4,2.39209368578395,4.35136635383938,285.167912789904,5.61635363792188e-64,4.60767239170586e-62,up
RECQL4,3.36646151517705,4.82048683887703,285.167850921046,5.61652798437007e-64,4.60767239170586e-62,up
CAT,-1.7816296016964,7.27976320090895,284.880533611481,6.48747164580482e-64,5.28891125924238e-62,down
SFXN1,1.66728781094503,5.58429699804736,283.788293866658,1.12222696950155e-63,9.09212955911694e-62,up
PAICS,1.97762012641899,7.22554970297628,283.741299864152,1.14900265424424e-63,9.2515991493592e-62,up
ACP5,-2.0195334292545,7.31356341304004,283.600724418506,1.23297271356355e-63,9.86680740841901e-62,down
SPI1,-2.12100274875506,6.00404890442435,283.160852763173,1.53746453292059e-63,1.22284679069611e-61,down
NEK2,4.12929355141121,4.11083700376847,282.764425778267,1.8758160147708e-63,1.48291782404063e-61,up
B3GNT3,4.55437259394486,5.53384016439222,282.671470272182,1.96537836497214e-63,1.54436116823473e-61,up
RECK,-1.78324526595524,3.83528415497227,282.636583090713,2.00008494888657e-63,1.56222204031595e-61,down
ABCG2,-2.45285845388717,2.92094304264275,282.546985085449,2.09205342398113e-63,1.62433005133392e-61,down
CD36,-3.41285635710497,6.00747221622564,282.527351146082,2.11276508602723e-63,1.63070460249345e-61,down
HSPB2,-1.98795358753369,1.90231673187556,281.781001610846,3.07248199964552e-63,2.35749736490448e-61,down
TGM1,-3.0521213914379,1.80120455099746,281.632683323683,3.30986121733564e-63,2.52478536367989e-61,down
KIF17,-2.35824313969868,1.87131405358112,281.468634051484,3.59383613893632e-63,2.72546503466775e-61,down
SMAD6,-2.48542337919388,4.45616601169239,280.889302869096,4.80620969170952e-63,3.62382654443116e-61,down
CENPF,3.7823978678845,5.96877862720644,280.678172659984,5.34332012778961e-63,4.00564757166021e-61,up
IGSF9,3.78640044380394,5.13710015286283,280.256413570957,6.60266509023436e-63,4.92143791068669e-61,up
UBE2T,3.60419702777466,4.40071654445611,279.381747022798,1.02405833158626e-62,7.58966868023364e-61,up
HELLS,3.48750952652244,2.99322904834083,277.379350562909,2.79698725409164e-62,2.06123738657466e-60,up
CFP,-2.51002884569658,2.19809156431424,276.897002934645,3.5629210615224e-62,2.61094058014035e-60,down
ABI3BP,-2.89550817321319,5.50993303502386,276.74094650257,3.85314162173097e-62,2.80784241976865e-60,down
RRAS,-1.71215020165769,6.31862453928277,276.392338456907,4.58971811415059e-62,3.32601572672113e-60,down
NDST1,-1.53183156891029,7.10039041637353,276.357658341929,4.67028903514211e-62,3.36570442952451e-60,down
ITGAL,-1.93256921746888,5.3171940447809,276.198530914585,5.05850311017354e-62,3.62544585544525e-60,down
TMEM88,-2.47845325891166,2.11857813469326,275.335955447105,7.79834210037973e-62,5.55855597581165e-60,down
SASH1,-1.72257142988735,5.88397144040925,275.109741252304,8.73577173323984e-62,6.19290252654242e-60,down
KIF4A,4.46468845973164,4.44855230167936,274.843609519544,9.9838882155384e-62,7.0308995593085e-60,up
C1orf112,2.10223271040245,3.48921905916307,274.835288847211,1.00256617451041e-61,7.0308995593085e-60,up
VWF,-2.46417641754149,8.34040572429084,274.673979306485,1.0870951196785e-61,7.58292446047397e-60,down
SPAG5,3.52593587794724,5.14042804458248,274.395612778151,1.25006521988807e-61,8.67332485543617e-60,up
KNTC1,2.66419717090126,4.88512627639504,273.911097796172,1.59413384044568e-61,1.10020538702505e-59,up
KIF14,4.15847051599365,3.40701041210396,273.73001932797,1.74577407914462e-61,1.19851984675592e-59,up
EMCN,-2.81730238458678,4.78489403975397,273.52330720757,1.93659084472246e-61,1.32255973709737e-59,down
SLC7A7,-1.92809369192523,5.40163198877953,272.88304714617,2.67038458725963e-61,1.81419252896951e-59,down
ARC,-4.01571279868849,2.20619594476492,272.495914760756,3.24298247329905e-61,2.19178566744626e-59,down
GPM6A,-4.80409936245338,3.86803939749927,272.39807403259,3.40618212135884e-61,2.2902185356188e-59,down
MYO19,1.83680421662477,5.61186199010917,271.499081296053,5.3480358133192e-61,3.57742457174029e-59,up
SLC39A8,-2.3816045430544,7.86052628838399,270.893900934782,7.24583786268234e-61,4.82217903473614e-59,down
C19orf59,-4.38992477595789,5.06867006014294,270.721051712356,7.90241690084056e-61,5.23244294693219e-59,down
PPM1F,-1.35136247662817,5.26351327113365,270.205782547427,1.02343415335851e-60,6.74226014970124e-59,down
PCDH12,-1.94852827226762,4.53956271101507,270.036574970118,1.11413520993916e-60,7.30290436102834e-59,down
SESN1,-1.75932452754867,4.92445444897675,269.869228379401,1.21174261724537e-60,7.90298534967428e-59,down
ADM2,3.45325409376957,4.52752642148984,269.641139552494,1.35869354409206e-60,8.81731273091387e-59,up
PAFAH1B3,2.1703893710808,5.75160702520337,269.101490701939,1.78129818092733e-60,1.15026007287209e-58,up
MYADM,-2.11877763038826,7.55353520354202,268.998679245167,1.8756172611561e-60,1.20519958396651e-58,down
ANLN,3.87921133201813,5.53880040424055,268.85292589411,2.01795273428288e-60,1.29030271892088e-58,up
FERMT1,3.71110612531202,5.04230076396908,267.992119291361,3.10830799843722e-60,1.97779363568854e-58,up
ITM2A,-2.3059592184581,4.74849619866185,266.329853692543,7.15849276843362e-60,4.53278542094408e-58,down
CBLC,3.59903645636522,4.56217462013749,265.371319812642,1.15808844599194e-59,7.29763559880137e-58,up
BUB1B,3.95955301513094,4.11084551478562,264.999030225269,1.39600180049982e-59,8.75454206044213e-58,up
GINS1,3.27900682942381,4.10513781003485,264.981079456324,1.40863520831495e-59,8.79150127141636e-58,up
GOLM1,2.68158183000863,8.59607343264314,263.928209519378,2.38937574016603e-59,1.48414367403456e-57,up
BTK,-1.92622434769482,4.0518668519774,263.015504843685,3.77765573717177e-59,2.33534319600325e-57,down
EPN3,3.62560732459733,4.42350426234746,262.668803116361,4.49564479454731e-59,2.76609390094694e-57,up
TLR8,-2.44620233857718,3.33755443094538,262.645654123261,4.54818084550397e-59,2.78528032623257e-57,down
ENG,-1.8487729437989,8.12193723633969,262.460404184222,4.99133024584142e-59,3.04237905265213e-57,down
PILRA,-1.97300947725379,3.65731547907654,262.128164034798,5.89704351657683e-59,3.57772258745247e-57,down
MCOLN1,-1.15244890488525,4.91503446806317,261.755691465243,7.10922379289537e-59,4.29318125715404e-57,down
SLC15A3,-1.93308836474408,6.17089669332265,261.586838798951,7.73797188099111e-59,4.65134125417733e-57,down
TSPAN18,-2.20257246277332,4.57309698577084,260.539202212149,1.30913186925374e-58,7.83317252410357e-57,down
ARHGEF6,-1.68016410059825,4.98252861332946,260.214785176677,1.54062937796307e-58,9.17624182929239e-57,down
SOX17,-2.61012768368132,2.12482766380946,260.088313057538,1.64159498271191e-58,9.73316588840643e-57,down
OLFML1,-1.85783552460373,3.77166051610472,259.7105840744,1.98427579119901e-58,1.1711716479819e-56,down
CDC6,3.76258300927825,4.55857391151714,259.481793779241,2.22573342117258e-58,1.30776877233221e-56,up
CDC25C,4.5752773719984,2.29811164194817,258.993364849011,2.84406927947178e-58,1.66358922338251e-56,up
DLGAP5,4.29989562610724,4.13099382368418,258.430442830665,3.77264580739175e-58,2.19689249605438e-56,up
CAV2,-2.56836562644535,7.34301886592504,257.916571292943,4.88270793926226e-58,2.82489120085677e-56,down
NCF1,-2.06438031593377,3.4546778329776,257.911806571068,4.8943990447227e-58,2.82489120085677e-56,down
KIF2C,4.23182483257732,4.60469111482404,257.844039616415,5.0637401494091e-58,2.90975447175737e-56,up
FAM46B,-2.80565857463268,4.16153479582325,257.775628940978,5.24063343048325e-58,2.99819396786068e-56,down
EVI2B,-1.74076234542591,5.26080035948301,257.361726082523,6.45071620045671e-58,3.66566615546357e-56,down
RAD54L,4.09267520016502,2.9400051559591,257.357771581559,6.46353277948958e-58,3.66566615546357e-56,up
APOL3,-1.96326125883439,5.50711113588776,257.269216642524,6.75730587545966e-58,3.81568388915566e-56,down
KAT2A,1.73921385414233,6.21120066923276,256.922605294353,8.04136536686683e-58,4.52118835540564e-56,up
KIAA1462,-2.17489674256862,6.20295512523546,256.884549174484,8.1964444099133e-58,4.58860175463129e-56,down
LTBP4,-2.31182954528446,7.77897261370256,256.703081253423,8.97807098015482e-58,5.00469905406579e-56,down
TMEM182,1.78104435288979,3.23675619959956,256.543177141201,9.7283691796006e-58,5.3998658544132e-56,up
CHAF1B,2.41813486089525,3.58446498694582,255.755313697818,1.44472504592824e-57,7.98516673690169e-56,up
ITPRIP,-1.78043809370121,5.430516526311,255.647466640338,1.52508755149681e-57,8.39377300494697e-56,down
EZH2,3.03610774630651,4.35318380937665,255.363003330602,1.75915902457998e-57,9.64137408261399e-56,up
DKK2,-2.69196990455518,2.77384800337114,254.857024194255,2.26779841136922e-57,1.23770554300837e-55,down
DENND3,-1.89339125439485,5.94680692325461,254.694923300245,2.46003510404066e-57,1.3370290790461e-55,down
GSTM5,-2.5895090644651,2.36119264613124,254.072309187173,3.36254123933515e-57,1.81995800522355e-55,down
QKI,-1.34116245979629,7.078661149074,253.882898376439,3.69792711445808e-57,1.99321327607402e-55,down
SERINC1,-1.10612625961814,8.10849531593868,253.292431669833,4.97368491538401e-57,2.66982493976416e-55,down
CLIC5,-3.68356232841687,6.79164168060786,252.811636915696,6.33127097648024e-57,3.38463518922985e-55,down
MSI2,2.10152680293902,4.27129246526343,252.576018742529,7.12616115899211e-57,3.79402637379155e-55,up
ARHGAP30,-1.60163730990454,5.33274289777727,252.566375396027,7.16073978744009e-57,3.79693860924262e-55,down
KIF11,3.00724075060967,4.85578670854176,252.352945556297,7.97050325486914e-57,4.20920018042563e-55,up
DEPDC1,4.10762948764074,3.67039110072531,252.281307230977,8.26233846338465e-57,4.34572350469312e-55,up
NUF2,4.29115901145359,3.78842480348422,252.138810100473,8.87498388493137e-57,4.6492084255038e-55,up
SOX18,-1.99122671657013,3.58903227085256,252.02849021206,9.3803171825857e-57,4.89427429318591e-55,down
DNA2,2.76929508996034,3.22629208812066,251.582768673101,1.17323795667308e-56,6.09709797085402e-55,up
CD68,-1.88922241661518,8.14316039033935,251.205536480755,1.41783056716137e-56,7.33896107859242e-55,down
ARHGAP31,-2.15442975867891,5.89384081542794,250.623192686177,1.89923505838744e-56,9.79194549470586e-55,down
BMPR2,-1.20206729790066,7.33748761964466,249.61969049239,3.14304666432919e-56,1.61141409139372e-54,down
ARHGAP6,-2.26041884049425,2.7129140542317,249.615169062317,3.15018854113308e-56,1.61141409139372e-54,down
XRCC2,3.32285300062012,2.08799523323553,249.315509719745,3.66155477278939e-56,1.86567658032284e-54,up
EXO1,4.06447451595506,3.34408620534711,249.100983691878,4.07788267181216e-56,2.06972379654155e-54,up
DEPDC1B,4.24098930142218,3.12123076294478,249.062564620898,4.1572922065324e-56,2.1018495946515e-54,up
SPAG4,3.07598877586334,3.6937602072156,248.83370227697,4.66342968045815e-56,2.34864002903074e-54,up
CXorf36,-1.8978761471308,4.21745041385081,248.793529523043,4.75842927572887e-56,2.38726736433105e-54,down
