,logFC,t,P.Value,adj.P.Val,B,direction
NOSTRIN,-4.38092636029582,-33.7138598904716,2.73536388613083e-30,7.13601730613812e-28,59.0045056515345,down
CBLC,4.30852401205861,33.3863567541423,3.94172932425265e-30,9.46810324110381e-28,58.711575004342,up
CKAP2L,4.90880699944769,33.6230887780038,3.02585284320165e-30,7.73906362484751e-28,58.7034952810757,up
SKA1,5.04270784082872,33.5478439604425,3.29053842305068e-30,8.25418907505252e-28,58.4971980310922,up
ARHGAP11A,3.56026474412296,33.1563648643973,5.10490119344168e-30,1.18907734227238e-27,58.4645545732333,up
KANK3,-4.00328458113697,-33.0453084647244,5.78728279929616e-30,1.32437397954419e-27,58.323136830243,down
KIF14,5.41861887520457,33.3750004232578,3.99222384437833e-30,9.46810324110381e-28,58.2969177020213,up
GABRA3,8.29053930396414,35.5425591442585,3.77348288751041e-31,1.49155487226321e-28,58.1493817475259,up
ZIC2,7.61594805574896,34.2317507597246,1.54533826249076e-30,4.58122552180217e-28,58.0589759831695,up
CDCA3,4.92659598824632,32.6412891350921,9.16536282687188e-30,1.95988512645437e-27,57.7483999593619,up
CCNB2,4.97493809541005,32.536489290129,1.03352316124184e-29,2.17439937342558e-27,57.7414727008924,up
MCM10,5.16604262831345,32.6751132343511,8.81748943620761e-30,1.91692220343153e-27,57.7024278730024,up
DUSP9,7.65374637568292,33.4467302269939,3.68406600786459e-30,9.0669730201105e-28,57.6906303738999,up
GJB5,6.39543403299098,32.6942942470324,8.62625934446501e-30,1.90713435405426e-27,57.6878807438357,up
IGF2BP3,5.15035702708532,32.30909517426,1.34294979823437e-29,2.78054558224908e-27,57.491839468317,up
CPB2,-8.09163702196172,-32.8949874860479,6.86276634557158e-30,1.54341248640751e-27,57.1585638864764,down
GPX2,7.22607703160416,31.8639367619924,2.25368975973199e-29,4.52263526552987e-27,57.000527404291,up
PPP2R2C,7.17662933701524,32.0659347108745,1.78037881118624e-29,3.62863456454896e-27,56.9407077002167,up
PRC1,4.13484254690659,31.7297301790708,2.63784856119132e-29,5.07725040788111e-27,56.8497385562146,up
DPEP2,-3.7163397986108,-31.7268364024634,2.64683400594845e-29,5.07725040788111e-27,56.7708410104638,down
UHRF1,4.67038309535712,31.6186339475337,3.00633939633935e-29,5.61976982537402e-27,56.6109518732478,up
GTSE1,4.76526619772015,31.6159625965043,3.01582250671712e-29,5.61976982537402e-27,56.5787385581757,up
RAD54B,3.20190541673957,31.4749878679629,3.56237244980892e-29,6.49808351152392e-27,56.3903611487191,up
DLX5,7.19727080036532,31.8364673308544,2.32735919492171e-29,4.59970808159981e-27,56.3871169608571,up
PITX1,6.69684977720682,31.3988120538299,3.89896984445745e-29,6.9668715960415e-27,56.3859336649327,up
CDC20,5.17293315632356,31.2910923523434,4.43147123356328e-29,7.70721476941326e-27,56.310228656393,up
GGTLC1,-6.77873024762705,-31.4692164768312,3.58679862641615e-29,6.49808351152392e-27,56.2026394148891,down
PBK,5.01559454385986,31.1600575880154,5.18106616779796e-29,8.89234567009956e-27,55.9829061174477,up
CDC6,4.77269749147001,30.9445945758443,6.70806545476305e-29,1.12645467128247e-26,55.8929808442162,up
C19orf59,-6.46677820534127,-30.911872421155,6.9774512186246e-29,1.15207435057898e-26,55.8306045431438,down
CALML3,9.09184563859228,30.9411480723642,6.73592949708927e-29,1.12645467128247e-26,55.8305989057647,up
BUB1B,5.17124519263816,30.8313947534629,7.68817116190388e-29,1.25355630794843e-26,55.7100774499802,up
MELK,5.35737026422932,30.7463198894421,8.520523616417e-29,1.37211987719189e-26,55.5772773526509,up
DSG3,9.03984067600925,30.6768346587046,9.26858712443813e-29,1.43927917203775e-26,55.4747075247766,up
CLEC3B,-5.34123733837365,-30.5442511811612,1.08883268255621e-28,1.6353003725594e-26,55.4361734680574,down
DEPDC1,5.27652185355251,30.5428421909695,1.09070172042831e-28,1.6353003725594e-26,55.2743197698861,up
KRT6C,8.65710820214753,30.4501056700193,1.22123752329454e-28,1.78986766897235e-26,55.1918509114212,up
RASAL1,5.26882786197789,30.6840056249149,9.18836583210466e-29,1.43927917203775e-26,55.174119770039,up
DEPDC1B,4.87034151820897,30.6577109669265,9.48605118875439e-29,1.45571825536603e-26,55.1696707257383,up
KIF18A,2.96148085394813,30.3681320361192,1.3499304415815e-28,1.95649918666545e-26,55.1640544122131,up
TRIP13,4.45122443416293,30.3159970587983,1.43893361748962e-28,2.0401576202755e-26,55.1549188399134,up
ASPM,5.08486322921024,30.3443367867406,1.3898312698464e-28,1.99219330592049e-26,55.1357874368489,up
SERPINB5,7.7520523846934,30.1864218388306,1.68713366588929e-28,2.36634102557633e-26,54.9491200165925,up
FERMT1,4.86288836318073,30.0887953074294,1.90282604993668e-28,2.61268031530253e-26,54.8788333861498,up
GPM6A,-6.76002600148678,-30.1748756994059,1.71127913155326e-28,2.37467287148731e-26,54.769262090695,down
FAM107A,-5.84673737977347,-30.0030416610469,2.1155494587965e-28,2.87450282713974e-26,54.7663330302759,down
GINS2,4.16116878159761,29.9430579654271,2.27870696464389e-28,3.03300547416478e-26,54.6562492521868,up
ABCA12,7.85568874812791,30.4547050079431,1.21440076309799e-28,1.78986766897235e-26,54.6210196537795,up
COL7A1,6.14910981758556,29.7766786608836,2.80218009464076e-28,3.69208456106001e-26,54.4862295702744,up
PNCK,6.74482347215334,29.9506048223974,2.25748955842553e-28,3.03300547416478e-26,54.3082937777013,up
PRAM1,-3.84092149749721,-29.6027616543265,3.48230126330688e-28,4.35170146512108e-26,54.2673371987477,down
CD302,-3.20208610975486,-29.6152068730477,3.42843935239322e-28,4.34180222452594e-26,54.266037305573,down
SH2D3C,-3.31294234406618,-29.5980360954941,3.50297956024006e-28,4.35170146512108e-26,54.2568463850575,down
GPR87,7.13196637084643,29.6514477687339,3.2764024782763e-28,4.23142514125109e-26,54.2489645102013,up
FOXM1,5.31871818690052,29.53216109201,3.80470221780647e-28,4.63818090925866e-26,54.1870128908589,up
CCNA2,4.31496789315254,29.5242248351228,3.84280741676765e-28,4.6412574022516e-26,54.1714532351253,up
HOXD11,8.97661383197706,31.2981566096864,4.39436763455468e-29,7.70721476941326e-27,54.1534970921349,up
AURKB,5.21332932293891,29.5827589921321,3.57069480895171e-28,4.39397576301567e-26,54.1532260500403,up
INMT,-5.70740865863674,-29.4666021188797,4.13146955750255e-28,4.94411824844618e-26,54.1066021444061,down
S1PR1,-3.8375795901504,-29.4341092127478,4.30394924881176e-28,5.10370127286369e-26,54.0565075053723,down
OTX1,5.57590046900587,29.6423556535634,3.31388405735844e-28,4.2378729062925e-26,53.9920632577247,up
CASC5,4.24201914627297,29.4016371604575,4.48369738260842e-28,5.22190613024502e-26,53.9275883457798,up
NDC80,4.65180618495101,29.3756499091977,4.6330803815344e-28,5.34813278732166e-26,53.8951817462996,up
GJB3,5.59251804271067,29.3184072663561,4.98038697379709e-28,5.69861120054467e-26,53.8877308217466,up
TPRXL,5.43954214084266,29.7505842239226,2.89482958332654e-28,3.77601570849114e-26,53.8505340940906,up
HSPB6,-4.24590611122015,-29.2499544419999,5.43097846106e-28,6.05484470479202e-26,53.830286717949,down
ESPL1,4.48117114722324,29.2844443872643,5.19895079035193e-28,5.86142717477334e-26,53.7962549585072,up
RECQL4,3.99914855063546,29.1735104617893,5.98383516964312e-28,6.61467338583261e-26,53.7328522519732,up
C16orf59,4.7433342081367,29.4092764267677,4.44072995896095e-28,5.21845780042222e-26,53.6912439152268,up
DLX6,8.79440710756109,30.7069718716173,8.9361992881433e-29,1.42150955505538e-26,53.6117527325197,up
LYPD3,6.26056396442618,29.0041773073989,7.42336062322981e-28,8.1370013419672e-26,53.5183053542008,up
KREMEN2,6.95800949080658,29.2823791752926,5.21255406526914e-28,5.86142717477334e-26,53.4675044416253,up
PLK4,3.25973591604183,28.9635686295262,7.81855675352086e-28,8.42853341263852e-26,53.4054373343979,up
CDC25A,4.1125113054676,28.977793061944,7.67773072466012e-28,8.34569329770555e-26,53.2438736487406,up
FXYD1,-4.64587289080472,-28.8509897035854,9.03080586892941e-28,9.34903426621549e-26,53.2373615954437,down
BRIP1,4.38446957874686,28.8705240216361,8.80741364376956e-28,9.19071228554642e-26,53.1275808909327,up
CDCA2,5.01043853566157,28.9081755098987,8.39267287199114e-28,8.82855039856875e-26,53.0949921891581,up
CHEK1,3.26136529772164,28.6873708058078,1.11456731070298e-27,1.12700899231083e-25,53.0888401466544,up
SPRR2D,8.03259583104655,28.7329964825432,1.05093776240954e-27,1.0794041081e-25,53.0855309358018,up
DLGAP5,5.41585327052584,28.704788959451,1.08982260315376e-27,1.11059734652638e-25,53.0614751179219,up
ACVRL1,-3.42454039102696,-28.6668925566016,1.1443970015427e-27,1.14827034524023e-25,53.0611625547613,down
ESAM,-3.27931316179923,-28.5963164220173,1.25361919119007e-27,1.24826020838804e-25,52.9686310744709,down
PSAT1,5.04991118683892,28.4484417070286,1.51846251591244e-27,1.47812127295237e-25,52.8080672658924,up
LDB2,-3.65242807403014,-28.4092829180644,1.59776360769001e-27,1.53822507104947e-25,52.7521899600031,down
PTHLH,6.87536806223895,28.4047292759526,1.60725669213902e-27,1.53822507104947e-25,52.7487201964817,up
TNS4,5.77455564004127,28.3951683811641,1.62737703008914e-27,1.53822507104947e-25,52.7387762060373,up
CCNE1,4.91958989059256,28.3979249191204,1.62154972118476e-27,1.53822507104947e-25,52.6391968162411,up
KIF2C,5.02042829334065,28.3065481883213,1.82661561107177e-27,1.67791366414227e-25,52.6016090730522,up
ATAD5,3.28488018055855,28.3263338617224,1.78006597700893e-27,1.65851290029318e-25,52.5842518969637,up
HOXA10,5.77822528003644,28.5036690365019,1.41341813099856e-27,1.3967140985413e-25,52.5245668240098,up
RHCG,7.96895441895953,28.3540553706461,1.71688170756852e-27,1.611151438383e-25,52.4978945066727,up
USH1G,7.35793379958251,28.9101134836736,8.37187514821231e-28,8.82855039856875e-26,52.481612251997,up
FAM72D,3.98232747960874,28.4628786210997,1.49025370661177e-27,1.46156912398826e-25,52.4654285276574,up
CCNB1,3.82452881988217,28.1526410212821,2.23408230283659e-27,2.02264064359257e-25,52.4211400001657,up
FHL5,-4.77466147382438,-28.1196059900935,2.33306460047067e-27,2.08441744168079e-25,52.2502326949618,down
FGF11,4.83043620128027,27.9265455614546,3.00857627416125e-27,2.56495875295159e-25,52.0754658477825,up
IQGAP3,4.55279068812268,27.8565908082882,3.30025633922371e-27,2.79535997979442e-25,52.0267730140569,up
MAGEA4,9.33200707464918,28.0562740823711,2.53558221514582e-27,2.21974056472228e-25,52.0056094937296,up
SGOL1,4.68121140312438,28.0798817300222,2.45806513267493e-27,2.18115657078991e-25,51.9077696333651,up
NEIL3,5.17896466766919,28.3133839218111,1.81039381953951e-27,1.67480687816123e-25,51.8872278173455,up
FAM83D,4.23518710969246,27.7365461591965,3.87010869393115e-27,3.21539476456293e-25,51.8722257095008,up
KRT6B,8.59721098276058,27.7440108397312,3.83189627970493e-27,3.20405481233789e-25,51.8666419067604,up
RAET1L,7.98412871203093,28.9478041099913,7.97772584527717e-28,8.52962753490126e-26,51.8575581457,up
SLC6A15,7.0210168906711,28.0320743834761,2.6176458167448e-27,2.27630480224127e-25,51.7921015741655,up
TPX2,5.32078354894046,27.6516690009368,4.33308772588582e-27,3.48893804299103e-25,51.7618805501815,up
SPAG5,4.19188080437442,27.6064169872619,4.60274731476798e-27,3.68332736035789e-25,51.701987548274,up
MTBP,3.12001215855165,27.6926048859903,4.10310026725151e-27,3.34505249287679e-25,51.6736173907895,up
SPC25,4.59104299265987,27.7058821707579,4.03122238897583e-27,3.30712357495602e-25,51.626556427748,up
F12,4.35279598028171,27.6005762637699,4.63878417739517e-27,3.68953053719162e-25,51.5819841596524,up
TNNC1,-6.21733532218361,-27.5472642717266,4.98138165559951e-27,3.93800862519031e-25,51.5739529046196,down
MS4A15,-6.27249054293429,-27.5345980132379,5.06652379900648e-27,3.98118894182172e-25,51.5688120292884,down
CACNA1B,7.30441303015192,28.2948062311735,1.85482879592013e-27,1.69191516181694e-25,51.5539863369915,up
ARHGEF15,-3.51814007122849,-27.3926460290382,6.12925432261551e-27,4.67543820960214e-25,51.4089147836945,down
GPA33,-6.02290453479953,-27.6785288533907,4.18073739035355e-27,3.38717630557589e-25,51.3917656345993,down
SPC24,5.09093901973665,27.9887265169738,2.77151232406339e-27,2.39414614272072e-25,51.3487358359964,up
FIGF,-6.11923781440949,-27.3625918649311,6.38213728590263e-27,4.84003481147174e-25,51.34274695936,down
RETN,-6.60039043238463,-27.7498683956575,3.80218171909636e-27,3.19971989315438e-25,51.3136387687012,down
ESCO2,4.40718919717076,27.4539718639146,5.64460205709645e-27,4.35669758773764e-25,51.2792587092316,up
EZH2,3.56798909308369,27.2757437466983,7.17469537926016e-27,5.37854750155572e-25,51.259507245236,up
HMGA2,7.13965647871955,27.4069205374606,6.01276415217016e-27,4.61355856475927e-25,51.2526552514538,up
CEP55,4.57790498814933,27.2531441373512,7.39701225757911e-27,5.48219476635579e-25,51.2279635833386,up
KIF11,4.1555799270794,27.2171502482818,7.76576785479096e-27,5.722976039429e-25,51.1792269928685,up
KIFC1,4.07358501839975,27.2121410836157,7.81855932356946e-27,5.72951055149663e-25,51.1730726948213,up
C5orf34,3.31325660942563,27.4550584645786,5.63637805503335e-27,4.35669758773764e-25,51.1679265724861,up
EPN3,4.26589963550394,27.2021387652523,7.92507642218768e-27,5.77512272910704e-25,51.1603059645995,up
FAM72B,3.71470996256978,27.265674857896,7.27288703969274e-27,5.4210022026144e-25,51.105395327759,up
BARX1,8.65283777819761,28.1477666575737,2.24841224563725e-27,2.02264064359257e-25,51.0933757563479,up
HSD17B6,-4.32794365562251,-27.1507233803072,8.49655135528959e-27,6.12315004853025e-25,51.083061742259,down
SERPINB13,8.57369960227301,27.1718849086106,8.25639720675278e-27,5.98313584249351e-25,51.0528587945028,up
MTL5,4.42177351510431,27.2998607533012,6.94499125019831e-27,5.23644311373334e-25,51.0390020072843,up
MYOC,-6.62644013945704,-28.0652848821079,2.50570336384047e-27,2.20840504580642e-25,51.0049405607847,down
CENPE,4.16859257349366,27.1075155890337,9.00937662344292e-27,6.41055573257419e-25,50.9992090701439,up
DAPL1,7.19134205006984,27.1047879593149,9.04279557492832e-27,6.41055573257419e-25,50.9883496818011,up
BUB1,3.93520730655405,27.0464919208911,9.78822383906957e-27,6.90149144631478e-25,50.947916763762,up
FAM83C,8.52377274248818,27.7191872508695,3.96048762769564e-27,3.26965826681405e-25,50.9415912017275,up
BLM,3.45434572716412,27.0350165703944,9.94222326490259e-27,6.92647629830224e-25,50.919082347374,up
ZWILCH,2.24057077762323,27.0320113642367,9.98296185281219e-27,6.92647629830224e-25,50.9165699340727,up
SLC2A1,5.66848379151885,27.0372344019739,9.91226759155534e-27,6.92647629830224e-25,50.9060291693966,up
LRRC36,-5.3605635056992,-27.1124317327688,8.94946316237559e-27,6.41055573257419e-25,50.8935582108501,down
PKMYT1,4.64970357278858,26.9568053869549,1.1060119119472e-26,7.51396842679131e-25,50.8215303977406,up
WDR62,3.65058691221708,26.9299689961222,1.14727191254102e-26,7.753893692842e-25,50.7824765458547,up
CFP,-3.68369411406262,-26.9695065589004,1.08701740759819e-26,7.42358903911556e-25,50.6729347375652,down
ADAMTS8,-5.60182206430613,-26.8161176567014,1.34062698155898e-26,8.9509162056874e-25,50.6276423369741,down
RFC4,3.72691448632644,26.7924412784799,1.38486391292229e-26,9.12331559603958e-25,50.5923513726302,up
SPRR2A,8.27385471295768,26.8137577339466,1.34497054301957e-26,8.9509162056874e-25,50.5918194347527,up
C1QTNF7,-4.45294350136597,-26.7925003759043,1.3847516533285e-26,9.12331559603958e-25,50.5841989586666,down
ALG1L,4.86682264089561,26.7298472353675,1.50916101374045e-26,9.89220917750276e-25,50.4797695753157,up
EMCN,-4.02481118807549,-26.6828491078511,1.60995985513314e-26,1.03961962130478e-24,50.4349359269309,down
GAL,7.09327905458209,27.9711064304427,2.83667728998874e-27,2.43431701122455e-25,50.4024886572367,up
TEK,-4.12008724528068,-26.6331283891973,1.72412848855627e-26,1.09705034169405e-24,50.3752548093942,down
ANLN,4.92644980442786,26.6158951161112,1.76560791706472e-26,1.11798978981515e-24,50.3578971669419,up
HAP1,5.90529856727261,26.6350416848722,1.71958529431589e-26,1.09705034169405e-24,50.2950916583375,up
STIL,3.69968126698549,26.5654582241719,1.89298043495318e-26,1.17797980350138e-24,50.2770311301873,up
SPRR1B,8.5621819478922,26.5641252318314,1.89647162477224e-26,1.17797980350138e-24,50.2577464349867,up
PRR11,3.96953270442998,26.5725867528901,1.87442181237525e-26,1.17547875579917e-24,50.2409436958286,up
CAPNS2,6.81145133404095,26.641915968426,1.7033629906694e-26,1.09451560838875e-24,50.2072056179044,up
AKR1B10,8.41854584359788,26.5143129826951,2.03177497755073e-26,1.25604136526881e-24,50.1870097613217,up
IGSF9,5.35444800674753,26.4654747596208,2.17404592137267e-26,1.33103072483658e-24,50.1480965596702,up
CNTN6,-7.48344491880479,-27.0049226278244,1.03579856092563e-26,7.14865419508675e-25,50.1203787423536,down
TMEM88,-3.03597218456309,-26.4622834875797,2.18369039493275e-26,1.33103072483658e-24,50.0868795752952,down
KRT6A,9.95494350746916,26.3894485345573,2.41613884175772e-26,1.44569335100403e-24,50.0428003800843,up
ECT2,3.6483463681326,26.413937075955,2.33528209217458e-26,1.41025090788543e-24,50.036317767425,up
CDC25C,5.58260628070785,26.7008161267624,1.57063486495223e-26,1.01927170041975e-24,50.0191639191303,up
ZNF695,6.04576497951402,27.5215632864946,5.15570040050891e-27,4.0270033547448e-25,50.0079940040026,up
CCDC34,2.89988846015556,26.3522235865104,2.54458152602436e-26,1.51559458563752e-24,49.9957882554786,up
RCOR2,4.97319740001306,26.3944125735711,2.39951983464922e-26,1.44236574761127e-24,49.9789971450211,up
FAM105A,-3.31153007637573,-26.3432961190691,2.57641218374778e-26,1.527578205673e-24,49.9583729161262,down
PLA2G1B,-7.10816217179957,-26.7024776292908,1.56704834992946e-26,1.01927170041975e-24,49.9258059802353,down
JAM2,-2.94751335050129,-26.289074539045,2.77870012878226e-26,1.63267407566828e-24,49.9086308081468,down
WDHD1,3.08636448315944,26.2801676596449,2.81345393503216e-26,1.63448082226251e-24,49.8967653871507,up
CDK1,3.80544221817326,26.2834690420794,2.8005206068378e-26,1.63448082226251e-24,49.889673141534,up
CA4,-7.03286624619602,-26.449305282724,2.22336614458285e-26,1.34891106929948e-24,49.882533866359,down
GPR116,-4.51269408859442,-26.2786635471089,2.81936664373709e-26,1.63448082226251e-24,49.8394134595048,down
ACOXL,-5.15307713625993,-26.3301382457297,2.62407166528195e-26,1.54879596388859e-24,49.7688281845352,down
RASGRP4,-3.28751920307062,-26.1435393781543,3.40605218154843e-26,1.95720461040166e-24,49.6485428026092,down
PPP1R14A,-2.97140754608731,-26.1040706821646,3.60001007399069e-26,2.05958471075152e-24,49.636851604742,down
CHRNB4,6.15543753150227,26.9866444371985,1.06191621854014e-26,7.29033429191452e-25,49.5881541387709,up
RAD51AP1,3.83384408547279,26.0367714775767,3.95723074591411e-26,2.23455055626423e-24,49.5563151806238,up
GIMAP8,-3.65317555048046,-26.0557368538298,3.85303524001383e-26,2.18517355090175e-24,49.5556573765275,down
SHOX2,5.65907586009078,26.4975540388957,2.07948806318269e-26,1.27947369321486e-24,49.4560578031288,up
FCN1,-3.83650381849793,-25.957568236563,4.42454501611401e-26,2.48028264586707e-24,49.4453200162301,down
P2RY14,-2.87835234547359,-25.909467293669,4.73558840427991e-26,2.62855383597562e-24,49.3516671512774,down
IGSF11,5.11173921657666,26.0767116408043,3.74106769910456e-26,2.13093829987423e-24,49.3185733681929,up
RPL39L,4.04806286973459,25.7800250513219,5.68876750931662e-26,3.13098242158337e-24,49.1868263845605,up
RASGRP2,-3.57088630167453,-25.7722829435367,5.75165889267047e-26,3.15229573932746e-24,49.1771989836437,down
APOH,-7.61959767468256,-26.5734004178335,1.87231537860947e-26,1.17547875579917e-24,49.1762935514971,down
CHAF1B,3.05907049294057,25.7560870552672,5.88553655617755e-26,3.21217317317071e-24,49.1606375628961,up
A2ML1,8.88392464679794,25.9566256982246,4.43043434902659e-26,2.48028264586707e-24,49.0919234048013,up
IL20RB,5.74204886860849,25.7069997387509,6.31113493031869e-26,3.43010183462821e-24,49.07066691312,up
CDCA8,4.7052355703279,25.6734755072049,6.61980508824803e-26,3.55344599058055e-24,49.0435742932083,up
SCARA5,-5.1443226253616,-25.6787835065942,6.56992059626456e-26,3.54124149825103e-24,49.0215536376968,down
MFAP4,-4.54297325530474,-25.7016144129667,6.35970753354798e-26,3.44215871649792e-24,49.0167230724953,down
ZIC5,7.71080675079029,26.8547239178718,1.27157558841938e-26,8.54970720378473e-25,49.0046727038933,up
PKP1,6.62605932551362,25.6446752720658,6.89731440359092e-26,3.68723643772295e-24,48.9814586278784,up
GINS4,3.76087965755901,25.6363128129924,6.98010413867462e-26,3.71626442387232e-24,48.9805810726199,up
GNG4,6.05914318621852,25.9362285532697,4.55986973489386e-26,2.54183507786134e-24,48.9648926015241,up
SFTA1P,-5.47439630263252,-25.5807115827508,7.55708168059288e-26,4.00709648136803e-24,48.90845360407,down
PAPL,6.82393706571175,25.8677446194617,5.02350110526117e-26,2.77654866173842e-24,48.769343233701,up
KIF15,4.4819202166258,25.5124114294059,8.33327419933083e-26,4.40077848810006e-24,48.7572455616615,up
ASF1B,3.70075524991213,25.463378263316,8.94049594515025e-26,4.70241246405403e-24,48.7422551406578,up
MYCT1,-3.23877709103292,-25.4220539387209,9.48737147977247e-26,4.97001098723503e-24,48.6803424359603,down
MMP11,5.77660176394627,25.3903812465804,9.92963610267547e-26,5.13125610977323e-24,48.629635878632,up
NPR1,-4.07740990852015,-25.3925127295693,9.89922067449748e-26,5.13125610977323e-24,48.6293281923226,down
CENPF,4.82928367641441,25.3887813882794,9.95252833312349e-26,5.13125610977323e-24,48.6243456145118,up
MYBL2,5.35105829073799,25.3329904069353,1.07855951471739e-25,5.53887020077704e-24,48.5519520030081,up
KIF20A,4.49703836630805,25.3291314411763,1.08457940715217e-25,5.54794266152663e-24,48.5509549137422,up
GPIHBP1,-5.92662294170827,-25.2698493620176,1.18150783984566e-25,5.99672695056294e-24,48.4519826134052,down
SLC6A8,4.24873548066296,25.2762710253583,1.17059293651787e-25,5.9645368218512e-24,48.4107583869956,up
GSTM5,-3.46534799169588,-25.2343215065992,1.24380691436076e-25,6.28845635307047e-24,48.4059309677921,down
FGR,-3.16388692948411,-25.1846355988814,1.33662439127272e-25,6.73163264855653e-24,48.2851810998874,down
NLRC4,-3.21879953729676,-25.1205992309932,1.46681130776609e-25,7.34251776839275e-24,48.2354884794236,down
